receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
3_19,You,PRP,3,0,0,3,0,0,0,EXTRA
3_19,COme,NNP,4,0,0,4,0,0,0,EXTRA
3_19,Again,NNP,5,0,0,5,0,0,0,EXTRA
3_19,No,NNP,2,0,0,2,0,0,0,EXTRA
3_19,cash,NN,4,0,0,4,0,0,0,EXTRA
3_19,refund,NN,6,0,0,6,0,0,0,EXTRA
3_19,for,IN,3,0,0,3,0,0,0,EXTRA
3_19,software,NN,8,0,0,8,0,0,0,EXTRA
3_19,info,NN,4,0,0,4,0,0,0,EXTRA
3_19,759667588,CD,0,9,0,9,0,0,0,EXTRA
3_19,System,NN,6,0,0,6,0,0,0,EXTRA
3_19,by,IN,2,0,0,2,0,0,0,EXTRA
3_19,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
3_19,tel,NN,3,0,0,3,0,0,0,EXTRA
3_19,:,:,0,0,1,1,0,0,1,EXTRA
3_19,117,CD,0,3,0,3,0,0,0,EXTRA
3_19,455,CD,0,3,0,3,0,0,0,EXTRA
3_19,400,CD,0,3,0,3,0,0,0,EXTRA
4_50,﻿Family,RB,6,0,0,7,0,0,0,SHOP_NAME
4_50,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
4_50,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
4_50,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
4_50,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4_50,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_50,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4_50,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4_50,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
4_50,Tp:0212226002,NNP,2,10,1,13,0,0,1,TELEPHONE_NUMBER
4_50,CASHIER,NNP,7,0,0,7,0,0,0,CASHIER
4_50,:,:,0,0,1,1,0,0,1,CASHIER
4_50,BOSS,NNP,4,0,0,4,0,0,0,CASHIER
4_50,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
4_50,:0,NNP,0,1,1,2,0,0,1,CASHIER
4_50,UNIT,NNP,4,0,0,4,0,0,0,CASHIER
4_50,:1,NNP,0,1,1,2,0,0,1,CASHIER
4_50,INVOICE,NNP,7,0,0,7,0,0,0,INVOICE_NUMBER
4_50,:00000404,NNP,0,8,1,9,0,0,1,INVOICE_NUMBER
4_50,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_50,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,Nadesh,NNP,6,0,0,6,0,0,0,PRODUCT_NAME
4_50,Peanuts,NNP,7,0,0,7,0,0,0,PRODUCT_NAME
4_50,Sweets,VBZ,6,0,0,6,0,0,0,PRODUCT_NAME
4_50,10600048,CD,0,8,0,8,0,0,0,BATCH_CODE
4_50,(,(,0,0,1,1,0,0,0,EXTRA
4_50,130,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_50,*,RB,0,0,1,1,0,0,0,EXTRA
4_50,1,CD,0,1,0,1,0,0,0,QTY
4_50,),),0,0,1,1,0,0,0,EXTRA
4_50,130,CD,0,3,0,3,0,0,0,AMOUNT
4_50,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,2,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_50,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,Samaposa,NNP,8,0,0,8,0,0,0,PRODUCT_NAME
4_50,300g,CD,1,3,0,4,0,0,0,PRODUCT_NAME
4_50,[,VBD,0,0,1,1,0,0,0,PRODUCT_NAME
4_50,4.79E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_50,],JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_50,50800117,CD,0,8,0,8,0,0,0,BATCH_CODE
4_50,(,(,0,0,1,1,0,0,0,EXTRA
4_50,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_50,*,RB,0,0,1,1,0,0,0,EXTRA
4_50,1,CD,0,1,0,1,0,0,0,QTY
4_50,),),0,0,1,1,0,0,0,EXTRA
4_50,100,CD,0,3,0,3,0,0,0,AMOUNT
4_50,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,3,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_50,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,White,NNP,5,0,0,5,0,0,0,PRODUCT_NAME
4_50,Egg,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
4_50,pieces,NNS,6,0,0,6,0,0,0,PRODUCT_NAME
4_50,51300028,CD,0,8,0,8,0,0,0,BATCH_CODE
4_50,(,(,0,0,1,1,0,0,0,EXTRA
4_50,190,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_50,*,RB,0,0,1,1,0,0,0,EXTRA
4_50,1,CD,0,1,0,1,0,0,0,QTY
4_50,),),0,0,1,1,0,0,0,EXTRA
4_50,190,CD,0,3,0,3,0,0,0,AMOUNT
4_50,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,4,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_50,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_50,Chocola,NNP,7,0,0,7,0,0,0,PRODUCT_NAME
4_50,milk,NN,4,0,0,4,0,0,0,PRODUCT_NAME
4_50,30g,CD,1,2,0,3,0,0,0,PRODUCT_NAME
4_50,[,JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_50,4.79E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_50,],JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_50,10500045,CD,0,8,0,8,0,0,0,BATCH_CODE
4_50,(,(,0,0,1,1,0,0,0,EXTRA
4_50,30,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_50,*,RB,0,0,1,1,0,0,0,EXTRA
4_50,1,CD,0,1,0,1,0,0,0,QTY
4_50,),),0,0,1,1,0,0,0,EXTRA
4_50,30,CD,0,2,0,2,0,0,0,AMOUNT
4_50,SUB,NNP,3,0,0,3,0,0,0,TOTAL
4_50,TOTAL,NNP,5,0,0,5,0,0,0,TOTAL
4_50,450,CD,0,3,0,3,0,0,0,TOTAL
4_50,CASH,NNP,4,0,0,4,0,0,0,CASH
4_50,450,CD,0,3,0,3,0,0,0,CASH
4_50,BALANCE,NNP,7,0,0,7,0,0,0,BALANCE
4_50,0,CD,0,1,0,1,0,0,0,BALANCE
4_50,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEM
4_50,of,IN,2,0,0,2,0,0,0,TOTAL_ITEM
4_50,Items,NNPS,5,0,0,5,0,0,0,TOTAL_ITEM
4_50,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
4_50,4,CD,0,1,0,1,0,0,0,TOTAL_ITEM
4_50,No,DT,2,0,0,2,0,0,0,TOTAL_COUNT
4_50,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
4_50,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
4_50,4,CD,0,1,0,1,0,0,0,TOTAL_COUNT
4_50,Date,NNP,4,0,0,4,0,0,0,DATE
4_50,:,:,0,0,1,1,0,0,1,DATE
4_50,18/03/2019,CD,0,8,2,10,0,0,0,DATE
4_50,Time,NN,4,0,0,4,0,0,0,TIME
4_50,:,:,0,0,1,1,0,0,1,TIME
4_50,8:59:30,CD,0,5,2,7,0,0,2,TIME
4_50,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4_50,You,PRP,3,0,0,3,0,0,0,EXTRA
4_50,COme,NNP,4,0,0,4,0,0,0,EXTRA
4_50,Again,NNP,5,0,0,5,0,0,0,EXTRA
4_50,No,NNP,2,0,0,2,0,0,0,EXTRA
4_50,cash,NN,4,0,0,4,0,0,0,EXTRA
4_50,refund,NN,6,0,0,6,0,0,0,EXTRA
4_50,for,IN,3,0,0,3,0,0,0,EXTRA
4_50,software,NN,8,0,0,8,0,0,0,EXTRA
4_50,info,NN,4,0,0,4,0,0,0,EXTRA
4_50,759667588,CD,0,9,0,9,0,0,0,EXTRA
4_50,System,NN,6,0,0,6,0,0,0,EXTRA
4_50,by,IN,2,0,0,2,0,0,0,EXTRA
4_50,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
4_50,tel,NN,3,0,0,3,0,0,0,EXTRA
4_50,:,:,0,0,1,1,0,0,1,EXTRA
4_50,117,CD,0,3,0,3,0,0,0,EXTRA
4_50,455,CD,0,3,0,3,0,0,0,EXTRA
4_50,400,CD,0,3,0,3,0,0,0,EXTRA
4_110,400,CD,0,3,0,3,0,0,0,EXTRA
4_110,Family,NNP,6,0,0,6,0,0,0,SHOP_NAME
4_110,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
4_110,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
4_110,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
4_110,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4_110,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_110,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4_110,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4_110,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
4_110,Tp:0212226002,NNP,2,10,1,13,0,0,1,TELEPHONE_NUMBER
4_110,CASHIER,NNP,7,0,0,7,0,0,0,CASHIER
4_110,:,:,0,0,1,1,0,0,1,CASHIER
4_110,A,DT,1,0,0,1,0,0,0,CASHIER
4_110,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
4_110,:0,NNP,0,1,1,2,0,0,1,CASHIER
4_110,UNIT,NNP,4,0,0,4,0,0,0,CASHIER
4_110,:2,NNP,0,1,1,2,0,0,1,CASHIER
4_110,INVOICE,NNP,7,0,0,7,0,0,0,INVOICE_NUMBER
4_110,:00000283,NNP,0,8,1,9,0,0,1,INVOICE_NUMBER
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,pirima,NN,6,0,0,6,0,0,0,PRODUCT_NAME
4_110,twist,NN,5,0,0,5,0,0,0,PRODUCT_NAME
4_110,special,JJ,7,0,0,7,0,0,0,PRODUCT_NAME
4_110,fine,JJ,4,0,0,4,0,0,0,PRODUCT_NAME
4_110,400g,CD,1,3,0,4,0,0,0,PRODUCT_NAME
4_110,[,JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,4.79E+11,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_110,],JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,100043,CD,0,6,0,6,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,132,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),),0,0,1,1,0,0,0,EXTRA
4_110,132,CD,0,3,0,3,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,2,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,rashika,FW,7,0,0,7,0,0,0,PRODUCT_NAME
4_110,onion,NN,5,0,0,5,0,0,0,PRODUCT_NAME
4_110,biscuits-30g,NN,9,2,1,12,0,0,0,PRODUCT_NAME
4_110,[,NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,4.80E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_110,],NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,859,CD,0,3,0,3,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,20,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),),0,0,1,1,0,0,0,EXTRA
4_110,20,CD,0,2,0,2,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,3,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,highland,NN,8,0,0,8,0,0,0,PRODUCT_NAME
4_110,milo,NN,4,0,0,4,0,0,0,PRODUCT_NUMBER
4_110,vanila,NN,6,0,0,6,0,0,0,PRODUCT_NUMBER
4_110,200ml,CD,2,3,0,5,0,0,0,PRODUCT_NUMBER
4_110,[,NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,4.79E+12,CD,1,5,2,8,1,0,0,PRODUCT_NUMBER
4_110,],NN,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,600312,CD,0,6,0,6,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,40,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),),0,0,1,1,0,0,0,EXTRA
4_110,40,CD,0,2,0,2,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,4,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,fortune,NN,7,0,0,7,0,0,0,PRODUCT_NAME
4_110,vegetable,JJ,9,0,0,9,0,0,0,PRODUCT_NAME
4_110,oil,NN,3,0,0,3,0,0,0,PRODUCT_NAME
4_110,200ml,CD,2,3,0,5,0,0,0,PRODUCT_NAME
4_110,[,NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,4.80E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_110,],NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,500003,CD,0,6,0,6,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),),0,0,1,1,0,0,0,EXTRA
4_110,100,CD,0,3,0,3,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,5,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,munchee,NN,7,0,0,7,0,0,0,PRODUCT_NAME
4_110,chocolate,NN,9,0,0,9,0,0,0,PRODUCT_NAME
4_110,marie,VBD,5,0,0,5,0,0,0,PRODUCT_NAME
4_110,90g,CD,1,2,0,3,0,0,0,PRODUCT_NAME
4_110,[,JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,8.89E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_110,],JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,100017,CD,0,6,0,6,0,0,0,EXTRA
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,45,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),CD,0,0,1,1,0,0,0,EXTRA
4_110,45,CD,0,2,0,2,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,6,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,highland,NN,8,0,0,8,0,0,0,PRODUCT_NAME
4_110,fresh,JJ,5,0,0,5,0,0,0,PRODUCT_NAME
4_110,choco,NN,5,0,0,5,0,0,0,PRODUCT_NAME
4_110,milk,NN,4,0,0,4,0,0,0,PRODUCT_NAME
4_110,180,CD,0,3,0,3,0,0,0,PRODUCT_NAME
4_110,ml,NN,2,0,0,2,0,0,0,PRODUCT_NAME
4_110,[,VBD,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,4.79E+11,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_110,],JJ,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,600096,CD,0,6,0,6,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,150,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),CD,0,0,1,1,0,0,0,EXTRA
4_110,150,CD,0,3,0,3,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,7,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,sprite,NN,6,0,0,6,0,0,0,PRODUCT_NAME
4_110,1.5L,CD,1,2,1,4,1,0,0,PRODUCT_NAME
4_110,[,NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,4.79E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_110,],NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_110,20600294,CD,0,8,0,8,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,35,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,1,CD,0,1,0,1,0,0,0,QTY
4_110,),),0,0,1,1,0,0,0,EXTRA
4_110,35,CD,0,2,0,2,0,0,0,AMOUNT
4_110,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,8,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_110,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_110,white,JJ,5,0,0,5,0,0,0,PRODUCT_NAME
4_110,egg,NN,3,0,0,3,0,0,0,PRODUCT_NAME
4_110,200117,CD,0,6,0,6,0,0,0,BATCH_CODE
4_110,(,(,0,0,1,1,0,0,0,EXTRA
4_110,18,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_110,*,RB,0,0,1,1,0,0,0,EXTRA
4_110,2,CD,0,1,0,1,0,0,0,QTY
4_110,),),0,0,1,1,0,0,0,EXTRA
4_110,36,CD,0,2,0,2,0,0,0,AMOUNT
4_110,SUB,NNP,3,0,0,3,0,0,0,TOTAL
4_110,TOTAL,NNP,5,0,0,5,0,0,0,TOTAL
4_110,400,CD,0,3,0,3,0,0,0,TOTAL
4_110,CASH,NNP,4,0,0,4,0,0,0,CASH
4_110,1000,CD,0,4,0,4,0,0,0,CASH
4_110,BALANCE,NNP,7,0,0,7,0,0,0,BALANCE
4_110,600,CD,0,3,0,3,0,0,0,BALANCE
4_110,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEM
4_110,of,IN,2,0,0,2,0,0,0,TOTAL_ITEM
4_110,Items,NNPS,5,0,0,5,0,0,0,TOTAL_ITEM
4_110,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
4_110,7,CD,0,1,0,1,0,0,0,TOTAL_ITEM
4_110,No,DT,2,0,0,2,0,0,0,TOTAL_COUNT
4_110,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
4_110,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
4_110,8,CD,0,1,0,1,0,0,0,TOTAL_COUNT
4_110,Date,NNP,4,0,0,4,0,0,0,DATE
4_110,:,:,0,0,1,1,0,0,1,DATE
4_110,21/03/2019,CD,0,8,2,10,0,0,0,DATE
4_110,Time,NN,4,0,0,4,0,0,0,TIME
4_110,:,:,0,0,1,1,0,0,1,TIME
4_110,7:05:24,CD,0,5,2,7,0,0,2,TIME
4_110,YOUR,NNP,4,0,0,4,0,0,0,DISCOUNT
4_110,DISCOUNT,NNP,8,0,0,8,0,0,0,DISCOUNT
4_110,7,CD,0,1,0,1,0,0,0,DISCOUNT
4_110,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4_110,You,PRP,3,0,0,3,0,0,0,EXTRA
4_110,come,VBP,4,0,0,4,0,0,0,EXTRA
4_110,Again,RB,5,0,0,5,0,0,0,EXTRA
4_110,No,NNP,2,0,0,2,0,0,0,EXTRA
4_110,cash,NN,4,0,0,4,0,0,0,EXTRA
4_110,refund,NN,6,0,0,6,0,0,0,EXTRA
4_110,for,IN,3,0,0,3,0,0,0,EXTRA
4_110,software,NN,8,0,0,8,0,0,0,EXTRA
4_110,info,NN,4,0,0,4,0,0,0,EXTRA
4_110,759667588,CD,0,9,0,9,0,0,0,EXTRA
4_110,System,NN,6,0,0,6,0,0,0,EXTRA
4_110,by,IN,2,0,0,2,0,0,0,EXTRA
4_110,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
4_110,tel,NN,3,0,0,3,0,0,0,EXTRA
4_110,:,:,0,0,1,1,0,0,1,EXTRA
4_110,117,CD,0,3,0,3,0,0,0,EXTRA
4_110,455,CD,0,3,0,3,0,0,0,EXTRA
1_43,﻿Family,RB,6,0,0,7,0,0,0,SHOP_NAME
1_43,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
1_43,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
1_43,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
1_43,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
1_43,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
1_43,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
1_43,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
1_43,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
1_43,Tp,NNP,2,0,0,2,0,0,0,TELEPHONE_NUMBER
1_43,CASHIER,NN,7,0,0,7,0,0,0,CASHIER
1_43,:,:,0,0,1,1,0,0,1,CASHIER
1_43,SINTHUJA,NNP,8,0,0,8,0,0,0,CASHIER
1_43,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
1_43,:,:,0,0,1,1,0,0,1,CASHIER
1_43,0,CD,0,1,0,1,0,0,0,CASHIER
1_43,UNIT,NN,4,0,0,4,0,0,0,CASHIER
1_43,:,:,0,0,1,1,0,0,1,CASHIER
1_43,1,CD,0,1,0,1,0,0,0,CASHIER
1_43,INVOICE,NN,7,0,0,7,0,0,0,INVOICE_NUMBER
1_43,:,:,0,0,1,1,0,0,1,INVOICE_NUMBER
1_43,52,CD,0,2,0,2,0,0,0,INVOICE_NUMBER
1_43,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
1_43,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
1_43,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
1_43,Aquafina,NNP,8,0,0,8,0,0,0,PRODUCT_NAME
1_43,1.5,CD,0,2,1,3,1,0,0,PRODUCT_NAME
1_43,L,NNP,1,0,0,1,0,0,0,PRODUCT_NAME
1_43,[,VBD,0,0,1,1,0,0,0,PRODUCT_NAME
1_43,4.79E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
1_43,],JJ,0,0,1,1,0,0,0,PRODUCT_NAME
1_43,20300016,CD,0,8,0,8,0,0,0,BATCH_CODE
1_43,(,(,0,0,1,1,0,0,0,EXTRA
1_43,70,CD,0,2,0,2,0,0,0,UNIT_PRICE
1_43,*,RB,0,0,1,1,0,0,0,EXTRA
1_43,1,CD,0,1,0,1,0,0,0,QTY
1_43,),),0,0,1,1,0,0,0,EXTRA
1_43,70,CD,0,2,0,2,0,0,0,AMOUNT
1_43,DISCOUNT,NNP,8,0,0,8,0,0,0,DISCOUNT
1_43,-20,NNP,0,2,1,3,0,0,0,DISCOUNT
1_43,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
1_43,2,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
1_43,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
1_43,Kiri,NNP,4,0,0,4,0,0,0,PRODUCT_NAME
1_43,Aluwa,NNP,5,0,0,5,0,0,0,PRODUCT_NAME
1_43,10800024,CD,0,8,0,8,0,0,0,BATCH_CODE
1_43,(,(,0,0,1,1,0,0,0,EXTRA
1_43,20,CD,0,2,0,2,0,0,0,UNIT_PRICE
1_43,*,RB,0,0,1,1,0,0,0,EXTRA
1_43,1,CD,0,1,0,1,0,0,0,QTY
1_43,),),0,0,1,1,0,0,0,EXTRA
1_43,20,CD,0,2,0,2,0,0,0,AMOUNT
1_43,Sub,NNP,3,0,0,3,0,0,0,TOTAL
1_43,Total,NNP,5,0,0,5,0,0,0,TOTAL
1_43,70,CD,0,2,0,2,0,0,0,TOTAL
1_43,Cash,NNP,4,0,0,4,0,0,0,CASH
1_43,100,CD,0,3,0,3,0,0,0,CASH
1_43,Balance,NNP,7,0,0,7,0,0,0,BALANCE
1_43,30,CD,0,2,0,2,0,0,0,BALANCE
1_43,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEM
1_43,of,IN,2,0,0,2,0,0,0,TOTAL_ITEM
1_43,items,NNS,5,0,0,5,0,0,0,TOTAL_ITEM
1_43,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
1_43,2,CD,0,1,0,1,0,0,0,TOTAL_ITEM
1_43,No,DT,2,0,0,2,0,0,0,TOTAL_COUNT
1_43,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
1_43,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
1_43,2,CD,0,1,0,1,0,0,0,TOTAL_COUNT
1_43,Date,NNP,4,0,0,4,0,0,0,DATE
1_43,:,:,0,0,1,1,0,0,1,DATE
1_43,6/4/2019,CD,0,6,2,8,0,0,0,DATE
1_43,Time,NN,4,0,0,4,0,0,0,TIME
1_43,:,:,0,0,1,1,0,0,1,TIME
1_43,9:45:45,CD,0,5,2,7,0,0,2,TIME
1_43,YOUR,NNP,4,0,0,4,0,0,0,DISCOUNT
1_43,DISCOUNT,NNP,8,0,0,8,0,0,0,DISCOUNT
1_43,20,CD,0,2,0,2,0,0,0,DISCOUNT
1_43,Thank,NNP,5,0,0,5,0,0,0,EXTRA
1_43,You,PRP,3,0,0,3,0,0,0,EXTRA
1_43,Come,NNP,4,0,0,4,0,0,0,EXTRA
1_43,Again,NNP,5,0,0,5,0,0,0,EXTRA
1_43,No,NNP,2,0,0,2,0,0,0,EXTRA
1_43,cash,NN,4,0,0,4,0,0,0,EXTRA
1_43,refund,NN,6,0,0,6,0,0,0,EXTRA
1_43,for,IN,3,0,0,3,0,0,0,EXTRA
1_43,software,NN,8,0,0,8,0,0,0,EXTRA
1_43,info,NN,4,0,0,4,0,0,0,EXTRA
1_43,759667588,CD,0,9,0,9,0,0,0,EXTRA
1_43,System,NN,6,0,0,6,0,0,0,EXTRA
1_43,by,IN,2,0,0,2,0,0,0,EXTRA
1_43,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
1_43,tel,NN,3,0,0,3,0,0,0,EXTRA
1_43,:,:,0,0,1,1,0,0,1,EXTRA
1_43,117,CD,0,3,0,3,0,0,0,EXTRA
1_43,455,CD,0,3,0,3,0,0,0,EXTRA
1_43,400,CD,0,3,0,3,0,0,0,EXTRA
1_47,﻿Family,RB,6,0,0,7,0,0,0,SHOP_NAME
1_47,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
1_47,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
1_47,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
