receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
4_9,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
4_9,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
4_9,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
4_9,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
4_9,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
4_9,Total,NN,5,0,0,5,0,0,0,TOTAL
4_9,:,:,0,0,1,1,0,0,1,TOTAL
4_9,RS,JJ,2,0,0,2,0,0,0,TOTAL
4_9,100,CD,0,3,0,3,0,0,0,TOTAL
4_9,PAID,VBN,4,0,0,4,0,0,0,CASH
4_9,By,IN,2,0,0,2,0,0,0,CASH
4_9,CASH,NNP,4,0,0,4,0,0,0,CASH
4_9,:,:,0,0,1,1,0,0,1,CASH
4_9,RS,JJ,2,0,0,2,0,0,0,CASH
4_9,100,CD,0,3,0,3,0,0,0,CASH
4_9,Change,NN,6,0,0,6,0,0,0,BALANCE
4_9,:,:,0,0,1,1,0,0,1,BALANCE
4_9,RS,JJ,2,0,0,2,0,0,0,BALANCE
4_9,0,CD,0,1,0,1,0,0,0,BALANCE
4_9,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4_9,You,PRP,3,0,0,3,0,0,0,EXTRA
4_9,For,IN,3,0,0,3,0,0,0,EXTRA
4_9,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
4_9,Notice,NNP,6,0,0,6,0,0,0,EXTRA
4_9,Any,NNP,3,0,0,3,0,0,0,EXTRA
4_9,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
4_9,",",",",0,0,1,1,0,1,0,EXTRA
4_9,return,VBP,6,0,0,6,0,0,0,EXTRA
4_9,the,DT,3,0,0,3,0,0,0,EXTRA
4_9,item,NN,4,0,0,4,0,0,0,EXTRA
4_9,(,(,0,0,1,1,0,0,0,EXTRA
4_9,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
4_9,),),0,0,1,1,0,0,0,EXTRA
4_9,&,CC,0,0,1,1,0,0,0,EXTRA
4_9,bill,NN,4,0,0,4,0,0,0,EXTRA
4_9,within,IN,6,0,0,6,0,0,0,EXTRA
4_9,7day,CD,3,1,0,4,0,0,0,EXTRA
4_9,s,NNS,1,0,0,1,0,0,0,EXTRA
4_9,Designed,VBN,8,0,0,8,0,0,0,EXTRA
4_9,by,IN,2,0,0,2,0,0,0,EXTRA
4_9,NVM,NNP,3,0,0,3,0,0,0,EXTRA
4_9,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
4_9,776843023,CD,0,9,0,9,0,0,0,EXTRA
4_9,",",",",0,0,1,1,0,1,0,EXTRA
4_9,113159693,CD,0,9,0,9,0,0,0,EXTRA
7_69,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
7_69,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
7_69,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
7_69,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
7_69,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
7_69,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
7_69,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
7_69,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
7_69,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
7_69,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
7_69,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
7_69,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
7_69,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
7_69,4344,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
7_69,"March,20,2019,15:14",NNP,5,10,4,19,0,3,1,TIME
7_69,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
7_69,277719,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
7_69,User,NNP,4,0,0,4,0,0,0,USER
7_69,sivaa,VBD,5,0,0,5,0,0,0,USER
7_69,nestomalt:tin:400g,JJ,13,3,2,18,0,0,2,PRODUCT_NAME
7_69,MP00127,NNP,2,5,0,7,0,0,0,BATCH_CODE
7_69,:,:,0,0,1,1,0,0,1,EXTRA
7_69,1,CD,0,1,0,1,0,0,0,QTY
7_69,x,$,1,0,0,1,0,0,0,EXTRA
7_69,380,CD,0,3,0,3,0,0,0,UNIT_PRICE
7_69,=,NNP,0,0,1,1,0,0,0,EXTRA
7_69,380,CD,0,3,0,3,0,0,0,AMOUNT
7_69,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
7_69,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
7_69,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
7_69,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
7_69,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
7_69,Total,NN,5,0,0,5,0,0,0,TOTAL
7_69,:,:,0,0,1,1,0,0,1,TOTAL
7_69,RS,JJ,2,0,0,2,0,0,0,TOTAL
7_69,380,CD,0,3,0,3,0,0,0,TOTAL
7_69,PAID,VBN,4,0,0,4,0,0,0,CASH
7_69,By,IN,2,0,0,2,0,0,0,CASH
7_69,CASH,NNP,4,0,0,4,0,0,0,CASH
7_69,:,:,0,0,1,1,0,0,1,CASH
7_69,RS,JJ,2,0,0,2,0,0,0,CASH
7_69,500,CD,0,3,0,3,0,0,0,CASH
7_69,Change,NN,6,0,0,6,0,0,0,BALANCE
7_69,:,:,0,0,1,1,0,0,1,BALANCE
7_69,RS,JJ,2,0,0,2,0,0,0,BALANCE
7_69,120,CD,0,3,0,3,0,0,0,BALANCE
7_69,Thank,NNP,5,0,0,5,0,0,0,EXTRA
7_69,You,PRP,3,0,0,3,0,0,0,EXTRA
7_69,For,IN,3,0,0,3,0,0,0,EXTRA
7_69,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
7_69,Notice,NNP,6,0,0,6,0,0,0,EXTRA
7_69,Any,NNP,3,0,0,3,0,0,0,EXTRA
7_69,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
7_69,",",",",0,0,1,1,0,1,0,EXTRA
7_69,return,VBP,6,0,0,6,0,0,0,EXTRA
7_69,the,DT,3,0,0,3,0,0,0,EXTRA
7_69,item,NN,4,0,0,4,0,0,0,EXTRA
7_69,(,(,0,0,1,1,0,0,0,EXTRA
7_69,exchangeable,JJ,12,0,0,12,0,0,0,EXTRA
7_69,*,NN,0,0,1,1,0,0,0,EXTRA
7_69,),),0,0,1,1,0,0,0,EXTRA
7_69,&,CC,0,0,1,1,0,0,0,EXTRA
7_69,bill,NN,4,0,0,4,0,0,0,EXTRA
7_69,with,IN,4,0,0,4,0,0,0,EXTRA
7_69,in,IN,2,0,0,2,0,0,0,EXTRA
7_69,7,CD,0,1,0,1,0,0,0,EXTRA
7_69,day,NN,3,0,0,3,0,0,0,EXTRA
7_69,s,NNS,1,0,0,1,0,0,0,EXTRA
7_69,Designed,VBN,8,0,0,8,0,0,0,EXTRA
7_69,by,IN,2,0,0,2,0,0,0,EXTRA
7_69,NVM,NNP,3,0,0,3,0,0,0,EXTRA
7_69,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
7_69,7768433023,CD,0,10,0,10,0,0,0,EXTRA
7_69,",",",",0,0,1,1,0,1,0,EXTRA
7_69,113159693,CD,0,9,0,9,0,0,0,EXTRA
3_22,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
3_22,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
3_22,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
3_22,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
3_22,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3_22,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_22,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
3_22,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
3_22,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_22,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
3_22,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
3_22,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
3_22,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
3_22,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
3_22,"March,19,2019,20:40",NNP,5,10,4,19,0,3,1,TIME
3_22,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
3_22,277557,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
3_22,User,NNP,4,0,0,4,0,0,0,USER
3_22,sivaa,NN,5,0,0,5,0,0,0,USER
3_22,dangle,NN,6,0,0,6,0,0,0,PRODUCT_NAME
3_22,cigarette:1pcs,JJ,12,1,1,14,0,0,1,PRODUCT_NAME
3_22,GY00081,NNP,2,5,0,7,0,0,0,BATCH_CODE
3_22,:,:,0,0,1,1,0,0,1,EXTRA
3_22,1,CD,0,1,0,1,0,0,0,QTY
3_22,x,$,1,0,0,1,0,0,0,EXTRA
3_22,75,CD,0,2,0,2,0,0,0,UNIT_PRICE
3_22,=,NNP,0,0,1,1,0,0,0,EXTRA
3_22,75,CD,0,2,0,2,0,0,0,AMOUNT
3_22,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
3_22,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
3_22,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
3_22,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
3_22,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
3_22,Total,NN,5,0,0,5,0,0,0,TOTAL
3_22,:,:,0,0,1,1,0,0,1,TOTAL
3_22,RS,JJ,2,0,0,2,0,0,0,TOTAL
3_22,75,CD,0,2,0,2,0,0,0,TOTAL
3_22,PAID,VBN,4,0,0,4,0,0,0,CASH
3_22,By,IN,2,0,0,2,0,0,0,CASH
3_22,CASH,NNP,4,0,0,4,0,0,0,CASH
3_22,:,:,0,0,1,1,0,0,1,CASH
3_22,RS,JJ,2,0,0,2,0,0,0,CASH
3_22,75,CD,0,2,0,2,0,0,0,CASH
3_22,Change,NN,6,0,0,6,0,0,0,BALANCE
3_22,:,:,0,0,1,1,0,0,1,BALANCE
3_22,RS,JJ,2,0,0,2,0,0,0,BALANCE
3_22,0,CD,0,1,0,1,0,0,0,BALANCE
3_22,Thank,NNP,5,0,0,5,0,0,0,EXTRA
3_22,You,PRP,3,0,0,3,0,0,0,EXTRA
3_22,For,IN,3,0,0,3,0,0,0,EXTRA
3_22,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
3_22,Notice,NNP,6,0,0,6,0,0,0,EXTRA
3_22,Any,NNP,3,0,0,3,0,0,0,EXTRA
3_22,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
3_22,",",",",0,0,1,1,0,1,0,EXTRA
3_22,return,VBP,6,0,0,6,0,0,0,EXTRA
3_22,the,DT,3,0,0,3,0,0,0,EXTRA
3_22,ittem,NN,5,0,0,5,0,0,0,EXTRA
3_22,(,(,0,0,1,1,0,0,0,EXTRA
3_22,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
3_22,),),0,0,1,1,0,0,0,EXTRA
3_22,&,CC,0,0,1,1,0,0,0,EXTRA
3_22,bill,NN,4,0,0,4,0,0,0,EXTRA
3_22,within,IN,6,0,0,6,0,0,0,EXTRA
3_22,7day,CD,3,1,0,4,0,0,0,EXTRA
3_22,s,NNS,1,0,0,1,0,0,0,EXTRA
3_22,Designed,VBN,8,0,0,8,0,0,0,EXTRA
3_22,by,IN,2,0,0,2,0,0,0,EXTRA
3_22,NVM,NNP,3,0,0,3,0,0,0,EXTRA
3_22,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
3_22,776843023,CD,0,9,0,9,0,0,0,EXTRA
3_22,",",",",0,0,1,1,0,1,0,EXTRA
3_22,113159693,CD,0,9,0,9,0,0,0,EXTRA
22_28,MEGA,NN,4,0,0,4,0,0,0,SHOP_NAME
22_28,MALL,NNP,4,0,0,4,0,0,0,SHOP_NAME
22_28,SUPER,NNP,5,0,0,5,0,0,0,SHOP_NAME
22_28,MARKET,NNP,6,0,0,6,0,0,0,SHOP_NAME
22_28,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
22_28,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
22_28,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
22_28,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
22_28,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
22_28,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
22_28,TEL:0212224343,NNP,3,10,1,14,0,0,1,TELEPHONE_NUMBER
22_28,"April.07.2019,10:11",NNP,5,10,4,19,2,1,1,TIME
22_28,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
22_28,282934,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
22_28,user,NN,4,0,0,4,0,0,0,USER
22_28,sivaa,JJ,5,0,0,5,0,0,0,USER
22_28,prima:kottu:mee:,JJ,13,0,3,16,0,0,3,PRODUCT_NAME
22_28,hot,JJ,3,0,0,3,0,0,0,PRODUCT_NAME
22_28,&,CC,0,0,1,1,0,0,0,PRODUCT_NAME
22_28,spicy,NN,5,0,0,5,0,0,0,PRODUCT_NAME
22_28,:,:,0,0,1,1,0,0,1,PRODUCT_NAME
22_28,60g,CD,1,2,0,3,0,0,0,PRODUCT_NAME
22_28,FF00294,NNP,2,5,0,7,0,0,0,BATCH_CODE
22_28,1,CD,0,1,0,1,0,0,0,QTY
22_28,5,CD,0,1,0,1,0,0,0,UNIT_PRICE
22_28,=,VBD,0,0,1,1,0,0,0,EXTRA
22_28,55,CD,0,2,0,2,0,0,0,AMOUNT
22_28,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
22_28,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
22_28,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
22_28,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
22_28,Total,JJ,5,0,0,5,0,0,0,TOTAL
22_28,:,:,0,0,1,1,0,0,1,TOTAL
22_28,Rs,JJ,2,0,0,2,0,0,0,TOTAL
22_28,55,CD,0,2,0,2,0,0,0,TOTAL
22_28,PAID,VBN,4,0,0,4,0,0,0,CASH
22_28,By,IN,2,0,0,2,0,0,0,CASH
22_28,CASH,NNP,4,0,0,4,0,0,0,CASH
22_28,:,:,0,0,1,1,0,0,1,CASH
22_28,Rs,JJ,2,0,0,2,0,0,0,CASH
22_28,100,CD,0,3,0,3,0,0,0,CASH
22_28,Change,NN,6,0,0,6,0,0,0,BALANCE
22_28,:,:,0,0,1,1,0,0,1,BALANCE
22_28,Rs,JJ,2,0,0,2,0,0,0,BALANCE
22_28,45,CD,0,2,0,2,0,0,0,BALANCE
22_28,Thank,NNP,5,0,0,5,0,0,0,EXTRA
22_28,you,PRP,3,0,0,3,0,0,0,EXTRA
22_28,for,IN,3,0,0,3,0,0,0,EXTRA
22_28,shoping,VBG,7,0,0,7,0,0,0,EXTRA
22_28,NOTICE,NNP,6,0,0,6,0,0,0,EXTRA
22_28,Any,NNP,3,0,0,3,0,0,0,EXTRA
22_28,discrepancy,NN,11,0,0,11,0,0,0,EXTRA
22_28,",",",",0,0,1,1,0,1,0,EXTRA
22_28,return,VBP,6,0,0,6,0,0,0,EXTRA
22_28,the,DT,3,0,0,3,0,0,0,EXTRA
22_28,Item,NNP,4,0,0,4,0,0,0,EXTRA
22_28,(,(,0,0,1,1,0,0,0,EXTRA
22_28,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
22_28,),),0,0,1,1,0,0,0,EXTRA
22_28,&,CC,0,0,1,1,0,0,0,EXTRA
22_28,bill,NN,4,0,0,4,0,0,0,EXTRA
22_28,within,IN,6,0,0,6,0,0,0,EXTRA
22_28,7day,CD,3,1,0,4,0,0,0,EXTRA
22_28,s,NNS,1,0,0,1,0,0,0,EXTRA
22_28,Designed,VBN,8,0,0,8,0,0,0,EXTRA
22_28,by,IN,2,0,0,2,0,0,0,EXTRA
22_28,NVM,NNP,3,0,0,3,0,0,0,EXTRA
22_28,solutions,NNS,9,0,0,9,0,0,0,EXTRA
22_28,776843023,CD,0,9,0,9,0,0,0,EXTRA
22_28,",",",",0,0,1,1,0,1,0,EXTRA
22_28,113159693,CD,0,9,0,9,0,0,0,EXTRA
15_58,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
15_58,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
15_58,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
15_58,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
15_58,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
15_58,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
15_58,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
15_58,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
15_58,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
15_58,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
15_58,TEL:021,NNP,3,3,1,7,0,0,1,TELEPHONE_NUMBER
15_58,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
15_58,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
15_58,"March,29,2019,14:51",NNP,5,10,4,19,0,3,1,TIME
15_58,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
15_58,280442,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
15_58,user,NN,4,0,0,4,0,0,0,USER
15_58,sivaa,JJ,5,0,0,5,0,0,0,USER
15_58,anchor:newdale:set,JJ,16,0,2,18,0,0,2,PRODUCT_NAME
15_58,yoghurt:80g,JJ,8,2,1,11,0,0,1,PRODUCT_NAME
15_58,BVO0295,NNP,3,4,0,7,0,0,0,BATCH_CODE
15_58,:,:,0,0,1,1,0,0,1,EXTRA
15_58,5,CD,0,1,0,1,0,0,0,QTY
15_58,X,$,1,0,0,1,0,0,0,EXTRA
15_58,30,CD,0,2,0,2,0,0,0,UNIT_PRICE
15_58,=,NNP,0,0,1,1,0,0,0,EXTRA
15_58,150,CD,0,3,0,3,0,0,0,AMOUNT
15_58,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
15_58,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
15_58,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
15_58,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
15_58,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
15_58,Total,NN,5,0,0,5,0,0,0,TOTAL
15_58,:,:,0,0,1,1,0,0,1,TOTAL
15_58,RS,JJ,2,0,0,2,0,0,0,TOTAL
15_58,150,CD,0,3,0,3,0,0,0,TOTAL
15_58,PAID,VBN,4,0,0,4,0,0,0,CASH
15_58,BY,NNP,2,0,0,2,0,0,0,CASH
15_58,CASE,NNP,4,0,0,4,0,0,0,CASH
15_58,:,:,0,0,1,1,0,0,1,CASH
15_58,RS,NNP,2,0,0,2,0,0,0,CASH
15_58,500,CD,0,3,0,3,0,0,0,CASH
15_58,Change,NN,6,0,0,6,0,0,0,BALANCE
15_58,:,:,0,0,1,1,0,0,1,BALANCE
15_58,RS,JJ,2,0,0,2,0,0,0,BALANCE
15_58,350,CD,0,3,0,3,0,0,0,BALANCE
15_58,Thank,NNP,5,0,0,5,0,0,0,EXTRA
15_58,You,PRP,3,0,0,3,0,0,0,EXTRA
15_58,For,IN,3,0,0,3,0,0,0,EXTRA
15_58,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
15_58,Notice,NNP,6,0,0,6,0,0,0,EXTRA
15_58,Any,NNP,3,0,0,3,0,0,0,EXTRA
15_58,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
15_58,",",",",0,0,1,1,0,1,0,EXTRA
15_58,return,VBP,6,0,0,6,0,0,0,EXTRA
15_58,the,DT,3,0,0,3,0,0,0,EXTRA
15_58,item,NN,4,0,0,4,0,0,0,EXTRA
15_58,(,(,0,0,1,1,0,0,0,EXTRA
15_58,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
15_58,),),0,0,1,1,0,0,0,EXTRA
15_58,&,CC,0,0,1,1,0,0,0,EXTRA
15_58,bill,NN,4,0,0,4,0,0,0,EXTRA
15_58,within,IN,6,0,0,6,0,0,0,EXTRA
15_58,7days,CD,4,1,0,5,0,0,0,EXTRA
15_58,Designed,VBN,8,0,0,8,0,0,0,EXTRA
15_58,by,IN,2,0,0,2,0,0,0,EXTRA
15_58,NVM,NNP,3,0,0,3,0,0,0,EXTRA
15_58,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
15_58,776843023,CD,0,9,0,9,0,0,0,EXTRA
15_58,",",",",0,0,1,1,0,1,0,EXTRA
15_58,113159693,CD,0,9,0,9,0,0,0,EXTRA
6_25,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
6_25,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
6_25,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
6_25,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
6_25,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
6_25,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
6_25,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
6_25,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
6_25,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
6_25,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
6_25,TEL:021,NNP,3,3,1,7,0,0,1,TELEPHONE_NUMBER
6_25,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
6_25,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
6_25,"March,23,2019,15:05",NNP,5,10,4,19,0,3,1,TIME
6_25,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
6_25,278630,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
6_25,user,NN,4,0,0,4,0,0,0,USER
6_25,sivaa,NN,5,0,0,5,0,0,0,USER
6_25,marmite:105g,JJ,8,3,1,12,0,0,1,PRODUCT_NAME
6_25,GYO0470,NNP,3,4,0,7,0,0,0,BATCH_CODE
6_25,:,:,0,0,1,1,0,0,1,EXTRA
6_25,1,CD,0,1,0,1,0,0,0,QTY
6_25,X,$,1,0,0,1,0,0,0,EXTRA
6_25,325,CD,0,3,0,3,0,0,0,UNIT_PRICE
6_25,=,JJ,0,0,1,1,0,0,0,EXTRA
6_25,325,CD,0,3,0,3,0,0,0,AMOUNT
6_25,munchee:wafers:85g,JJ,14,2,2,18,0,0,2,PRODUCT_NAME
6_25,BSO0378,NNP,3,4,0,7,0,0,0,BATCH_CODE
6_25,:,:,0,0,1,1,0,0,1,EXTRA
6_25,4,CD,0,1,0,1,0,0,0,QTY
6_25,X,VBD,1,0,0,1,0,0,0,EXTRA
6_25,50,CD,0,2,0,2,0,0,0,UNIT_PRICE
6_25,200,CD,0,3,0,3,0,0,0,AMOUNT
6_25,No,NN,2,0,0,2,0,0,0,TOTAL_ITEMS
6_25,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
6_25,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
6_25,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
6_25,2,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
6_25,Total,NN,5,0,0,5,0,0,0,TOTAL
6_25,:,:,0,0,1,1,0,0,1,TOTAL
6_25,RS,JJ,2,0,0,2,0,0,0,TOTAL
6_25,525,CD,0,3,0,3,0,0,0,TOTAL
6_25,PAID,VBN,4,0,0,4,0,0,0,CASH
6_25,BY,NNP,2,0,0,2,0,0,0,CASH
6_25,CASE,NNP,4,0,0,4,0,0,0,CASH
6_25,:,:,0,0,1,1,0,0,1,CASH
6_25,RS,NNP,2,0,0,2,0,0,0,CASH
6_25,1000,CD,0,4,0,4,0,0,0,CASH
6_25,Change,NN,6,0,0,6,0,0,0,BALANCE
6_25,:,:,0,0,1,1,0,0,1,BALANCE
6_25,RS,JJ,2,0,0,2,0,0,0,BALANCE
6_25,475,CD,0,3,0,3,0,0,0,BALANCE
6_25,Thank,NNP,5,0,0,5,0,0,0,EXTRA
6_25,You,PRP,3,0,0,3,0,0,0,EXTRA
6_25,For,IN,3,0,0,3,0,0,0,EXTRA
6_25,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
6_25,Notice,NNP,6,0,0,6,0,0,0,EXTRA
6_25,Any,NNP,3,0,0,3,0,0,0,EXTRA
6_25,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
6_25,",",",",0,0,1,1,0,1,0,EXTRA
6_25,return,VBP,6,0,0,6,0,0,0,EXTRA
6_25,the,DT,3,0,0,3,0,0,0,EXTRA
6_25,item,NN,4,0,0,4,0,0,0,EXTRA
6_25,(,(,0,0,1,1,0,0,0,EXTRA
6_25,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
6_25,),),0,0,1,1,0,0,0,EXTRA
6_25,&,CC,0,0,1,1,0,0,0,EXTRA
6_25,bill,NN,4,0,0,4,0,0,0,EXTRA
6_25,within,IN,6,0,0,6,0,0,0,EXTRA
6_25,7days,CD,4,1,0,5,0,0,0,EXTRA
6_25,Designed,VBN,8,0,0,8,0,0,0,EXTRA
6_25,by,IN,2,0,0,2,0,0,0,EXTRA
6_25,NVM,NNP,3,0,0,3,0,0,0,EXTRA
6_25,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
6_25,776843023,CD,0,9,0,9,0,0,0,EXTRA
6_25,",",",",0,0,1,1,0,1,0,EXTRA
6_25,113159693,CD,0,9,0,9,0,0,0,EXTRA
3_76,Megamall,DT,8,0,0,8,0,0,0,SHOP_NAME
3_76,super,JJ,5,0,0,5,0,0,0,SHOP_NAME
3_76,market,NN,6,0,0,6,0,0,0,SHOP_NAME
3_76,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3_76,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_76,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
3_76,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
3_76,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_76,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
3_76,.,.,0,0,1,1,1,0,0,SHOP_ADDRESS
3_76,TEL:021,NNP,3,3,1,7,0,0,1,TELEPHONE_NUMBER
3_76,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
3_76,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
3_76,"March,19,2019,17:28",NNP,5,10,4,19,0,3,1,TIME
3_76,Ref:277459,NNP,3,6,1,10,0,0,1,INVOICE_NUMBER
3_76,User,NNP,4,0,0,4,0,0,0,USER
3_76,:,:,0,0,1,1,0,0,1,USER
3_76,sivaa,JJ,5,0,0,5,0,0,0,USER
3_76,toffee:1pcs,JJ,9,1,1,11,0,0,1,PRODUCT_NAME
3_76,CS00503,NN,2,5,0,7,0,0,0,BATCH_CODE
3_76,:,:,0,0,1,1,0,0,1,EXTRA
3_76,3,CD,0,1,0,1,0,0,0,QTY
3_76,3,CD,0,1,0,1,0,0,0,UNIT_PRICE
