receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
51_1,Total,NN,5,0,0,5,0,0,0,TOTAL
51_1,:,:,0,0,1,1,0,0,1,TOTAL
51_1,RS,JJ,2,0,0,2,0,0,0,TOTAL
51_1,439,CD,0,3,0,3,0,0,0,TOTAL
51_1,PAID,VBN,4,0,0,4,0,0,0,CASH
51_1,By,IN,2,0,0,2,0,0,0,CASH
51_1,CASH,NNP,4,0,0,4,0,0,0,CASH
51_1,:,:,0,0,1,1,0,0,1,CASH
51_1,RS,JJ,2,0,0,2,0,0,0,CASH
51_1,1000,CD,0,4,0,4,0,0,0,CASH
51_1,Change,NN,6,0,0,6,0,0,0,BALANCE
51_1,:,:,0,0,1,1,0,0,1,BALANCE
51_1,RS,JJ,2,0,0,2,0,0,0,BALANCE
51_1,561,CD,0,3,0,3,0,0,0,BALANCE
51_1,Thank,NNP,5,0,0,5,0,0,0,EXTRA
51_1,You,PRP,3,0,0,3,0,0,0,EXTRA
51_1,For,IN,3,0,0,3,0,0,0,EXTRA
51_1,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
51_1,NOTICE,NNP,6,0,0,6,0,0,0,EXTRA
51_1,Any,NNP,3,0,0,3,0,0,0,EXTRA
51_1,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
51_1,",",",",0,0,1,1,0,1,0,EXTRA
51_1,return,VBP,6,0,0,6,0,0,0,EXTRA
51_1,the,DT,3,0,0,3,0,0,0,EXTRA
51_1,item,NN,4,0,0,4,0,0,0,EXTRA
51_1,(,(,0,0,1,1,0,0,0,EXTRA
51_1,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
51_1,),),0,0,1,1,0,0,0,EXTRA
51_1,&,CC,0,0,1,1,0,0,0,EXTRA
51_1,bill,NN,4,0,0,4,0,0,0,EXTRA
51_1,within,IN,6,0,0,6,0,0,0,EXTRA
51_1,7,CD,0,1,0,1,0,0,0,EXTRA
51_1,days,NNS,4,0,0,4,0,0,0,EXTRA
51_1,Designed,VBN,8,0,0,8,0,0,0,EXTRA
51_1,by,IN,2,0,0,2,0,0,0,EXTRA
51_1,NVM,NNP,3,0,0,3,0,0,0,EXTRA
51_1,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
51_1,776843023,CD,0,9,0,9,0,0,0,EXTRA
51_1,",",",",0,0,1,1,0,1,0,EXTRA
51_1,113159693,CD,0,9,0,9,0,0,0,EXTRA
12_30,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
12_30,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
12_30,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
12_30,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
12_30,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
12_30,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_30,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
12_30,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
12_30,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_30,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
12_30,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
12_30,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
12_30,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
12_30,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
12_30,"April,02,2019,20:35",NNP,5,10,4,19,0,3,1,TIME
12_30,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
12_30,281761,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
12_30,User,NNP,4,0,0,4,0,0,0,USER
12_30,sivaa,VBD,5,0,0,5,0,0,0,USER
12_30,dialog:card:100/=,JJ,10,3,4,17,0,0,2,PRODUCT_NAME
12_30,RD00003,NNP,2,5,0,7,0,0,0,BATCH_CODE
12_30,:,:,0,0,1,1,0,0,1,EXTRA
12_30,1,CD,0,1,0,1,0,0,0,QTY
12_30,x,$,1,0,0,1,0,0,0,EXTRA
12_30,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
12_30,=,NNP,0,0,1,1,0,0,0,EXTRA
12_30,100,CD,0,3,0,3,0,0,0,AMOUNT
12_30,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
12_30,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
12_30,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
12_30,:1,JJ,0,1,1,2,0,0,1,TOTAL_ITEMS
12_30,Total,NN,5,0,0,5,0,0,0,TOTAL
12_30,:,:,0,0,1,1,0,0,1,TOTAL
12_30,RS,JJ,2,0,0,2,0,0,0,TOTAL
12_30,100,CD,0,3,0,3,0,0,0,TOTAL
12_30,PAID,VBN,4,0,0,4,0,0,0,CASH
12_30,By,IN,2,0,0,2,0,0,0,CASH
12_30,CASH,NNP,4,0,0,4,0,0,0,CASH
12_30,:,:,0,0,1,1,0,0,1,CASH
12_30,RS,JJ,2,0,0,2,0,0,0,CASH
12_30,500,CD,0,3,0,3,0,0,0,CASH
12_30,Change,NN,6,0,0,6,0,0,0,BALANCE
12_30,:,:,0,0,1,1,0,0,1,BALANCE
12_30,RS,JJ,2,0,0,2,0,0,0,BALANCE
12_30,400,CD,0,3,0,3,0,0,0,BALANCE
12_30,Thank,NNP,5,0,0,5,0,0,0,EXTRA
12_30,You,PRP,3,0,0,3,0,0,0,EXTRA
12_30,For,IN,3,0,0,3,0,0,0,EXTRA
12_30,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
12_30,Notice,NNP,6,0,0,6,0,0,0,EXTRA
12_30,Any,NNP,3,0,0,3,0,0,0,EXTRA
12_30,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
12_30,",",",",0,0,1,1,0,1,0,EXTRA
12_30,return,VBP,6,0,0,6,0,0,0,EXTRA
12_30,the,DT,3,0,0,3,0,0,0,EXTRA
12_30,item,NN,4,0,0,4,0,0,0,EXTRA
12_30,(,(,0,0,1,1,0,0,0,EXTRA
12_30,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
12_30,),),0,0,1,1,0,0,0,EXTRA
12_30,&,CC,0,0,1,1,0,0,0,EXTRA
12_30,bill,NN,4,0,0,4,0,0,0,EXTRA
12_30,within,IN,6,0,0,6,0,0,0,EXTRA
12_30,7day,CD,3,1,0,4,0,0,0,EXTRA
12_30,s,NNS,1,0,0,1,0,0,0,EXTRA
12_30,Designed,VBN,8,0,0,8,0,0,0,EXTRA
12_30,by,IN,2,0,0,2,0,0,0,EXTRA
12_30,NVM,NNP,3,0,0,3,0,0,0,EXTRA
12_30,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
12_30,776843023,CD,0,9,0,9,0,0,0,EXTRA
12_30,",",",",0,0,1,1,0,1,0,EXTRA
12_30,113159693,CD,0,9,0,9,0,0,0,EXTRA
11_30,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
11_30,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
11_30,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
11_30,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
11_30,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
11_30,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
11_30,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
11_30,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
11_30,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
11_30,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
11_30,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
11_30,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
11_30,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
11_30,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
11_30,"March,20,2019,13:12",NNP,5,10,4,19,0,3,1,TIME
11_30,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
11_30,277668,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
11_30,User,NNP,4,0,0,4,0,0,0,USER
11_30,sivaa,VBD,5,0,0,5,0,0,0,USER
11_30,7up:,JJ,2,1,1,4,0,0,1,PRODUCT_NAME
11_30,500ml,CD,2,3,0,5,0,0,0,PRODUCT_NAME
11_30,BV00147,NNP,2,5,0,7,0,0,0,BATCH_CODE
11_30,:,:,0,0,1,1,0,0,1,EXTRA
11_30,1,CD,0,1,0,1,0,0,0,QTY
11_30,X,VBD,1,0,0,1,0,0,0,EXTRA
11_30,100.00=,CD,0,5,2,7,1,0,0,UNIT_PRICE
11_30,100,CD,0,3,0,3,0,0,0,AMOUNT
11_30,No,NN,2,0,0,2,0,0,0,TOTAL_ITEMS
11_30,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
11_30,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
11_30,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
11_30,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
11_30,Total,NN,5,0,0,5,0,0,0,TOTAL
11_30,:,:,0,0,1,1,0,0,1,TOTAL
11_30,RS,JJ,2,0,0,2,0,0,0,TOTAL
11_30,100,CD,0,3,0,3,0,0,0,TOTAL
11_30,PAID,VBN,4,0,0,4,0,0,0,CASH
11_30,By,IN,2,0,0,2,0,0,0,CASH
11_30,CASH,NNP,4,0,0,4,0,0,0,CASH
11_30,:,:,0,0,1,1,0,0,1,CASH
11_30,RS,JJ,2,0,0,2,0,0,0,CASH
11_30,100,CD,0,3,0,3,0,0,0,CASH
11_30,Change,NN,6,0,0,6,0,0,0,BALANCE
11_30,:,:,0,0,1,1,0,0,1,BALANCE
11_30,RS,JJ,2,0,0,2,0,0,0,BALANCE
11_30,0,CD,0,1,0,1,0,0,0,BALANCE
11_30,Thank,NNP,5,0,0,5,0,0,0,EXTRA
11_30,You,PRP,3,0,0,3,0,0,0,EXTRA
11_30,For,IN,3,0,0,3,0,0,0,EXTRA
11_30,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
11_30,Notice,NNP,6,0,0,6,0,0,0,EXTRA
11_30,Any,NNP,3,0,0,3,0,0,0,EXTRA
11_30,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
11_30,",",",",0,0,1,1,0,1,0,EXTRA
11_30,return,VBP,6,0,0,6,0,0,0,EXTRA
11_30,the,DT,3,0,0,3,0,0,0,EXTRA
11_30,item,NN,4,0,0,4,0,0,0,EXTRA
11_30,(,(,0,0,1,1,0,0,0,EXTRA
11_30,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
11_30,),),0,0,1,1,0,0,0,EXTRA
11_30,&,CC,0,0,1,1,0,0,0,EXTRA
11_30,bill,NN,4,0,0,4,0,0,0,EXTRA
11_30,within,IN,6,0,0,6,0,0,0,EXTRA
11_30,7days,CD,4,1,0,5,0,0,0,EXTRA
11_30,Designed,VBN,8,0,0,8,0,0,0,EXTRA
11_30,by,IN,2,0,0,2,0,0,0,EXTRA
11_30,NVM,NNP,3,0,0,3,0,0,0,EXTRA
11_30,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
11_30,776843023,CD,0,9,0,9,0,0,0,EXTRA
11_30,",",",",0,0,1,1,0,1,0,EXTRA
11_30,113159693,CD,0,9,0,9,0,0,0,EXTRA
3_86,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
3_86,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
3_86,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
3_86,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
3_86,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3_86,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_86,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
3_86,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
3_86,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_86,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
3_86,.,.,0,0,1,1,1,0,0,SHOP_ADDRESS
3_86,TEL:021,NNP,3,3,1,7,0,0,1,TELEPHONE_NUMBER
3_86,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
3_86,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
3_86,"March,19",NNP,5,2,1,8,0,1,0,TIME
3_86,",",",",0,0,1,1,0,1,0,TIME
3_86,"2019,17:18",CD,0,8,2,10,0,1,1,TIME
3_86,Ref:277452,NNP,3,6,1,10,0,0,1,INVOICE_NUMBER
3_86,User,NNP,4,0,0,4,0,0,0,USER
3_86,:,:,0,0,1,1,0,0,1,USER
3_86,sivaa,JJ,5,0,0,5,0,0,0,USER
3_86,Kotmale:curd:450g,NNP,12,3,2,17,0,0,2,PRODUCT_NAME
3_86,BV00285,NNP,2,5,0,7,0,0,0,BATCH_CODE
3_86,:,:,0,0,1,1,0,0,1,EXTRA
3_86,1,CD,0,1,0,1,0,0,0,QTY
3_86,150,CD,0,3,0,3,0,0,0,UNIT_PRICE
3_86,150,CD,0,3,0,3,0,0,0,AMOUNT
3_86,No,DT,2,0,0,2,0,0,0,TOTAL_ITEMS
3_86,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
3_86,items,NNS,5,0,0,5,0,0,0,TOTAL_ITEMS
3_86,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
3_86,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
3_86,Total,NN,5,0,0,5,0,0,0,TOTAL
3_86,:,:,0,0,1,1,0,0,1,TOTAL
3_86,RS,JJ,2,0,0,2,0,0,0,TOTAL
3_86,150,CD,0,3,0,3,0,0,0,TOTAL
3_86,PAID,VBN,4,0,0,4,0,0,0,CASH
3_86,by,IN,2,0,0,2,0,0,0,CASH
3_86,CASH,NNP,4,0,0,4,0,0,0,CASH
3_86,:,:,0,0,1,1,0,0,1,CASH
3_86,RS,JJ,2,0,0,2,0,0,0,CASH
3_86,200,CD,0,3,0,3,0,0,0,CASH
3_86,Change,NN,6,0,0,6,0,0,0,BALANCE
3_86,:,:,0,0,1,1,0,0,1,BALANCE
3_86,RS,JJ,2,0,0,2,0,0,0,BALANCE
3_86,50,CD,0,2,0,2,0,0,0,BALANCE
3_86,Thank,NNP,5,0,0,5,0,0,0,EXTRA
3_86,You,PRP,3,0,0,3,0,0,0,EXTRA
3_86,For,IN,3,0,0,3,0,0,0,EXTRA
3_86,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
3_86,Notice,NNP,6,0,0,6,0,0,0,EXTRA
3_86,Any,NNP,3,0,0,3,0,0,0,EXTRA
3_86,discrepancy,NN,11,0,0,11,0,0,0,EXTRA
3_86,",",",",0,0,1,1,0,1,0,EXTRA
3_86,return,VBP,6,0,0,6,0,0,0,EXTRA
3_86,the,DT,3,0,0,3,0,0,0,EXTRA
3_86,item,NN,4,0,0,4,0,0,0,EXTRA
3_86,(,(,0,0,1,1,0,0,0,EXTRA
3_86,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
3_86,),),0,0,1,1,0,0,0,EXTRA
3_86,&,CC,0,0,1,1,0,0,0,EXTRA
3_86,Bill,NNP,4,0,0,4,0,0,0,EXTRA
3_86,within,IN,6,0,0,6,0,0,0,EXTRA
3_86,7,CD,0,1,0,1,0,0,0,EXTRA
3_86,days,NNS,4,0,0,4,0,0,0,EXTRA
3_86,Design,NNP,6,0,0,6,0,0,0,EXTRA
3_86,by,IN,2,0,0,2,0,0,0,EXTRA
3_86,NVH,NNP,3,0,0,3,0,0,0,EXTRA
3_86,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
3_86,776843023,CD,0,9,0,9,0,0,0,EXTRA
3_86,113159693,CD,0,9,0,9,0,0,0,EXTRA
12_14,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
12_14,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
12_14,Supermarket,NNP,11,0,0,11,0,0,0,SHOP_NAME
12_14,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
12_14,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_14,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
12_14,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
12_14,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_14,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
12_14,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
12_14,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
12_14,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
12_14,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
12_14,"April,3,2019,12:46",NNP,5,9,4,18,0,3,1,TIME
12_14,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
12_14,281826,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
12_14,User,NNP,4,0,0,4,0,0,0,USER
12_14,sivaa,VBD,5,0,0,5,0,0,0,USER
12_14,Toffee:1pcs,NNP,9,1,1,11,0,0,1,PRODUCT_NAME
12_14,CS00504,NNP,2,5,0,7,0,0,0,BATCH_CODE
12_14,:,:,0,0,1,1,0,0,1,EXTRA
12_14,2,CD,0,1,0,1,0,0,0,QTY
12_14,x,VBD,1,0,0,1,0,0,0,EXTRA
12_14,5.00=,CD,0,3,2,5,1,0,0,UNIT_PRICE
12_14,10,CD,0,2,0,2,0,0,0,AMOUNT
12_14,No,NN,2,0,0,2,0,0,0,TOTAL_ITEMS
12_14,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
12_14,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
12_14,=,$,0,0,1,1,0,0,0,TOTAL_ITEMS
12_14,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
12_14,Total,NN,5,0,0,5,0,0,0,TOTAL
12_14,:,:,0,0,1,1,0,0,1,TOTAL
12_14,RS,JJ,2,0,0,2,0,0,0,TOTAL
12_14,10,CD,0,2,0,2,0,0,0,TOTAL
12_14,PAID,VBN,4,0,0,4,0,0,0,CASH
12_14,by,IN,2,0,0,2,0,0,0,CASH
12_14,cash,NN,4,0,0,4,0,0,0,CASH
12_14,:,:,0,0,1,1,0,0,1,CASH
12_14,RS,JJ,2,0,0,2,0,0,0,CASH
12_14,10,CD,0,2,0,2,0,0,0,CASH
12_14,Change,NN,6,0,0,6,0,0,0,BALANCE
12_14,:,:,0,0,1,1,0,0,1,BALANCE
12_14,RS,JJ,2,0,0,2,0,0,0,BALANCE
12_14,0,CD,0,1,0,1,0,0,0,BALANCE
12_14,Thank,NNP,5,0,0,5,0,0,0,EXTRA
12_14,You,PRP,3,0,0,3,0,0,0,EXTRA
12_14,For,IN,3,0,0,3,0,0,0,EXTRA
12_14,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
12_14,Notice,NNP,6,0,0,6,0,0,0,EXTRA
12_14,Any,NNP,3,0,0,3,0,0,0,EXTRA
12_14,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
12_14,",",",",0,0,1,1,0,1,0,EXTRA
12_14,return,VBP,6,0,0,6,0,0,0,EXTRA
12_14,the,DT,3,0,0,3,0,0,0,EXTRA
12_14,item,NN,4,0,0,4,0,0,0,EXTRA
12_14,(,(,0,0,1,1,0,0,0,EXTRA
12_14,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
12_14,),),0,0,1,1,0,0,0,EXTRA
12_14,&,CC,0,0,1,1,0,0,0,EXTRA
12_14,bill,NN,4,0,0,4,0,0,0,EXTRA
12_14,within,IN,6,0,0,6,0,0,0,EXTRA
12_14,7,CD,0,1,0,1,0,0,0,EXTRA
12_14,day,NN,3,0,0,3,0,0,0,EXTRA
12_14,s,NNS,1,0,0,1,0,0,0,EXTRA
12_14,Designed,VBN,8,0,0,8,0,0,0,EXTRA
12_14,by,IN,2,0,0,2,0,0,0,EXTRA
12_14,NVM,NNP,3,0,0,3,0,0,0,EXTRA
12_14,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
12_14,776843023,CD,0,9,0,9,0,0,0,EXTRA
12_14,",",",",0,0,1,1,0,1,0,EXTRA
12_14,113159693,CD,0,9,0,9,0,0,0,EXTRA
17_2,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
17_2,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
17_2,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
17_2,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
17_2,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
17_2,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
17_2,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
17_2,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
17_2,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
17_2,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
17_2,TEL:021,NNP,3,3,1,7,0,0,1,TELEPHONE_NUMBER
17_2,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
17_2,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
17_2,"April,06,2019,09:20",NNP,5,10,4,19,0,3,1,TIME
17_2,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
17_2,282613,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
17_2,user,NN,4,0,0,4,0,0,0,USER
17_2,sivaa,JJ,5,0,0,5,0,0,0,USER
17_2,ritzbury:chunky,JJ,14,0,1,15,0,0,1,PRODUCT_NAME
17_2,choc:120g,JJ,5,3,1,9,0,0,1,PRODUCT_NAME
17_2,CSO0010,NN,3,4,0,7,0,0,0,BATCH_CODE
17_2,:,:,0,0,1,1,0,0,1,EXTRA
17_2,1,CD,0,1,0,1,0,0,0,QTY
17_2,X,$,1,0,0,1,0,0,0,EXTRA
17_2,120,CD,0,3,0,3,0,0,0,UNIT_PRICE
17_2,=,NNP,0,0,1,1,0,0,0,EXTRA
17_2,120,CD,0,3,0,3,0,0,0,AMOUNT
17_2,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
17_2,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
17_2,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
17_2,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
17_2,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
17_2,Total,NN,5,0,0,5,0,0,0,TOTAL
17_2,:,:,0,0,1,1,0,0,1,TOTAL
17_2,RS,JJ,2,0,0,2,0,0,0,TOTAL
17_2,120,CD,0,3,0,3,0,0,0,TOTAL
17_2,PAID,VBN,4,0,0,4,0,0,0,CASH
17_2,BY,NNP,2,0,0,2,0,0,0,CASH
17_2,CASE,NNP,4,0,0,4,0,0,0,CASH
17_2,:,:,0,0,1,1,0,0,1,CASH
17_2,RS,NNP,2,0,0,2,0,0,0,CASH
17_2,120,CD,0,3,0,3,0,0,0,CASH
17_2,Change,NN,6,0,0,6,0,0,0,BALANCE
17_2,:,:,0,0,1,1,0,0,1,BALANCE
17_2,RS,JJ,2,0,0,2,0,0,0,BALANCE
17_2,0,CD,0,1,0,1,0,0,0,BALANCE
17_2,Thank,NNP,5,0,0,5,0,0,0,EXTRA
17_2,You,PRP,3,0,0,3,0,0,0,EXTRA
17_2,For,IN,3,0,0,3,0,0,0,EXTRA
17_2,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
17_2,Notice,NNP,6,0,0,6,0,0,0,EXTRA
17_2,Any,NNP,3,0,0,3,0,0,0,EXTRA
17_2,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
17_2,",",",",0,0,1,1,0,1,0,EXTRA
17_2,return,VBP,6,0,0,6,0,0,0,EXTRA
17_2,the,DT,3,0,0,3,0,0,0,EXTRA
17_2,item,NN,4,0,0,4,0,0,0,EXTRA
17_2,(,(,0,0,1,1,0,0,0,EXTRA
17_2,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
17_2,),),0,0,1,1,0,0,0,EXTRA
17_2,&,CC,0,0,1,1,0,0,0,EXTRA
17_2,bill,NN,4,0,0,4,0,0,0,EXTRA
17_2,within,IN,6,0,0,6,0,0,0,EXTRA
17_2,7days,CD,4,1,0,5,0,0,0,EXTRA
17_2,Designed,VBN,8,0,0,8,0,0,0,EXTRA
17_2,by,IN,2,0,0,2,0,0,0,EXTRA
17_2,NVM,NNP,3,0,0,3,0,0,0,EXTRA
17_2,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
17_2,776843023,CD,0,9,0,9,0,0,0,EXTRA
17_2,",",",",0,0,1,1,0,1,0,EXTRA
17_2,113159693,CD,0,9,0,9,0,0,0,EXTRA
16_47,&,CC,0,0,1,1,0,0,0,EXTRA
16_47,Bill,NNP,4,0,0,4,0,0,0,EXTRA
16_47,within,IN,6,0,0,6,0,0,0,EXTRA
16_47,7,CD,0,1,0,1,0,0,0,EXTRA
16_47,day,NN,3,0,0,3,0,0,0,EXTRA
16_47,s,NNS,1,0,0,1,0,0,0,EXTRA
16_47,Designed,VBN,8,0,0,8,0,0,0,EXTRA
16_47,by,IN,2,0,0,2,0,0,0,EXTRA
16_47,NVM,NNP,3,0,0,3,0,0,0,EXTRA
16_47,SOLUTINS,NNP,8,0,0,8,0,0,0,EXTRA
16_47,776843023,CD,0,9,0,9,0,0,0,EXTRA
16_47,",",",",0,0,1,1,0,1,0,EXTRA
16_47,113159693,CD,0,9,0,9,0,0,0,EXTRA
16_47,MEGA,NN,4,0,0,4,0,0,0,SHOP_NAME
16_47,MALL,NNP,4,0,0,4,0,0,0,SHOP_NAME
16_47,SUPER,NNP,5,0,0,5,0,0,0,SHOP_NAME
16_47,MARKET,NNP,6,0,0,6,0,0,0,SHOP_NAME
16_47,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
16_47,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
16_47,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
16_47,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
16_47,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
16_47,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
16_47,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
16_47,:,:,0,0,1,1,0,0,1,TELEPHONE_NUMBER
16_47,212224343,CD,0,9,0,9,0,0,0,TELEPHONE_NUMBER
16_47,April,NNP,5,0,0,5,0,0,0,TIME
16_47,",",",",0,0,1,1,0,1,0,TIME
16_47,3,CD,0,1,0,1,0,0,0,TIME
16_47,",",",",0,0,1,1,0,1,0,TIME
16_47,2019,CD,0,4,0,4,0,0,0,TIME
16_47,",",",",0,0,1,1,0,1,0,TIME
16_47,12:50,CD,0,4,1,5,0,0,1,TIME
16_47,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
16_47,281850,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
16_47,User,NNP,4,0,0,4,0,0,0,USER
16_47,sivaa,VBD,5,0,0,5,0,0,0,USER
16_47,aquafina:bottled,JJ,15,0,1,16,0,0,1,PRODUCT_NAME
16_47,drinking,NN,8,0,0,8,0,0,0,PRODUCT_NAME
16_47,wate:1500ml,JJ,6,4,1,11,0,0,1,PRODUCT_NAME
16_47,BV00917,NNP,2,5,0,7,0,0,0,BATCH_CODE
