receipt_number,word,POS,tag
4_84,",",",",SHOP_ADDRESS
4_84,Palaly,NNP,SHOP_ADDRESS
4_84,Road,NNP,SHOP_ADDRESS
4_84,Thirunelveli,NNP,SHOP_ADDRESS
4_84,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_84,CASHIER,NNP,CASHIER
4_84,:,:,CASHIER
4_84,A,DT,CASHIER
4_84,SALESMAN,NNP,CASHIER
4_84,:0,NNP,CASHIER
4_84,UNIT,NNP,CASHIER
4_84,:2,NNP,CASHIER
4_84,INVOICE,NNP,INVOICE_NUMBER
4_84,:00000010,NNP,INVOICE_NUMBER
4_84,(,(,PRODUCT_NUMBER
4_84,1,CD,PRODUCT_NUMBER
4_84,),),PRODUCT_NUMBER
4_84,GL,NNP,PRODUCT_NAME
4_84,color,NN,PRODUCT_NAME
4_84,ck001,NN,PRODUCT_NAME
4_84,[,VBD,PRODUCT_NAME
4_84,6.95E+12,CD,PRODUCT_NAME
4_84,],JJ,PRODUCT_NAME
4_84,30700464,CD,BATCH_CODE
4_84,(,(,EXTRA
4_84,110,CD,UNIT_PRICE
4_84,*,RB,EXTRA
4_84,2,CD,QTY
4_84,),),EXTRA
4_84,220,CD,AMOUNT
4_84,SUB,NNP,TOTAL
4_84,TOTAL,NNP,TOTAL
4_84,200,CD,TOTAL
4_84,CASH,NNP,CASH
4_84,200,CD,CASH
4_84,BALANCE,NNP,BALANCE
4_84,0,CD,BALANCE
4_84,No,NNP,TOTAL_ITEM
4_84,of,IN,TOTAL_ITEM
4_84,Items,NNPS,TOTAL_ITEM
4_84,:,:,TOTAL_ITEM
4_84,1,CD,TOTAL_ITEM
4_84,No,DT,TOTAL_COUNT
4_84,of,IN,TOTAL_COUNT
4_84,Pcs,$,TOTAL_COUNT
4_84,2,CD,TOTAL_COUNT
4_84,Date,NNP,DATE
4_84,:,:,DATE
4_84,8/3/2019,CD,DATE
4_84,Time,NN,TIME
4_84,:,:,TIME
4_84,8:22:38,CD,TIME
4_84,YOUR,NNP,EXTRA
4_84,DISCOUNT,NNP,EXTRA
4_84,20,CD,EXTRA
4_84,Thank,NNP,EXTRA
4_84,You,PRP,EXTRA
4_84,come,VBP,EXTRA
4_84,Again,RB,EXTRA
4_84,No,NNP,EXTRA
4_84,cash,NN,EXTRA
4_84,refund,NN,EXTRA
4_84,for,IN,EXTRA
4_84,software,NN,EXTRA
4_84,info,NN,EXTRA
4_84,759667588,CD,EXTRA
4_84,System,NN,EXTRA
4_84,by,IN,EXTRA
4_84,Sarasa,NNP,EXTRA
4_84,tel,NN,EXTRA
4_84,:,:,EXTRA
4_84,117,CD,EXTRA
4_84,455,CD,EXTRA
4_97,400,CD,EXTRA
4_97,Family,NNP,SHOP_NAME
4_97,Mart,NNP,SHOP_NAME
4_97,Northway,NNP,SHOP_NAME
4_97,#,#,SHOP_ADDRESS
4_97,184,CD,SHOP_ADDRESS
4_97,",",",",SHOP_ADDRESS
4_97,Palaly,NNP,SHOP_ADDRESS
4_97,Road,NNP,SHOP_ADDRESS
4_97,Thirunelveli,NNP,SHOP_ADDRESS
4_97,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_97,CASHIER,NNP,CASHIER
4_97,:,:,CASHIER
4_97,A,DT,CASHIER
4_97,SALESMAN,NNP,CASHIER
4_97,:0,NNP,CASHIER
4_97,UNIT,NNP,CASHIER
4_97,:2,NNP,CASHIER
4_97,INVOICE,NNP,INVOICE_NUMBER
4_97,:00000258,NNP,INVOICE_NUMBER
4_97,(,(,PRODUCT_NUMBER
4_97,1,CD,PRODUCT_NUMBER
4_97,),),PRODUCT_NUMBER
4_97,dialog,NN,PRODUCT_NAME
4_97,card,NN,PRODUCT_NAME
4_97,100rs,CD,PRODUCT_NAME
4_97,900001,CD,BATCH_CODE
4_97,(,(,EXTRA
4_97,100,CD,UNIT_PRICE
4_97,*,RB,EXTRA
4_97,1,CD,QTY
4_97,),),EXTRA
4_97,100,CD,AMOUNT
4_97,SUB,NNP,TOTAL
4_97,TOTAL,NNP,TOTAL
4_97,100,CD,TOTAL
4_97,CASH,NNP,CASH
4_97,100,CD,CASH
4_97,BALANCE,NNP,BALANCE
4_97,0,CD,BALANCE
4_97,No,NNP,TOTAL_ITEM
4_97,of,IN,TOTAL_ITEM
4_97,Items,NNPS,TOTAL_ITEM
4_97,:,:,TOTAL_ITEM
4_97,1,CD,TOTAL_ITEM
4_97,No,DT,TOTAL_COUNT
4_97,of,IN,TOTAL_COUNT
4_97,Pcs,$,TOTAL_COUNT
4_97,1,CD,TOTAL_COUNT
4_97,Date,NNP,DATE
4_97,:,:,DATE
4_97,21/03/2019,CD,DATE
4_97,Time,NN,TIME
4_97,:,:,TIME
4_97,6:29:30,CD,TIME
4_97,YOUR,NNP,DISCOUNT
4_97,DISCOUNT,NNP,DISCOUNT
4_97,0,CD,DISCOUNT
4_97,Thank,NNP,EXTRA
4_97,You,PRP,EXTRA
4_97,come,VBP,EXTRA
4_97,Again,RB,EXTRA
4_97,No,NNP,EXTRA
4_97,cash,NN,EXTRA
4_97,refund,NN,EXTRA
4_97,for,IN,EXTRA
4_97,software,NN,EXTRA
4_97,info,NN,EXTRA
4_97,759667588,CD,EXTRA
4_97,System,NN,EXTRA
4_97,by,IN,EXTRA
4_97,Sarasa,NNP,EXTRA
4_97,tel,NN,EXTRA
4_97,:,:,EXTRA
4_97,117,CD,EXTRA
4_97,455,CD,EXTRA
4_100,400,CD,EXTRA
4_100,Family,NNP,SHOP_NAME
4_100,Mart,NNP,SHOP_NAME
4_100,Northway,NNP,SHOP_NAME
4_100,#,#,SHOP_ADDRESS
4_100,184,CD,SHOP_ADDRESS
4_100,",",",",SHOP_ADDRESS
4_100,Palaly,NNP,SHOP_ADDRESS
4_100,Road,NNP,SHOP_ADDRESS
4_100,Thirunelveli,NNP,SHOP_ADDRESS
4_100,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_100,CASHIER,NNP,CASHIER
4_100,:,:,CASHIER
4_100,A,DT,CASHIER
4_100,SALESMAN,NNP,CASHIER
4_100,:0,NNP,CASHIER
4_100,UNIT,NNP,CASHIER
4_100,:2,NNP,CASHIER
4_100,INVOICE,NNP,INVOICE_NUMBER
4_100,:00000194,NNP,INVOICE_NUMBER
4_100,(,(,PRODUCT_NUMBER
4_100,1,CD,PRODUCT_NUMBER
4_100,),),PRODUCT_NUMBER
4_100,tharmini,NN,PRODUCT_NAME
4_100,peanuts,VBZ,PRODUCT_NAME
4_100,30g,CD,PRODUCT_NAME
4_100,50500312,CD,BATCH_CODE
4_100,(,(,EXTRA
4_100,20,CD,UNIT_PRICE
4_100,*,RB,EXTRA
4_100,1,CD,QTY
4_100,),),EXTRA
4_100,20,CD,AMOUNT
4_100,(,(,PRODUCT_NUMBER
4_100,2,CD,PRODUCT_NUMBER
4_100,),),PRODUCT_NUMBER
4_100,garlic,NN,PRODUCT_NAME
4_100,bite,$,PRODUCT_NAME
4_100,200g,CD,PRODUCT_NAME
4_100,200185,CD,BATCH_CODE
4_100,(,(,EXTRA
4_100,100,CD,UNIT_PRICE
4_100,*,RB,EXTRA
4_100,1,CD,QTY
4_100,),),EXTRA
4_100,100,CD,AMOUNT
4_100,(,(,PRODUCT_NUMBER
4_100,3,CD,PRODUCT_NUMBER
4_100,),),PRODUCT_NUMBER
4_100,popit,NN,PRODUCT_NAME
4_100,12g,CD,PRODUCT_NAME
4_100,[,NN,PRODUCT_NAME
4_100,4.79E+12,CD,PRODUCT_NAME
4_100,],NN,PRODUCT_NAME
4_100,100381,CD,BATCH_CODE
4_100,(,(,EXTRA
4_100,10,CD,UNIT_PRICE
4_100,1,CD,QTY
4_100,),CD,EXTRA
4_100,10,CD,AMOUNT
4_100,(,(,PRODUCT_NUMBER
4_100,4,CD,PRODUCT_NUMBER
4_100,),),PRODUCT_NUMBER
4_100,rich,JJ,PRODUCT_NAME
4_100,yoghurt,$,PRODUCT_NAME
4_100,80g,CD,PRODUCT_NAME
4_100,[,$,PRODUCT_NAME
4_100,4.80E+12,CD,PRODUCT_NAME
4_100,],$,PRODUCT_NAME
4_100,400109,CD,BATCH_CODE
4_100,(,(,EXTRA
4_100,35,,UNIT_PRICE
4_100,1,CD,QTY
4_100,),CD,EXTRA
4_100,35,CD,AMOUNT
4_100,SUB,NNP,TOTAL
4_100,TOTAL,NNP,TOTAL
4_100,165,CD,TOTAL
4_100,CASH,NNP,CASH
4_100,500,CD,CASH
4_100,BALANCE,NNP,BALANCE
4_100,335,CD,BALANCE
4_100,No,NNP,TOTAL_ITEM
4_100,of,IN,TOTAL_ITEM
4_100,Items,NNPS,TOTAL_ITEM
4_100,:,:,TOTAL_ITEM
4_100,4,CD,TOTAL_ITEM
4_100,No,DT,TOTAL_COUNT
4_100,of,IN,TOTAL_COUNT
4_100,Pcs,$,TOTAL_COUNT
4_100,4,CD,TOTAL_COUNT
4_100,Date,NNP,DATE
4_100,:,:,DATE
4_100,21/03/2019,CD,DATE
4_100,Time,NN,TIME
4_100,:,:,TIME
4_100,4:58:19,CD,TIME
4_100,YOUR,NNP,DISCOUNT
4_100,DISCOUNT,NNP,DISCOUNT
4_100,0,CD,DISCOUNT
4_100,Thank,NNP,EXTRA
4_100,You,PRP,EXTRA
4_100,come,VBP,EXTRA
4_100,Again,RB,EXTRA
4_100,No,NNP,EXTRA
4_100,cash,NN,EXTRA
4_100,refund,NN,EXTRA
4_100,for,IN,EXTRA
4_100,software,NN,EXTRA
4_100,info,NN,EXTRA
4_100,759667588,CD,EXTRA
4_100,System,NN,EXTRA
4_100,by,IN,EXTRA
4_100,Sarasa,NNP,EXTRA
4_100,tel,NN,EXTRA
4_100,:,:,EXTRA
4_100,117,CD,EXTRA
4_100,455,CD,EXTRA
4_107,400,CD,EXTRA
4_107,Family,NNP,SHOP_NAME
4_107,Mart,NNP,SHOP_NAME
4_107,Northway,NNP,SHOP_NAME
4_107,#,#,SHOP_ADDRESS
4_107,184,CD,SHOP_ADDRESS
4_107,",",",",SHOP_ADDRESS
4_107,Palaly,NNP,SHOP_ADDRESS
4_107,Road,NNP,SHOP_ADDRESS
4_107,Thirunelveli,NNP,SHOP_ADDRESS
4_107,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_107,CASHIER,NNP,CASHIER
4_107,:,:,CASHIER
4_107,A,DT,CASHIER
4_107,SALESMAN,NNP,CASHIER
4_107,:0,NNP,CASHIER
4_107,UNIT,NNP,CASHIER
4_107,:2,NNP,CASHIER
4_107,INVOICE,NNP,INVOICE_NUMBER
4_107,:00000192,NNP,INVOICE_NUMBER
4_107,(,(,PRODUCT_NUMBER
4_107,1,CD,PRODUCT_NUMBER
4_107,),),PRODUCT_NUMBER
4_107,key,VBD,PRODUCT_NAME
4_107,chain-1502,JJ,PRODUCT_NAME
4_107,900606,CD,BATCH_CODE
4_107,(,(,EXTRA
4_107,35,CD,UNIT_PRICE
4_107,*,RB,EXTRA
4_107,1,CD,QTY
4_107,),),EXTRA
4_107,35,CD,AMOUNT
4_107,(,(,PRODUCT_NUMBER
4_107,2,CD,PRODUCT_NUMBER
4_107,),),PRODUCT_NUMBER
4_107,anchor,NN,PRODUCT_NAME
4_107,pediapro,JJ,PRODUCT_NAME
4_107,5-Feb,JJ,PRODUCT_NAME
4_107,200g,CD,PRODUCT_NAME
4_107,[,JJ,PRODUCT_NAME
4_107,4.73E+12,CD,PRODUCT_NAME
4_107,],JJ,PRODUCT_NAME
4_107,85,CD,BATCH_CODE
4_107,(,(,EXTRA
4_107,350,CD,UNIT_PRICE
4_107,*,RB,EXTRA
4_107,1,CD,QTY
4_107,),),EXTRA
4_107,350,CD,AMOUNT
4_107,(,(,PRODUCT_NUMBER
4_107,3,CD,PRODUCT_NUMBER
4_107,),),PRODUCT_NUMBER
4_107,Eva,NNP,PRODUCT_NAME
4_107,nature,NN,PRODUCT_NAME
4_107,10s,CD,PRODUCT_NAME
4_107,wings,NNS,PRODUCT_NAME
4_107,[,VBD,PRODUCT_NAME
4_107,4.79E+12,CD,PRODUCT_NAME
4_107,],JJ,PRODUCT_NAME
4_107,500156,CD,BATCH_CODE
4_107,135,(,UNIT_PRICE
4_107,1,CD,QTY
4_107,),RB,EXTRA
4_107,135,CD,AMOUNT
4_107,SUB,NNP,TOTAL
4_107,TOTAL,NNP,TOTAL
4_107,520,CD,TOTAL
4_107,CASH,NNP,CASH
4_107,1000,CD,CASH
4_107,BALANCE,NNP,BALANCE
4_107,480,CD,BALANCE
4_107,No,NNP,TOTAL_ITEM
4_107,of,IN,TOTAL_ITEM
4_107,Items,NNPS,TOTAL_ITEM
4_107,:,:,TOTAL_ITEM
4_107,3,CD,TOTAL_ITEM
4_107,No,DT,TOTAL_COUNT
4_107,of,IN,TOTAL_COUNT
4_107,Pcs,$,TOTAL_COUNT
4_107,3,CD,TOTAL_COUNT
4_107,Date,NNP,DATE
4_107,:,:,DATE
4_107,21/03/2019,CD,DATE
4_107,Time,NN,TIME
4_107,:,:,TIME
4_107,4:55:40,CD,TIME
4_107,YOUR,NNP,EXTRA
4_107,DISCOUNT,NNP,EXTRA
4_107,0,CD,EXTRA
4_107,Thank,NNP,EXTRA
4_107,You,PRP,EXTRA
4_107,come,VBP,EXTRA
4_107,Again,RB,EXTRA
4_107,No,NNP,EXTRA
4_107,cash,NN,EXTRA
4_107,refund,NN,EXTRA
4_107,for,IN,EXTRA
4_107,software,NN,EXTRA
4_107,info,NN,EXTRA
4_107,759667588,CD,EXTRA
4_107,System,NN,EXTRA
4_107,by,IN,EXTRA
4_107,Sarasa,NNP,EXTRA
4_107,tel,NN,EXTRA
4_107,:,:,EXTRA
4_107,117,CD,EXTRA
4_107,455,CD,EXTRA
4_102,400,CD,EXTRA
4_102,Family,NNP,SHOP_NAME
4_102,Mart,NNP,SHOP_NAME
4_102,Northway,NNP,SHOP_NAME
4_102,#,#,SHOP_ADDRESS
4_102,184,CD,SHOP_ADDRESS
4_102,",",",",SHOP_ADDRESS
4_102,Palaly,NNP,SHOP_ADDRESS
4_102,Road,NNP,SHOP_ADDRESS
4_102,Thirunelveli,NNP,SHOP_ADDRESS
4_102,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_102,CASHIER,NNP,CASHIER
4_102,:,:,CASHIER
4_102,A,DT,CASHIER
4_102,SALESMAN,NNP,CASHIER
4_102,:0,NNP,CASHIER
4_102,UNIT,NNP,CASHIER
4_102,:2,NNP,CASHIER
4_102,INVOICE,NNP,INVOICE_NUMBER
4_102,:00000145,NNP,INVOICE_NUMBER
4_102,(,(,PRODUCT_NUMBER
4_102,1,CD,PRODUCT_NUMBER
4_102,),),PRODUCT_NAME
4_102,kist,NN,PRODUCT_NAME
4_102,aloe,JJ,PRODUCT_NAME
4_102,vera,NN,PRODUCT_NAME
4_102,drink-500ml,JJ,PRODUCT_NAME
4_102,[,NN,PRODUCT_NAME
4_102,4.79E+12,CD,PRODUCT_NAME
4_102,],NN,BATCH_CODE
4_102,51400015,CD,EXTRA
4_102,(,(,UNIT_PRICE
4_102,160,CD,EXTRA
4_102,*,RB,QTY
4_102,1,CD,EXTRA
4_102,),),AMOUNT
4_102,160,CD,TOTAL
4_102,SUB,NNP,TOTAL
4_102,TOTAL,NNP,TOTAL
4_102,160,CD,CASH
4_102,CASH,NNP,CASH
4_102,500,CD,BALANCE
4_102,BALANCE,NNP,BALANCE
4_102,340,CD,TOTAL_ITEM
4_102,No,NNP,TOTAL_ITEM
4_102,of,IN,TOTAL_ITEM
4_102,Items,NNPS,TOTAL_ITEM
4_102,:,:,TOTAL_ITEM
4_102,1,CD,TOTAL_COUNT
4_102,No,DT,TOTAL_COUNT
4_102,of,IN,TOTAL_COUNT
4_102,Pcs,$,TOTAL_COUNT
4_102,1,CD,DATE
4_102,Date,NNP,DATE
4_102,:,:,DATE
4_102,8/3/2019,CD,TIME
4_102,Time,NN,TIME
4_102,:,:,TIME
4_102,2:54:26,CD,EXTRA
4_102,YOUR,NNP,DISCOUNT
4_102,DISCOUNT,NNP,DISCOUNT
4_102,0,CD,DISCOUNT
4_102,Thank,NNP,EXTRA
4_102,You,PRP,EXTRA
4_102,come,VBP,EXTRA
4_102,Again,RB,EXTRA
4_102,No,NNP,EXTRA
4_102,cash,NN,EXTRA
4_102,refund,NN,EXTRA
4_102,for,IN,EXTRA
4_102,software,NN,EXTRA
4_102,info,NN,EXTRA
4_102,759667588,CD,EXTRA
4_102,System,NN,EXTRA
4_102,by,IN,EXTRA
4_102,Sarasa,NNP,EXTRA
4_102,tel,NN,EXTRA
4_102,:,:,EXTRA
4_102,117,CD,EXTRA
4_102,455,CD,EXTRA
4_90,400,CD,EXTRA
4_90,Family,NNP,SHOP_NAME
4_90,Mart,NNP,SHOP_NAME
4_90,Northway,NNP,SHOP_NAME
4_90,#,#,SHOP_ADDRESS
4_90,184,CD,SHOP_ADDRESS
4_90,",",",",SHOP_ADDRESS
4_90,Palaly,NNP,SHOP_ADDRESS
4_90,Road,NNP,SHOP_ADDRESS
4_90,Thirunelveli,NNP,SHOP_ADDRESS
4_90,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_90,CASHIER,NNP,CASHIER
4_90,:,:,CASHIER
4_90,sinthuja,NN,CASHIER
4_90,SALESMAN,NNP,CASHIER
4_90,:0,NNP,CASHIER
4_90,UNIT,NNP,CASHIER
4_90,:3,NNP,CASHIER
4_90,INVOICE,NNP,INVOICE_NUMBER
4_90,:00000052,NNP,INVOICE_NUMBER
4_90,(,(,PRODUCT_NUMBER
4_90,1,CD,PRODUCT_NUMBER
4_90,),),PRODUCT_NAME
4_90,ksuper,JJR,PRODUCT_NAME
4_90,nut,JJ,PRODUCT_NAME
4_90,milk,NN,PRODUCT_NAME
4_90,choco,NN,PRODUCT_NAME
4_90,45g,CD,PRODUCT_NAME
4_90,[,NN,PRODUCT_NAME
4_90,4.79E+12,CD,PRODUCT_NAME
4_90,],NN,PRODUCT_NAME
4_90,10200218,CD,BATCH_CODE
4_90,(,(,EXTRA
4_90,50,CD,UNIT_PRICE
4_90,*,RB,QTY
4_90,1,CD,EXTRA
4_90,),),EXTRA
4_90,50,CD,AMOUNT
4_90,SUB,NNP,TOTAL
4_90,TOTAL,NNP,TOTAL
4_90,10,CD,TOTAL
4_90,CASH,NNP,CASH
4_90,10,CD,CASH
4_90,BALANCE,NNP,BALANCE
4_90,0,CD,BALANCE
4_90,No,NNP,TOTAL_ITEM
4_90,of,IN,TOTAL_ITEM
4_90,Items,NNPS,TOTAL_ITEM
4_90,:,:,TOTAL_ITEM
4_90,1,CD,TOTAL_ITEM
4_90,No,DT,TOTAL_COUNT
4_90,of,IN,TOTAL_COUNT
4_90,Pcs,$,TOTAL_COUNT
4_90,1,CD,TOTAL_COUNT
4_90,Date,NNP,DATE
4_90,:,:,DATE
4_90,21/03/2019,CD,DATE
4_90,Time,NN,TIME
4_90,:,:,TIME
4_90,6:28:58,CD,TIME
4_90,YOUR,NNP,DISCOUNT
4_90,DISCOUNT,NNP,DISCOUNT
4_90,40,CD,DISCOUNT
4_90,Thank,NNP,EXTRA
4_90,You,PRP,EXTRA
4_90,come,VBP,EXTRA
4_90,Again,RB,EXTRA
4_90,No,NNP,EXTRA
4_90,cash,NN,EXTRA
4_90,refund,NN,EXTRA
4_90,for,IN,EXTRA
4_90,software,NN,EXTRA
4_90,info,NN,EXTRA
4_90,759667588,CD,EXTRA
4_90,System,NN,EXTRA
4_90,by,IN,EXTRA
4_90,Sarasa,NNP,EXTRA
4_90,tel,NN,EXTRA
4_90,:,:,EXTRA
4_90,117,CD,EXTRA
4_90,455,CD,EXTRA
4_109,400,CD,EXTRA
4_109,Family,NNP,SHOP_NAME
4_109,Mart,NNP,SHOP_NAME
4_109,Northway,NNP,SHOP_NAME
4_109,#,#,SHOP_ADDRESS
4_109,184,CD,SHOP_ADDRESS
4_109,",",",",SHOP_ADDRESS
4_109,Palaly,NNP,SHOP_ADDRESS
4_109,Road,NNP,SHOP_ADDRESS
4_109,Thirunelveli,NNP,SHOP_ADDRESS
4_109,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_109,CASHIER,NNP,CASHIER
4_109,:,:,CASHIER
4_109,sinthuja,NN,CASHIER
4_109,SALESMAN,NNP,CASHIER
4_109,:0,NNP,CASHIER
4_109,UNIT,NNP,CASHIER
4_109,:1,NNP,CASHIER
4_109,INVOICE,NNP,INVOICE_NUMBER
4_109,:00000042,NNP,INVOICE_NUMBER
4_109,(,(,PRODUCT_NUMBER
4_109,1,CD,PRODUCT_NUMBER
4_109,),),PRODUCT_NAME
4_109,mandarin,NN,PRODUCT_NAME
4_109,orange,NN,PRODUCT_NAME
4_109,L,NNP,PRODUCT_NAME
4_109,34,CD,BATCH_CODE
4_109,(,(,EXTRA
4_109,40,CD,UNIT_PRICE
4_109,*,RB,EXTRA
4_109,12,CD,QTY
4_109,),),EXTRA
4_109,480,CD,AMOUNT
4_109,(,(,PRODUCT_NUMBER
4_109,2,CD,PRODUCT_NUMBER
4_109,),),PRODUCT_NUMBER
4_109,marmite,VB,PRODUCT_NAME
4_109,small,JJ,PRODUCT_NUMBER
4_109,55g,CD,PRODUCT_NUMBER
4_109,[,JJ,PRODUCT_NUMBER
4_109,4.79E+12,CD,PRODUCT_NAME
4_109,],JJ,PRODUCT_NUMBER
4_109,50900203,CD,BATCH_CODE
4_109,(,(,EXTRA
4_109,175,CD,UNIT_PRICE
4_109,*,RB,EXTRA
4_109,2,CD,QTY
4_109,),),EXTRA
4_109,350,CD,AMOUNT
4_109,(,(,PRODUCT_NUMBER
4_109,3,CD,PRODUCT_NUMBER
4_109,),),PRODUCT_NUMBER
4_109,smart,NN,PRODUCT_NAME
4_109,cream,NN,PRODUCT_NUMBER
4_109,cracker,NN,PRODUCT_NUMBER
4_109,buddy,VBD,PRODUCT_NUMBER
4_109,250g,CD,PRODUCT_NAME
4_109,[,JJ,PRODUCT_NUMBER
4_109,4.79E+12,CD,PRODUCT_NUMBER
4_109,],JJ,PRODUCT_NUMBER
4_109,10100097,CD,BATCH_CODE
4_109,(,(,EXTRA
4_109,100,CD,UNIT_PRICE
,*,RB,EXTRA
4_109,2,CD,QTY
4_109,),),EXTRA
4_109,200,CD,AMOUNT
4_109,SUB,NNP,TOTAL
4_109,TOTAL,NNP,TOTAL
4_109,1022,CD,TOTAL
4_109,CASH,NNP,CASH
4_109,2000,CD,CASH
4_109,BALANCE,NNP,BALANCE
4_109,978,CD,BALANCE
4_109,No,NNP,TOTAL_ITEM
4_109,of,IN,TOTAL_ITEM
4_109,Items,NNPS,TOTAL_ITEM
4_109,:,:,TOTAL_ITEM
4_109,3,CD,TOTAL_ITEM
4_109,No,DT,TOTAL_COUNT
4_109,of,IN,TOTAL_COUNT
4_109,Pcs,$,TOTAL_COUNT
4_109,16,CD,TOTAL_COUNT
4_109,Date,NNP,DATE
4_109,:,:,DATE
4_109,23/03/2019,CD,DATE
4_109,Time,NN,TIME
4_109,:,:,TIME
4_109,9:06:56,CD,TIME
4_109,YOUR,NNP,DISCOUNT
4_109,DISCOUNT,NNP,DISCOUNT
4_109,8,CD,DISCOUNT
4_109,Thank,NNP,EXTRA
4_109,You,PRP,EXTRA
4_109,come,VBP,EXTRA
4_109,Again,RB,EXTRA
4_109,No,NNP,EXTRA
4_109,cash,NN,EXTRA
4_109,refund,NN,EXTRA
4_109,for,IN,EXTRA
4_109,software,NN,EXTRA
4_109,info,NN,EXTRA
4_109,759667588,CD,EXTRA
4_109,System,NN,EXTRA
4_109,by,IN,EXTRA
4_109,Sarasa,NNP,EXTRA
4_109,tel,NN,EXTRA
4_109,:,:,EXTRA
4_109,117,CD,EXTRA
4_109,455,CD,EXTRA
4_104,400,CD,EXTRA
4_104,Family,NNP,SHOP_NAME
4_104,Mart,NNP,SHOP_NAME
4_104,Northway,NNP,SHOP_NAME
4_104,#,#,SHOP_ADDRESS
4_104,184,CD,SHOP_ADDRESS
4_104,",",",",SHOP_ADDRESS
4_104,Palaly,NNP,SHOP_ADDRESS
4_104,Road,NNP,SHOP_ADDRESS
4_104,Thirunelveli,NNP,SHOP_ADDRESS
4_104,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_104,CASHIER,NNP,CASHIER
4_104,:,:,CASHIER
4_104,sinthuja,NN,CASHIER
4_104,SALESMAN,NNP,CASHIER
4_104,:0,NNP,CASHIER
4_104,UNIT,NNP,CASHIER
4_104,:1,NNP,CASHIER
4_104,INVOICE,NNP,INVOICE_NUMBER
4_104,:00000272,NNP,INVOICE_NUMBER
4_104,(,(,PRODUCT_NUMBER
4_104,1,CD,PRODUCT_NUMBER
4_104,),),PRODUCT_NUMBER
4_104,anchor,NN,PRODUCT_NAME
4_104,newdale-80g,JJ,PRODUCT_NAME
4_104,[,NN,PRODUCT_NAME
4_104,10230091,CD,PRODUCT_NAME
4_104,],NN,PRODUCT_NAME
4_104,50500152,CD,BATCH_CODE
4_104,(,(,EXTRA
4_104,35,CD,UNIT_PRICE
4_104,*,RB,EXTRA
4_104,4,CD,QTY
4_104,),),EXTRA
4_104,140,CD,AMOUNT
4_104,(,(,PRODUCT_NUMBER
4_104,2,CD,PRODUCT_NUMBER
4_104,),),PRODUCT_NUMBER
4_104,(,(,PRODUCT_NAME
4_104,free,JJ,PRODUCT_NUMBER
4_104,),),PRODUCT_NUMBER
4_104,anchor,VBZ,PRODUCT_NUMBER
4_104,newdale-80g,JJ,PRODUCT_NAME
4_104,[,JJ,PRODUCT_NUMBER
4_104,10230091,CD,PRODUCT_NUMBER
4_104,],JJ,PRODUCT_NUMBER
4_104,50500152,CD,BATCH_CODE
4_104,(,(,EXTRA
4_104,0,CD,UNIT_PRICE
4_104,*,RB,EXTRA
4_104,2,CD,QTY
4_104,),),EXTRA
4_104,0,CD,AMOUNT
4_104,SUB,NNP,TOTAL
4_104,TOTAL,NNP,TOTAL
4_104,140,CD,TOTAL
4_104,CASH,NNP,CASH
4_104,140,CD,CASH
4_104,BALANCE,NNP,BALANCE
4_104,0,CD,BALANCE
4_104,No,NNP,TOTAL_ITEM
4_104,of,IN,TOTAL_ITEM
4_104,Items,NNPS,TOTAL_ITEM
4_104,:,:,TOTAL_ITEM
4_104,2,CD,TOTAL_ITEM
4_104,No,DT,TOTAL_COUNT
4_104,of,IN,TOTAL_COUNT
4_104,Pcs,$,TOTAL_COUNT
4_104,6,CD,TOTAL_COUNT
4_104,Date,NNP,DATE
4_104,:,:,DATE
4_104,21/03/2019,CD,DATE
4_104,Time,NN,TIME
4_104,:,:,TIME
4_104,4:55:10,CD,TIME
4_104,YOUR,NNP,DISCOUNT
4_104,DISCOUNT,NNP,DISCOUNT
4_104,0,CD,DISCOUNT
4_104,Thank,NNP,EXTRA
4_104,You,PRP,EXTRA
4_104,come,VBP,EXTRA
4_104,Again,RB,EXTRA
4_104,No,NNP,EXTRA
4_104,cash,NN,EXTRA
4_104,refund,NN,EXTRA
4_104,for,IN,EXTRA
4_104,software,NN,EXTRA
4_104,info,NN,EXTRA
4_104,759667588,CD,EXTRA
4_104,System,NN,EXTRA
4_104,by,IN,EXTRA
4_104,Sarasa,NNP,EXTRA
4_104,tel,NN,EXTRA
4_104,:,:,EXTRA
4_104,117,CD,EXTRA
4_104,455,CD,EXTRA
4_93,400,CD,EXTRA
4_93,Family,NNP,SHOP_NAME
4_93,Mart,NNP,SHOP_NAME
4_93,Northway,NNP,SHOP_NAME
4_93,#,#,SHOP_ADDRESS
4_93,184,CD,SHOP_ADDRESS
4_93,",",",",SHOP_ADDRESS
4_93,Palaly,NNP,SHOP_ADDRESS
4_93,Road,NNP,SHOP_ADDRESS
4_93,Thirunelveli,NNP,SHOP_ADDRESS
4_93,Tp:0212226002,NNP,TELEPHONE_NUMBER
