receipt_index,receipt_number,word,POS,tag,Unnamed: 4
548,20_201,",",",",EXTRA,EXTRA
548,20_201,return,VBP,EXTRA,EXTRA
548,20_201,the,DT,EXTRA,EXTRA
548,20_201,ittem,NN,EXTRA,EXTRA
548,20_201,(,(,EXTRA,EXTRA
548,20_201,exchangeable*,NN,EXTRA,EXTRA
548,20_201,),),EXTRA,EXTRA
548,20_201,&,CC,EXTRA,EXTRA
548,20_201,bill,NN,EXTRA,EXTRA
548,20_201,within,IN,EXTRA,EXTRA
548,20_201,7day,CD,EXTRA,EXTRA
548,20_201,s,NNS,EXTRA,EXTRA
548,20_201,Designed,VBN,EXTRA,EXTRA
548,20_201,by,IN,EXTRA,EXTRA
548,20_201,NVM,NNP,EXTRA,EXTRA
548,20_201,SOLUTIONS,NNP,EXTRA,EXTRA
548,20_201,776843023,CD,EXTRA,EXTRA
548,20_201,",",",",EXTRA,EXTRA
548,20_201,113159693,CD,EXTRA,EXTRA
549,20_152,Mega,NNP,SHOP_NAME,EXTRA
549,20_152,Mall,NNP,SHOP_NAME,EXTRA
549,20_152,Super,NNP,SHOP_NAME,EXTRA
549,20_152,Market,NNP,SHOP_NAME,EXTRA
549,20_152,114,CD,SHOP_ADDRESS,EXTRA
549,20_152,",",",",SHOP_ADDRESS,EXTRA
549,20_152,Navalar,NNP,SHOP_ADDRESS,EXTRA
549,20_152,Road,NNP,SHOP_ADDRESS,EXTRA
549,20_152,",",",",SHOP_ADDRESS,EXTRA
549,20_152,Jaffna,NNP,SHOP_ADDRESS,EXTRA
549,20_152,TEL,NNP,TELEPHONE_NUMBER,EXTRA
549,20_152,:021,VBD,TELEPHONE_NUMBER,EXTRA
549,20_152,222,CD,TELEPHONE_NUMBER,EXTRA
549,20_152,4343,CD,TELEPHONE_NUMBER,EXTRA
549,20_152,"April,03,2019,19:19",NNP,TIME,EXTRA
549,20_152,Ref,NNP,INVOICE_NUMBER,EXTRA
549,20_152,281999,CD,INVOICE_NUMBER,EXTRA
549,20_152,User,NNP,USER,EXTRA
549,20_152,sivaa,NN,USER,EXTRA
549,20_152,dialog,NN,PRODUCT_NAME,EXTRA
549,20_152,card:50/=,JJ,PRODUCT_NAME,EXTRA
549,20_152,RD00003,NNP,BATCH_CODE,EXTRA
549,20_152,:,:,EXTRA,EXTRA
549,20_152,1,CD,QTY,EXTRA
549,20_152,x,$,EXTRA,EXTRA
549,20_152,50,CD,UNIT_PRICE,EXTRA
549,20_152,=,NNP,EXTRA,EXTRA
549,20_152,50,CD,AMOUNT,EXTRA
549,20_152,No,NNP,TOTAL_ITEMS,EXTRA
549,20_152,of,IN,TOTAL_ITEMS,EXTRA
549,20_152,item,NN,TOTAL_ITEMS,EXTRA
549,20_152,:,:,TOTAL_ITEMS,EXTRA
549,20_152,1,CD,TOTAL_ITEMS,EXTRA
549,20_152,Total,NN,TOTAL,EXTRA
549,20_152,:,:,TOTAL,EXTRA
549,20_152,RS,JJ,TOTAL,EXTRA
549,20_152,50,CD,TOTAL,EXTRA
549,20_152,PAID,VBN,CASH,EXTRA
549,20_152,By,IN,CASH,EXTRA
549,20_152,CASH,NNP,CASH,EXTRA
549,20_152,:,:,CASH,EXTRA
549,20_152,RS,JJ,CASH,EXTRA
549,20_152,500,CD,CASH,EXTRA
549,20_152,Change,NN,BALANCE,EXTRA
549,20_152,:,:,BALANCE,EXTRA
549,20_152,RS,JJ,BALANCE,EXTRA
549,20_152,450,CD,BALANCE,EXTRA
549,20_152,Thank,NNP,EXTRA,EXTRA
549,20_152,You,PRP,EXTRA,EXTRA
549,20_152,For,IN,EXTRA,EXTRA
549,20_152,Shopping,VBG,EXTRA,EXTRA
549,20_152,Notice,NNP,EXTRA,EXTRA
549,20_152,Any,NNP,EXTRA,EXTRA
549,20_152,Discrepancy,NNP,EXTRA,EXTRA
549,20_152,",",",",EXTRA,EXTRA
549,20_152,return,VBP,EXTRA,EXTRA
549,20_152,the,DT,EXTRA,EXTRA
549,20_152,ittem,NN,EXTRA,EXTRA
549,20_152,(,(,EXTRA,EXTRA
549,20_152,exchangeable*,NN,EXTRA,EXTRA
549,20_152,),),EXTRA,EXTRA
549,20_152,&,CC,EXTRA,EXTRA
549,20_152,bill,NN,EXTRA,EXTRA
549,20_152,within,IN,EXTRA,EXTRA
549,20_152,7day,CD,EXTRA,EXTRA
549,20_152,s,NNS,EXTRA,EXTRA
549,20_152,Designed,VBN,EXTRA,EXTRA
549,20_152,by,IN,EXTRA,EXTRA
549,20_152,NVM,NNP,EXTRA,EXTRA
549,20_152,SOLUTIONS,NNP,EXTRA,EXTRA
549,20_152,776843023,CD,EXTRA,EXTRA
549,20_152,",",",",EXTRA,EXTRA
549,20_152,113159693,CD,EXTRA,EXTRA
550,20_178,Mega,NNP,SHOP_NAME,EXTRA
550,20_178,Mall,NNP,SHOP_NAME,EXTRA
550,20_178,Super,NNP,SHOP_NAME,EXTRA
550,20_178,Market,NNP,SHOP_NAME,EXTRA
550,20_178,114,CD,SHOP_ADDRESS,EXTRA
550,20_178,",",",",SHOP_ADDRESS,EXTRA
550,20_178,Navalar,NNP,SHOP_ADDRESS,EXTRA
550,20_178,Road,NNP,SHOP_ADDRESS,EXTRA
550,20_178,",",",",SHOP_ADDRESS,EXTRA
550,20_178,Jaffna,NNP,SHOP_ADDRESS,EXTRA
550,20_178,TEL,NNP,TELEPHONE_NUMBER,EXTRA
550,20_178,:021,VBD,TELEPHONE_NUMBER,EXTRA
550,20_178,222,CD,TELEPHONE_NUMBER,EXTRA
550,20_178,4343,CD,TELEPHONE_NUMBER,EXTRA
550,20_178,"April,04,2019,16:07",NNP,TIME,EXTRA
550,20_178,Ref,NNP,INVOICE_NUMBER,EXTRA
550,20_178,282184,CD,INVOICE_NUMBER,EXTRA
550,20_178,User,NNP,USER,EXTRA
550,20_178,sivaa,JJ,USER,EXTRA
550,20_178,munchee:nice,JJ,PRODUCT_NAME,EXTRA
550,20_178,buscuit:100g,JJ,PRODUCT_NAME,EXTRA
550,20_178,RS00238,NN,BATCH_CODE,EXTRA
550,20_178,:,:,EXTRA,EXTRA
550,20_178,1,CD,QTY,EXTRA
550,20_178,x,$,EXTRA,EXTRA
550,20_178,50,CD,UNIT_PRICE,EXTRA
550,20_178,=,NNP,EXTRA,EXTRA
550,20_178,50,CD,AMOUNT,EXTRA
550,20_178,No,NNP,TOTAL_ITEMS,EXTRA
550,20_178,of,IN,TOTAL_ITEMS,EXTRA
550,20_178,item,NN,TOTAL_ITEMS,EXTRA
550,20_178,:,:,TOTAL_ITEMS,EXTRA
550,20_178,1,CD,TOTAL_ITEMS,EXTRA
550,20_178,Total,NN,TOTAL,EXTRA
550,20_178,:,:,TOTAL,EXTRA
550,20_178,RS,JJ,TOTAL,EXTRA
550,20_178,50,CD,TOTAL,EXTRA
550,20_178,PAID,VBN,CASH,EXTRA
550,20_178,By,IN,CASH,EXTRA
550,20_178,CASH,NNP,CASH,EXTRA
550,20_178,:,:,CASH,EXTRA
550,20_178,RS,JJ,CASH,EXTRA
550,20_178,100,CD,CASH,EXTRA
550,20_178,Change,NN,BALANCE,EXTRA
550,20_178,:,:,BALANCE,EXTRA
550,20_178,RS,JJ,BALANCE,EXTRA
550,20_178,50,CD,BALANCE,EXTRA
550,20_178,Thank,NNP,EXTRA,EXTRA
550,20_178,You,PRP,EXTRA,EXTRA
550,20_178,For,IN,EXTRA,EXTRA
550,20_178,Shopping,VBG,EXTRA,EXTRA
550,20_178,Notice,NNP,EXTRA,EXTRA
550,20_178,Any,NNP,EXTRA,EXTRA
550,20_178,Discrepancy,NNP,EXTRA,EXTRA
550,20_178,",",",",EXTRA,EXTRA
550,20_178,return,VBP,EXTRA,EXTRA
550,20_178,the,DT,EXTRA,EXTRA
550,20_178,ittem,NN,EXTRA,EXTRA
550,20_178,(,(,EXTRA,EXTRA
550,20_178,exchangeable*,NN,EXTRA,EXTRA
550,20_178,),),EXTRA,EXTRA
550,20_178,&,CC,EXTRA,EXTRA
550,20_178,bill,NN,EXTRA,EXTRA
550,20_178,within,IN,EXTRA,EXTRA
550,20_178,7day,CD,EXTRA,EXTRA
550,20_178,s,NNS,EXTRA,EXTRA
550,20_178,Designed,VBN,EXTRA,EXTRA
550,20_178,by,IN,EXTRA,EXTRA
550,20_178,NVM,NNP,EXTRA,EXTRA
550,20_178,SOLUTIONS,NNP,EXTRA,EXTRA
550,20_178,776843023,CD,EXTRA,EXTRA
550,20_178,",",",",EXTRA,EXTRA
550,20_178,113159693,CD,EXTRA,EXTRA
551,3_31,Mega,NNP,SHOP_NAME,EXTRA
551,3_31,Mall,NNP,SHOP_NAME,EXTRA
551,3_31,Super,NNP,SHOP_NAME,EXTRA
551,3_31,Market,NNP,SHOP_NAME,EXTRA
551,3_31,114,CD,SHOP_ADDRESS,EXTRA
551,3_31,",",",",SHOP_ADDRESS,EXTRA
551,3_31,Navalar,NNP,SHOP_ADDRESS,EXTRA
551,3_31,Road,NNP,SHOP_ADDRESS,EXTRA
551,3_31,",",",",SHOP_ADDRESS,EXTRA
551,3_31,Jaffna,NNP,SHOP_ADDRESS,EXTRA
551,3_31,TEL,NNP,TELEPHONE_NUMBER,EXTRA
551,3_31,:021,VBD,TELEPHONE_NUMBER,EXTRA
551,3_31,222,CD,TELEPHONE_NUMBER,EXTRA
551,3_31,4343,CD,TELEPHONE_NUMBER,EXTRA
551,3_31,"March,22,2019,12:31",NNP,TIME,EXTRA
551,3_31,Ref,NNP,INVOICE_NUMBER,EXTRA
551,3_31,278249,CD,INVOICE_NUMBER,EXTRA
551,3_31,User,NNP,USER,EXTRA
551,3_31,sivaa,NN,USER,EXTRA
551,3_31,favoured,VBD,PRODUCT_NAME,EXTRA
551,3_31,drink:top,JJ,PRODUCT_NAME,EXTRA
551,3_31,cool:185ml,JJ,PRODUCT_NAME,EXTRA
551,3_31,RV00550,NN,BATCH_CODE,EXTRA
551,3_31,:,:,EXTRA,EXTRA
551,3_31,1,CD,QTY,EXTRA
551,3_31,x,$,EXTRA,EXTRA
551,3_31,20,CD,UNIT_PRICE,EXTRA
551,3_31,=,JJ,EXTRA,EXTRA
551,3_31,20,CD,AMOUNT,EXTRA
551,3_31,fenuqreek:venthayam:m6582,JJ,PRODUCT_NAME,EXTRA
551,3_31,MM00572,NNP,BATCH_CODE,EXTRA
551,3_31,:,:,EXTRA,EXTRA
551,3_31,0.1,CD,QTY,EXTRA
551,3_31,x,$,EXTRA,EXTRA
551,3_31,200,CD,UNIT_PRICE,EXTRA
551,3_31,=,NNP,EXTRA,EXTRA
551,3_31,20,CD,AMOUNT,EXTRA
551,3_31,No,NNP,TOTAL_ITEMS,EXTRA
551,3_31,of,IN,TOTAL_ITEMS,EXTRA
551,3_31,item,NN,TOTAL_ITEMS,EXTRA
551,3_31,:,:,TOTAL_ITEMS,EXTRA
551,3_31,2,CD,TOTAL_ITEMS,EXTRA
551,3_31,Total,NN,TOTAL,EXTRA
551,3_31,:,:,TOTAL,EXTRA
551,3_31,RS,JJ,TOTAL,EXTRA
551,3_31,40,CD,TOTAL,EXTRA
551,3_31,PAID,VBN,CASH,EXTRA
551,3_31,By,IN,CASH,EXTRA
551,3_31,CASH,NNP,CASH,EXTRA
551,3_31,:,:,CASH,EXTRA
551,3_31,RS,JJ,CASH,EXTRA
551,3_31,100,CD,CASH,EXTRA
551,3_31,Change,NN,BALANCE,EXTRA
551,3_31,:,:,BALANCE,EXTRA
551,3_31,RS,NNP,BALANCE,EXTRA
551,3_31,60,CD,BALANCE,EXTRA
551,3_31,BILL,NNP,DISCOUNT,EXTRA
551,3_31,SAVING,NNP,DISCOUNT,EXTRA
551,3_31,:,:,DISCOUNT,EXTRA
551,3_31,1,CD,DISCOUNT,EXTRA
551,3_31,Thank,NNP,EXTRA,EXTRA
551,3_31,You,PRP,EXTRA,EXTRA
551,3_31,For,IN,EXTRA,EXTRA
551,3_31,Shopping,VBG,EXTRA,EXTRA
551,3_31,Notice,NNP,EXTRA,EXTRA
551,3_31,Any,NNP,EXTRA,EXTRA
551,3_31,Discrepancy,NNP,EXTRA,EXTRA
551,3_31,",",",",EXTRA,EXTRA
551,3_31,return,VBP,EXTRA,EXTRA
551,3_31,the,DT,EXTRA,EXTRA
551,3_31,ittem,NN,EXTRA,EXTRA
551,3_31,(,(,EXTRA,EXTRA
551,3_31,exchangeable*,NN,EXTRA,EXTRA
551,3_31,),),EXTRA,EXTRA
551,3_31,&,CC,EXTRA,EXTRA
551,3_31,bill,NN,EXTRA,EXTRA
551,3_31,within,IN,EXTRA,EXTRA
551,3_31,7day,CD,EXTRA,EXTRA
551,3_31,s,NNS,EXTRA,EXTRA
551,3_31,Designed,VBN,EXTRA,EXTRA
551,3_31,by,IN,EXTRA,EXTRA
551,3_31,NVM,NNP,EXTRA,EXTRA
551,3_31,SOLUTIONS,NNP,EXTRA,EXTRA
551,3_31,776843023,CD,EXTRA,EXTRA
551,3_31,",",",",EXTRA,EXTRA
551,3_31,113159693,CD,EXTRA,EXTRA
552,20_170,Mega,NNP,SHOP_NAME,EXTRA
552,20_170,Mall,NNP,SHOP_NAME,EXTRA
552,20_170,Super,NNP,SHOP_NAME,EXTRA
552,20_170,Market,NNP,SHOP_NAME,EXTRA
552,20_170,114,CD,SHOP_ADDRESS,EXTRA
552,20_170,",",",",SHOP_ADDRESS,EXTRA
552,20_170,Navalar,NNP,SHOP_ADDRESS,EXTRA
552,20_170,Road,NNP,SHOP_ADDRESS,EXTRA
552,20_170,",",",",SHOP_ADDRESS,EXTRA
552,20_170,Jaffna,NNP,SHOP_ADDRESS,EXTRA
552,20_170,TEL,NNP,TELEPHONE_NUMBER,EXTRA
552,20_170,:021,VBD,TELEPHONE_NUMBER,EXTRA
552,20_170,222,CD,TELEPHONE_NUMBER,EXTRA
552,20_170,4343,CD,TELEPHONE_NUMBER,EXTRA
552,20_170,"April,04,2019,17:49",NNP,TIME,EXTRA
552,20_170,Ref,NNP,INVOICE_NUMBER,EXTRA
552,20_170,282230,CD,INVOICE_NUMBER,EXTRA
552,20_170,User,NNP,USER,EXTRA
552,20_170,sivaa,NN,USER,EXTRA
552,20_170,green,JJ,PRODUCT_NAME,EXTRA
552,20_170,tea:st/clairs:50bags,JJ,PRODUCT_NAME,EXTRA
552,20_170,GY02172,NN,BATCH_CODE,EXTRA
552,20_170,:,:,EXTRA,EXTRA
552,20_170,1,CD,QTY,EXTRA
552,20_170,x,$,EXTRA,EXTRA
552,20_170,170,CD,UNIT_PRICE,EXTRA
552,20_170,=,JJ,EXTRA,EXTRA
552,20_170,170,CD,AMOUNT,EXTRA
552,20_170,pecial,JJ,PRODUCT_NAME,EXTRA
552,20_170,mixure:am,JJ,PRODUCT_NAME,EXTRA
552,20_170,industries:250g:706,JJ,PRODUCT_NAME,EXTRA
552,20_170,Sn00215,NN,BATCH_CODE,EXTRA
552,20_170,:,:,EXTRA,EXTRA
552,20_170,1,CD,QTY,EXTRA
552,20_170,x,$,EXTRA,EXTRA
552,20_170,100,CD,UNIT_PRICE,EXTRA
552,20_170,=,NNP,EXTRA,EXTRA
552,20_170,100,CD,AMOUNT,EXTRA
552,20_170,No,NNP,TOTAL_ITEMS,EXTRA
552,20_170,of,IN,TOTAL_ITEMS,EXTRA
552,20_170,item,NN,TOTAL_ITEMS,EXTRA
552,20_170,:,:,TOTAL_ITEMS,EXTRA
552,20_170,2,CD,TOTAL_ITEMS,EXTRA
552,20_170,Total,NN,TOTAL,EXTRA
552,20_170,:,:,TOTAL,EXTRA
552,20_170,RS,JJ,TOTAL,EXTRA
552,20_170,270,CD,TOTAL,EXTRA
552,20_170,PAID,VBN,CASH,EXTRA
552,20_170,By,IN,CASH,EXTRA
552,20_170,CASH,NNP,CASH,EXTRA
552,20_170,:,:,CASH,EXTRA
552,20_170,RS,JJ,CASH,EXTRA
552,20_170,500,CD,CASH,EXTRA
552,20_170,Change,NN,BALANCE,EXTRA
552,20_170,:,:,BALANCE,EXTRA
552,20_170,RS,JJ,BALANCE,EXTRA
552,20_170,230,CD,BALANCE,EXTRA
552,20_170,Thank,NNP,EXTRA,EXTRA
552,20_170,You,PRP,EXTRA,EXTRA
552,20_170,For,IN,EXTRA,EXTRA
552,20_170,Shopping,VBG,EXTRA,EXTRA
552,20_170,Notice,NNP,EXTRA,EXTRA
552,20_170,Any,NNP,EXTRA,EXTRA
552,20_170,Discrepancy,NNP,EXTRA,EXTRA
552,20_170,",",",",EXTRA,EXTRA
552,20_170,return,VBP,EXTRA,EXTRA
552,20_170,the,DT,EXTRA,EXTRA
552,20_170,ittem,NN,EXTRA,EXTRA
552,20_170,(,(,EXTRA,EXTRA
552,20_170,exchangeable*,NN,EXTRA,EXTRA
552,20_170,),),EXTRA,EXTRA
552,20_170,&,CC,EXTRA,EXTRA
552,20_170,bill,NN,EXTRA,EXTRA
552,20_170,within,IN,EXTRA,EXTRA
552,20_170,7day,CD,EXTRA,EXTRA
552,20_170,s,NNS,EXTRA,EXTRA
552,20_170,Designed,VBN,EXTRA,EXTRA
552,20_170,by,IN,EXTRA,EXTRA
552,20_170,NVM,NNP,EXTRA,EXTRA
552,20_170,SOLUTIONS,NNP,EXTRA,EXTRA
552,20_170,776843023,CD,EXTRA,EXTRA
552,20_170,",",",",EXTRA,EXTRA
552,20_170,113159693,CD,EXTRA,EXTRA
553,20_182,Mega,NNP,SHOP_NAME,EXTRA
553,20_182,Mall,NNP,SHOP_NAME,EXTRA
553,20_182,Super,NNP,SHOP_NAME,EXTRA
553,20_182,Market,NNP,SHOP_NAME,EXTRA
553,20_182,114,CD,SHOP_ADDRESS,EXTRA
553,20_182,",",",",SHOP_ADDRESS,EXTRA
553,20_182,Navalar,NNP,SHOP_ADDRESS,EXTRA
553,20_182,Road,NNP,SHOP_ADDRESS,EXTRA
553,20_182,",",",",SHOP_ADDRESS,EXTRA
553,20_182,Jaffna,NNP,SHOP_ADDRESS,EXTRA
553,20_182,TEL,NNP,TELEPHONE_NUMBER,EXTRA
553,20_182,:021,VBD,TELEPHONE_NUMBER,EXTRA
553,20_182,222,CD,TELEPHONE_NUMBER,EXTRA
553,20_182,4343,CD,TELEPHONE_NUMBER,EXTRA
553,20_182,"April,04,2019,19:30",NNP,TIME,EXTRA
553,20_182,Ref,NNP,INVOICE_NUMBER,EXTRA
553,20_182,282288,CD,INVOICE_NUMBER,EXTRA
553,20_182,User,NNP,USER,EXTRA
553,20_182,sivaa,NN,USER,EXTRA
553,20_182,bottled,VBD,PRODUCT_NAME,EXTRA
553,20_182,drinking,VBG,PRODUCT_NAME,EXTRA
553,20_182,water:nature,JJ,PRODUCT_NAME,EXTRA
553,20_182,pure:20l,JJ,PRODUCT_NAME,EXTRA
553,20_182,BV00415,NNP,BATCH_CODE,EXTRA
553,20_182,:,:,EXTRA,EXTRA
553,20_182,1,CD,QTY,EXTRA
553,20_182,x,$,EXTRA,EXTRA
553,20_182,220,CD,UNIT_PRICE,EXTRA
553,20_182,=,NNP,EXTRA,EXTRA
553,20_182,220,CD,AMOUNT,EXTRA
553,20_182,No,NNP,TOTAL_ITEMS,EXTRA
553,20_182,of,IN,TOTAL_ITEMS,EXTRA
553,20_182,item,NN,TOTAL_ITEMS,EXTRA
553,20_182,:,:,TOTAL_ITEMS,EXTRA
553,20_182,1,CD,TOTAL_ITEMS,EXTRA
553,20_182,Total,NN,TOTAL,EXTRA
553,20_182,:,:,TOTAL,EXTRA
553,20_182,RS,JJ,TOTAL,EXTRA
553,20_182,220,CD,TOTAL,EXTRA
553,20_182,PAID,VBN,CASH,EXTRA
553,20_182,By,IN,CASH,EXTRA
553,20_182,CASH,NNP,CASH,EXTRA
553,20_182,:,:,CASH,EXTRA
553,20_182,RS,JJ,CASH,EXTRA
553,20_182,1000,CD,CASH,EXTRA
553,20_182,Change,NN,BALANCE,EXTRA
553,20_182,:,:,BALANCE,EXTRA
553,20_182,RS,JJ,BALANCE,EXTRA
553,20_182,780,CD,BALANCE,EXTRA
553,20_182,Thank,NNP,EXTRA,EXTRA
553,20_182,You,PRP,EXTRA,EXTRA
553,20_182,For,IN,EXTRA,EXTRA
553,20_182,Shopping,VBG,EXTRA,EXTRA
553,20_182,Notice,NNP,EXTRA,EXTRA
553,20_182,Any,NNP,EXTRA,EXTRA
553,20_182,Discrepancy,NNP,EXTRA,EXTRA
553,20_182,",",",",EXTRA,EXTRA
553,20_182,return,VBP,EXTRA,EXTRA
553,20_182,the,DT,EXTRA,EXTRA
553,20_182,ittem,NN,EXTRA,EXTRA
553,20_182,(,(,EXTRA,EXTRA
553,20_182,exchangeable*,NN,EXTRA,EXTRA
553,20_182,),),EXTRA,EXTRA
553,20_182,&,CC,EXTRA,EXTRA
553,20_182,bill,NN,EXTRA,EXTRA
553,20_182,within,IN,EXTRA,EXTRA
553,20_182,7day,CD,EXTRA,EXTRA
553,20_182,s,NNS,EXTRA,EXTRA
553,20_182,Designed,VBN,EXTRA,EXTRA
553,20_182,by,IN,EXTRA,EXTRA
553,20_182,NVM,NNP,EXTRA,EXTRA
553,20_182,SOLUTIONS,NNP,EXTRA,EXTRA
553,20_182,776843023,CD,EXTRA,EXTRA
553,20_182,",",",",EXTRA,EXTRA
553,20_182,113159693,CD,EXTRA,EXTRA
554,3_61,Mega,JJ,SHOP_NAME,EXTRA
554,3_61,Mall,NNP,SHOP_NAME,EXTRA
554,3_61,Super,NNP,SHOP_NAME,EXTRA
554,3_61,Market,NNP,SHOP_NAME,EXTRA
554,3_61,114,CD,SHOP_ADDRESS,EXTRA
554,3_61,",",",",SHOP_ADDRESS,EXTRA
554,3_61,Navalar,NNP,SHOP_ADDRESS,EXTRA
554,3_61,Road,NNP,SHOP_ADDRESS,EXTRA
554,3_61,",",",",SHOP_ADDRESS,EXTRA
554,3_61,Jaffna,NNP,SHOP_ADDRESS,EXTRA
554,3_61,Tel,NNP,TELEPHONE_NUMBER,EXTRA
554,3_61,:,:,TELEPHONE_NUMBER,EXTRA
554,3_61,212224343,CD,TELEPHONE_NUMBER,EXTRA
554,3_61,March,NNP,TIME,EXTRA
554,3_61,",",",",TIME,EXTRA
554,3_61,23,CD,TIME,EXTRA
554,3_61,",",",",TIME,EXTRA
554,3_61,2019,CD,TIME,EXTRA
554,3_61,",",",",TIME,EXTRA
554,3_61,11:50,CD,TIME,EXTRA
554,3_61,Ref,NNP,INVOICE_NUMBER,EXTRA
554,3_61,278545,CD,INVOICE_NUMBER,EXTRA
554,3_61,User,NNP,USER,EXTRA
554,3_61,sivaa,VBD,USER,EXTRA
554,3_61,maliban:faluda,JJ,PRODUCT_NAME,EXTRA
554,3_61,marie,JJ,PRODUCT_NAME,EXTRA
554,3_61,biscuits:75g,JJ,PRODUCT_NAME,EXTRA
554,3_61,BS09019,NNP,BATCH_CODE,EXTRA
554,3_61,:,:,EXTRA,EXTRA
554,3_61,1,CD,QTY,EXTRA
554,3_61,40,CD,UNIT_PRICE,EXTRA
554,3_61,=,JJ,EXTRA,EXTRA
554,3_61,40,CD,AMOUNT,EXTRA
554,3_61,maliban:real,JJ,PRODUCT_NAME,EXTRA
554,3_61,doubles:strawberry:100g,JJ,PRODUCT_NAME,EXTRA
554,3_61,BS00409,NNP,BATCH_CODE,EXTRA
554,3_61,:,:,EXTRA,EXTRA
554,3_61,1,CD,QTY,EXTRA
554,3_61,60,CD,UNIT_PRICE,EXTRA
554,3_61,=,JJ,EXTRA,EXTRA
554,3_61,60,CD,AMOUNT,EXTRA
554,3_61,munchee:potato,JJ,PRODUCT_NAME,EXTRA
554,3_61,cracker:150g,JJ,PRODUCT_NAME,EXTRA
554,3_61,BS01150,NNP,BATCH_CODE,EXTRA
554,3_61,:,:,EXTRA,EXTRA
554,3_61,1,CD,QTY,EXTRA
554,3_61,100,CD,UNIT_PRICE,EXTRA
554,3_61,=,$,EXTRA,EXTRA
554,3_61,100,CD,AMOUNT,EXTRA
554,3_61,nelli,JJ,PRODUCT_NAME,EXTRA
554,3_61,crush:amirtham:11:7195,JJ,PRODUCT_NAME,EXTRA
554,3_61,JS00249,NN,BATCH_CODE,EXTRA
554,3_61,:,:,EXTRA,EXTRA
554,3_61,1,CD,QTY,EXTRA
554,3_61,280,CD,UNIT_PRICE,EXTRA
554,3_61,=,NNP,EXTRA,EXTRA
554,3_61,280,CD,AMOUNT,EXTRA
554,3_61,No,NNP,TOTAL_ITEMS,EXTRA
554,3_61,of,IN,TOTAL_ITEMS,EXTRA
554,3_61,item,NN,TOTAL_ITEMS,EXTRA
554,3_61,:,:,TOTAL_ITEMS,EXTRA
554,3_61,4,CD,TOTAL_ITEMS,EXTRA
554,3_61,Total,NN,TOTAL,EXTRA
554,3_61,:,:,TOTAL,EXTRA
554,3_61,Rs,JJ,TOTAL,EXTRA
554,3_61,480,CD,TOTAL,EXTRA
554,3_61,Paid,VBN,CASH,EXTRA
554,3_61,by,IN,CASH,EXTRA
554,3_61,card,NN,CASH,EXTRA
554,3_61,:,:,CASH,EXTRA
554,3_61,480,CD,CASH,EXTRA
554,3_61,Paid,VBN,CASH,EXTRA
554,3_61,by,IN,CASH,EXTRA
554,3_61,cash,NN,CASH,EXTRA
554,3_61,:,:,CASH,EXTRA
554,3_61,Rs,JJ,CASH,EXTRA
554,3_61,0,CD,CASH,EXTRA
554,3_61,Change,NN,BALANCE,EXTRA
554,3_61,:,:,BALANCE,EXTRA
554,3_61,Rs,JJ,BALANCE,EXTRA
554,3_61,0,CD,BALANCE,EXTRA
554,3_61,Thank,NNP,EXTRA,EXTRA
554,3_61,you,PRP,EXTRA,EXTRA
554,3_61,for,IN,EXTRA,EXTRA
554,3_61,shopping,VBG,EXTRA,EXTRA
554,3_61,Notice,NNP,EXTRA,EXTRA
554,3_61,Any,NNP,EXTRA,EXTRA
554,3_61,discrepancy,NN,EXTRA,EXTRA
554,3_61,",",",",EXTRA,EXTRA
554,3_61,return,VBP,EXTRA,EXTRA
554,3_61,the,DT,EXTRA,EXTRA
554,3_61,item,NN,EXTRA,EXTRA
554,3_61,(,(,EXTRA,EXTRA
554,3_61,exchangeable*,NN,EXTRA,EXTRA
554,3_61,),),EXTRA,EXTRA
554,3_61,&,CC,EXTRA,EXTRA
554,3_61,bill,NN,EXTRA,EXTRA
554,3_61,within,IN,EXTRA,EXTRA
554,3_61,7,CD,EXTRA,EXTRA
554,3_61,day,NN,EXTRA,EXTRA
554,3_61,s,NNS,EXTRA,EXTRA
554,3_61,Designed,VBN,EXTRA,EXTRA
554,3_61,by,IN,EXTRA,EXTRA
554,3_61,NVM,NNP,EXTRA,EXTRA
554,3_61,SOLUTIONS,NNP,EXTRA,EXTRA
554,3_61,776043023,CD,EXTRA,EXTRA
554,3_61,113159693,CD,EXTRA,EXTRA
555,3_53,Mega,JJ,SHOP_NAME,EXTRA
555,3_53,Mall,NNP,SHOP_NAME,EXTRA
555,3_53,Super,NNP,SHOP_NAME,EXTRA
555,3_53,Market,NNP,SHOP_NAME,EXTRA
555,3_53,114,CD,SHOP_ADDRESS,EXTRA
555,3_53,",",",",SHOP_ADDRESS,EXTRA
555,3_53,Navalar,NNP,SHOP_ADDRESS,EXTRA
555,3_53,Road,NNP,SHOP_ADDRESS,EXTRA
555,3_53,",",",",SHOP_ADDRESS,EXTRA
555,3_53,Jaffna,NNP,SHOP_ADDRESS,EXTRA
555,3_53,Tel,NNP,TELEPHONE_NUMBER,EXTRA
555,3_53,:,:,TELEPHONE_NUMBER,EXTRA
555,3_53,212224343,CD,TELEPHONE_NUMBER,EXTRA
555,3_53,March,NNP,TIME,EXTRA
555,3_53,",",",",TIME,EXTRA
555,3_53,19,CD,TIME,EXTRA
555,3_53,",",",",TIME,EXTRA
555,3_53,2019,CD,TIME,EXTRA
555,3_53,",",",",TIME,EXTRA
