receipt_index,receipt_number,word,POS,tag
110,4_81,Road,NNP,SHOP_ADDRESS
110,4_81,Thirunelveli,NNP,SHOP_ADDRESS
110,4_81,Tp:0212226002,NNP,TELEPHONE_NUMBER
110,4_81,CASHIER,NNP,CASHIER
110,4_81,:,:,CASHIER
110,4_81,sinthuja,NN,CASHIER
110,4_81,SALESMAN,NNP,CASHIER
110,4_81,:0,NNP,CASHIER
110,4_81,UNIT,NNP,CASHIER
110,4_81,:1,NNP,CASHIER
110,4_81,INVOICE,NNP,INVOICE_NUMBER
110,4_81,:00000042,NNP,INVOICE_NUMBER
110,4_81,(,(,PRODUCT_NUMBER
110,4_81,1,CD,PRODUCT_NUMBER
110,4_81,),),PRODUCT_NUMBER
110,4_81,mandarin,NN,PRODUCT_NAME
110,4_81,orange,NN,PRODUCT_NAME
110,4_81,L,NNP,PRODUCT_NAME
110,4_81,34,CD,BATCH_CODE
110,4_81,(,(,EXTRA
110,4_81,40,CD,UNIT_PRICE
110,4_81,*,RB,EXTRA
110,4_81,12,CD,QTY
110,4_81,),),EXTRA
110,4_81,480,CD,AMOUNT
110,4_81,(,(,PRODUCT_NUMBER
110,4_81,2,CD,PRODUCT_NUMBER
110,4_81,),),PRODUCT_NUMBER
110,4_81,marmite,VB,PRODUCT_NAME
110,4_81,small,JJ,PRODUCT_NAME
110,4_81,55g,CD,PRODUCT_NUMBER
110,4_81,[,JJ,PRODUCT_NUMBER
110,4_81,4.79E+12,CD,PRODUCT_NUMBER
110,4_81,],JJ,PRODUCT_NAME
110,4_81,50900203,CD,BATCH_CODE
110,4_81,(,(,EXTRA
110,4_81,175,CD,UNIT_PRICE
110,4_81,*,RB,EXTRA
110,4_81,2,CD,QTY
110,4_81,),),EXTRA
110,4_81,350,CD,AMOUNT
110,4_81,(,(,PRODUCT_NUMBER
110,4_81,3,CD,PRODUCT_NUMBER
110,4_81,),),PRODUCT_NUMBER
110,4_81,smart,NN,PRODUCT_NAME
110,4_81,cream,NN,PRODUCT_NAME
110,4_81,cracker,NN,PRODUCT_NAME
110,4_81,buddy,VBD,PRODUCT_NAME
110,4_81,250g,CD,PRODUCT_NAME
110,4_81,[,JJ,PRODUCT_NAME
110,4_81,4.79E+12,CD,PRODUCT_NAME
110,4_81,],JJ,PRODUCT_NAME
110,4_81,10100097,CD,BATCH_CODE
110,4_81,(,(,EXTRA
110,4_81,100,CD,UNIT_PRICE
110,4_81,*,RB,EXTRA
110,4_81,2,CD,QTY
110,4_81,),CD,EXTRA
110,4_81,200,CD,AMOUNT
110,4_81,SUB,NNP,TOTAL
110,4_81,TOTAL,NNP,TOTAL
110,4_81,1022,CD,TOTAL
110,4_81,CASH,NNP,CASH
110,4_81,2000,CD,CASH
110,4_81,BALANCE,NNP,BALANCE
110,4_81,978,CD,BALANCE
110,4_81,No,NNP,TOTAL_ITEM
110,4_81,of,IN,TOTAL_ITEM
110,4_81,Items,NNPS,TOTAL_ITEM
110,4_81,:,:,TOTAL_ITEM
110,4_81,3,CD,TOTAL_ITEM
110,4_81,No,DT,TOTAL_COUNT
110,4_81,of,IN,TOTAL_COUNT
110,4_81,Pcs,$,TOTAL_COUNT
110,4_81,16,CD,TOTAL_COUNT
110,4_81,Date,NNP,DATE
110,4_81,:,:,DATE
110,4_81,23/03/2019,CD,DATE
110,4_81,Time,NN,TIME
110,4_81,:,:,TIME
110,4_81,9:08:57,CD,TIME
110,4_81,YOUR,NNP,DISCOUNT
110,4_81,DISCOUNT,NNP,DISCOUNT
110,4_81,8,CD,DISCOUNT
110,4_81,Thank,NNP,EXTRA
110,4_81,You,PRP,EXTRA
110,4_81,come,VBP,EXTRA
110,4_81,Again,RB,EXTRA
110,4_81,No,NNP,EXTRA
110,4_81,cash,NN,EXTRA
110,4_81,refund,NN,EXTRA
110,4_81,for,IN,EXTRA
110,4_81,software,NN,EXTRA
110,4_81,info,NN,EXTRA
110,4_81,759667588,CD,EXTRA
110,4_81,System,NN,EXTRA
110,4_81,by,IN,EXTRA
110,4_81,Sarasa,NNP,EXTRA
110,4_81,tel,NN,EXTRA
110,4_81,:,:,EXTRA
110,4_81,117,CD,EXTRA
110,4_81,455,CD,EXTRA
111,4_108,400,CD,EXTRA
111,4_108,Family,NNP,SHOP_NAME
111,4_108,Mart,NNP,SHOP_NAME
111,4_108,Northway,NNP,SHOP_NAME
111,4_108,#,#,SHOP_ADDRESS
111,4_108,184,CD,SHOP_ADDRESS
111,4_108,",",",",SHOP_ADDRESS
111,4_108,Palaly,NNP,SHOP_ADDRESS
111,4_108,Road,NNP,SHOP_ADDRESS
111,4_108,Thirunelveli,NNP,SHOP_ADDRESS
111,4_108,Tp:0212226002,NNP,TELEPHONE_NUMBER
111,4_108,CASHIER,NNP,CASHIER
111,4_108,:,:,CASHIER
111,4_108,A,DT,CASHIER
111,4_108,SALESMAN,NNP,CASHIER
111,4_108,:0,NNP,CASHIER
111,4_108,UNIT,NNP,CASHIER
111,4_108,:2,NNP,CASHIER
111,4_108,INVOICE,NNP,INVOICE_NUMBER
111,4_108,:00000193,NNP,INVOICE_NUMBER
111,4_108,(,(,PRODUCT_NUMBER
111,4_108,1,CD,PRODUCT_NUMBER
111,4_108,),),PRODUCT_NUMBER
111,4_108,keels,NNS,PRODUCT_NAME
111,4_108,chicken,VBN,PRODUCT_NAME
111,4_108,meat,NN,PRODUCT_NAME
111,4_108,balls,NNS,PRODUCT_NAME
111,4_108,100g,CD,PRODUCT_NAME
111,4_108,[,$,PRODUCT_NAME
111,4_108,4.79E+12,CD,PRODUCT_NAME
111,4_108,],$,PRODUCT_NAME
111,4_108,400100,CD,BATCH_CODE
111,4_108,(,(,EXTRA
111,4_108,105,CD,UNIT_PRICE
111,4_108,*,RB,EXTRA
111,4_108,1,CD,QTY
111,4_108,),),EXTRA
111,4_108,105,CD,AMOUNT
111,4_108,(,(,PRODUCT_NUMBER
111,4_108,2,CD,PRODUCT_NUMBER
111,4_108,),),PRODUCT_NUMBER
111,4_108,kist,NN,PRODUCT_NAME
111,4_108,tomato,NN,PRODUCT_NAME
111,4_108,sauce,VBD,PRODUCT_NAME
111,4_108,bottle,JJ,PRODUCT_NAME
111,4_108,200g,CD,PRODUCT_NAME
111,4_108,[,JJ,PRODUCT_NAME
111,4_108,4.79E+12,CD,PRODUCT_NAME
111,4_108,],JJ,PRODUCT_NAME
111,4_108,900026,CD,BATCH_CODE
111,4_108,(,(,EXTRA
111,4_108,150,CD,UNIT_PRICE
111,4_108,*,RB,EXTRA
111,4_108,1,CD,QTY
111,4_108,),),EXTRA
111,4_108,150,CD,AMOUNT
111,4_108,(,(,PRODUCT_NUMBER
111,4_108,3,CD,PRODUCT_NUMBER
111,4_108,),),PRODUCT_NUMBER
111,4_108,u,NN,PRODUCT_NAME
111,4_108,tipi,JJ,PRODUCT_NAME
111,4_108,tip,NN,PRODUCT_NAME
111,4_108,onion,NN,PRODUCT_NAME
111,4_108,14g,CD,PRODUCT_NAME
111,4_108,[,NN,PRODUCT_NAME
111,4_108,4.79E+12,CD,PRODUCT_NAME
111,4_108,],NN,PRODUCT_NAME
111,4_108,200247,CD,BATCH_CODE
111,4_108,(,(,EXTRA
111,4_108,30,CD,UNIT_PRICE
111,4_108,*,RB,EXTRA
111,4_108,1,CD,QTY
111,4_108,),CD,EXTRA
111,4_108,30,CD,AMOUNT
111,4_108,(,(,PRODUCT_NUMBER
111,4_108,4,CD,PRODUCT_NUMBER
111,4_108,),),PRODUCT_NUMBER
111,4_108,watermelan,NN,PRODUCT_NAME
111,4_108,176,CD,BATCH_CODE
111,4_108,(,(,EXTRA
111,4_108,50,CD,UNIT_PRICE
111,4_108,*,RB,EXTRA
111,4_108,1,CD,QTY
111,4_108,),CD,EXTRA
111,4_108,75.15,CD,AMOUNT
111,4_108,SUB,NNP,TOTAL
111,4_108,TOTAL,NNP,TOTAL
111,4_108,357,CD,TOTAL
111,4_108,CASH,NNP,CASH
111,4_108,500,CD,CASH
111,4_108,BALANCE,NNP,BALANCE
111,4_108,142,CD,BALANCE
111,4_108,No,NNP,TOTAL_ITEM
111,4_108,of,IN,TOTAL_ITEM
111,4_108,Items,NNPS,TOTAL_ITEM
111,4_108,:,:,TOTAL_ITEM
111,4_108,4,CD,TOTAL_ITEM
111,4_108,No,DT,TOTAL_COUNT
111,4_108,of,IN,TOTAL_COUNT
111,4_108,Pcs,$,TOTAL_COUNT
111,4_108,4,CD,TOTAL_COUNT
111,4_108,Date,NNP,DATE
111,4_108,:,:,DATE
111,4_108,21/03/2019,CD,DATE
111,4_108,Time,NN,TIME
111,4_108,:,:,TIME
111,4_108,4:56:36,CD,TIME
111,4_108,YOUR,NNP,DISCOUNT
111,4_108,DISCOUNT,NNP,DISCOUNT
111,4_108,3,CD,DISCOUNT
111,4_108,Thank,NNP,EXTRA
111,4_108,You,PRP,EXTRA
111,4_108,come,VBP,EXTRA
111,4_108,Again,RB,EXTRA
111,4_108,No,NNP,EXTRA
111,4_108,cash,NN,EXTRA
111,4_108,refund,NN,EXTRA
111,4_108,for,IN,EXTRA
111,4_108,software,NN,EXTRA
111,4_108,info,NN,EXTRA
111,4_108,759667588,CD,EXTRA
111,4_108,System,NN,EXTRA
111,4_108,by,IN,EXTRA
111,4_108,Sarasa,NNP,EXTRA
111,4_108,tel,NN,EXTRA
111,4_108,:,:,EXTRA
111,4_108,117,CD,EXTRA
111,4_108,455,CD,EXTRA
112,4_106,400,CD,EXTRA
112,4_106,Family,NNP,SHOP_NAME
112,4_106,Mart,NNP,SHOP_NAME
112,4_106,Northway,NNP,SHOP_NAME
112,4_106,#,#,SHOP_ADDRESS
112,4_106,184,CD,SHOP_ADDRESS
112,4_106,",",",",SHOP_ADDRESS
112,4_106,Palaly,NNP,SHOP_ADDRESS
112,4_106,Road,NNP,SHOP_ADDRESS
112,4_106,Thirunelveli,NNP,SHOP_ADDRESS
112,4_106,Tp:0212226002,NNP,TELEPHONE_NUMBER
112,4_106,CASHIER,NNP,CASHIER
112,4_106,:,:,CASHIER
112,4_106,A,DT,CASHIER
112,4_106,SALESMAN,NNP,CASHIER
112,4_106,:0,NNP,CASHIER
112,4_106,UNIT,NNP,CASHIER
112,4_106,:2,NNP,CASHIER
112,4_106,INVOICE,NNP,INVOICE_NUMBER
112,4_106,:00000169,NNP,INVOICE_NUMBER
112,4_106,(,(,PRODUCT_NUMBER
112,4_106,1,CD,PRODUCT_NUMBER
112,4_106,),),PRODUCT_NUMBER
112,4_106,anchor,NN,PRODUCT_NAME
112,4_106,newdale-80g,JJ,PRODUCT_NAME
112,4_106,[,NN,PRODUCT_NAME
112,4_106,10230091,CD,PRODUCT_NAME
112,4_106,],NN,PRODUCT_NAME
112,4_106,500152,CD,BATCH_CODE
112,4_106,(,(,EXTRA
112,4_106,35,CD,UNIT_PRICE
112,4_106,*,RB,EXTRA
112,4_106,8,CD,EXTRA
112,4_106,),),UNIT_PRICE
112,4_106,280,CD,EXTRA
112,4_106,(,(,QTY
112,4_106,2,CD,EXTRA
112,4_106,),),AMOUNT
112,4_106,(,(,PRODUCT_NUMBER
112,4_106,free,JJ,PRODUCT_NUMBER
112,4_106,),),PRODUCT_NUMBER
112,4_106,anchor,VBZ,PRODUCT_NAME
112,4_106,newdale-80g,JJ,PRODUCT_NAME
112,4_106,[,JJ,PRODUCT_NAME
112,4_106,10230091,CD,PRODUCT_NAME
112,4_106,],JJ,PRODUCT_NAME
112,4_106,500152,CD,BATCH_CODE
112,4_106,(,(,EXTRA
112,4_106,0,CD,UNIT_PRICE
112,4_106,*,RB,EXTRA
112,4_106,4,CD,QTY
112,4_106,),),EXTRA
112,4_106,0,CD,AMOUNT
112,4_106,SUB,NNP,TOTAL
112,4_106,TOTAL,NNP,TOTAL
112,4_106,280,CD,TOTAL
112,4_106,CASH,NNP,CASH
112,4_106,300,CD,CASH
112,4_106,BALANCE,NNP,BALANCE
112,4_106,20,CD,BALANCE
112,4_106,No,NNP,TOTAL_ITEM
112,4_106,of,IN,TOTAL_ITEM
112,4_106,Items,NNPS,TOTAL_ITEM
112,4_106,:,:,TOTAL_ITEM
112,4_106,2,CD,TOTAL_ITEM
112,4_106,No,DT,TOTAL_COUNT
112,4_106,of,IN,TOTAL_COUNT
112,4_106,Pcs,$,TOTAL_COUNT
112,4_106,12,CD,TOTAL_COUNT
112,4_106,Date,NNP,DATE
112,4_106,:,:,DATE
112,4_106,21/03/2019,CD,DATE
112,4_106,Time,NN,TIME
112,4_106,:,:,TIME
112,4_106,4:28:04,CD,TIME
112,4_106,YOUR,NNP,EXTRA
112,4_106,DISCOUNT,NNP,EXTRA
112,4_106,0,CD,EXTRA
112,4_106,Thank,NNP,EXTRA
112,4_106,You,PRP,EXTRA
112,4_106,come,VBP,EXTRA
112,4_106,Again,RB,EXTRA
112,4_106,No,NNP,EXTRA
112,4_106,cash,NN,EXTRA
112,4_106,refund,NN,EXTRA
112,4_106,for,IN,EXTRA
112,4_106,software,NN,EXTRA
112,4_106,info,NN,EXTRA
112,4_106,759667588,CD,EXTRA
112,4_106,System,NN,EXTRA
112,4_106,by,IN,EXTRA
112,4_106,Sarasa,NNP,EXTRA
112,4_106,tel,NN,EXTRA
112,4_106,:,:,EXTRA
112,4_106,117,CD,EXTRA
112,4_106,455,CD,EXTRA
113,4_95,400,CD,EXTRA
113,4_95,Family,NNP,SHOP_NAME
113,4_95,Mart,NNP,SHOP_NAME
113,4_95,Northway,NNP,SHOP_NAME
113,4_95,#,#,SHOP_ADDRESS
113,4_95,184,CD,SHOP_ADDRESS
113,4_95,",",",",SHOP_ADDRESS
113,4_95,Palaly,NNP,SHOP_ADDRESS
113,4_95,Road,NNP,SHOP_ADDRESS
113,4_95,Thirunelveli,NNP,SHOP_ADDRESS
113,4_95,Tp:0212226002,NNP,TELEPHONE_NUMBER
113,4_95,CASHIER,NNP,CASHIER
113,4_95,:,:,CASHIER
113,4_95,sinthuja,NN,CASHIER
113,4_95,SALESMAN,NNP,CASHIER
113,4_95,:0,NNP,CASHIER
113,4_95,UNIT,NNP,CASHIER
113,4_95,:1,NNP,CASHIER
113,4_95,INVOICE,NNP,INVOICE_NUMBER
113,4_95,:00000338,NNP,INVOICE_NUMBER
113,4_95,(,(,PRODUCT_NUMBER
113,4_95,1,CD,PRODUCT_NUMBER
113,4_95,),),PRODUCT_NUMBER
113,4_95,camalin,VB,PRODUCT_NAME
113,4_95,colour,JJ,PRODUCT_NAME
113,4_95,pencils-12pc,JJ,PRODUCT_NAME
113,4_95,[,NN,PRODUCT_NAME
113,4_95,8.90E+12,CD,PRODUCT_NAME
113,4_95,],NN,PRODUCT_NAME
113,4_95,61000153,CD,BATCH_CODE
113,4_95,(,(,EXTRA
113,4_95,220,CD,UNIT_PRICE
113,4_95,*,RB,EXTRA
113,4_95,1,CD,QTY
113,4_95,),),EXTRA
113,4_95,220,CD,AMOUNT
113,4_95,SUB,NNP,TOTAL
113,4_95,TOTAL,NNP,TOTAL
113,4_95,220,CD,TOTAL
113,4_95,CASH,NNP,CASH
113,4_95,220,CD,CASH
113,4_95,BALANCE,NNP,BALANCE
113,4_95,0,CD,BALANCE
113,4_95,No,NNP,TOTAL_ITEM
113,4_95,of,IN,TOTAL_ITEM
113,4_95,Items,NNPS,TOTAL_ITEM
113,4_95,:,:,TOTAL_ITEM
113,4_95,1,CD,TOTAL_ITEM
113,4_95,No,DT,TOTAL_COUNT
113,4_95,of,IN,TOTAL_COUNT
113,4_95,Pcs,$,TOTAL_COUNT
113,4_95,1,CD,TOTAL_COUNT
113,4_95,Date,NNP,DATE
113,4_95,:,:,DATE
113,4_95,21/03/2019,CD,DATE
113,4_95,Time,NN,TIME
113,4_95,:,:,TIME
113,4_95,6:32:24,CD,TIME
113,4_95,YOUR,NNP,DISCOUNT
113,4_95,DISCOUNT,NNP,DISCOUNT
113,4_95,8,CD,DISCOUNT
113,4_95,Thank,NNP,EXTRA
113,4_95,You,PRP,EXTRA
113,4_95,come,VBP,EXTRA
113,4_95,Again,RB,EXTRA
113,4_95,No,NNP,EXTRA
113,4_95,cash,NN,EXTRA
113,4_95,refund,NN,EXTRA
113,4_95,for,IN,EXTRA
113,4_95,software,NN,EXTRA
113,4_95,info,NN,EXTRA
113,4_95,759667588,CD,EXTRA
113,4_95,System,NN,EXTRA
113,4_95,by,IN,EXTRA
113,4_95,Sarasa,NNP,EXTRA
113,4_95,tel,NN,EXTRA
113,4_95,:,:,EXTRA
113,4_95,117,CD,EXTRA
113,4_95,455,CD,EXTRA
114,4_94,400,CD,EXTRA
114,4_94,Family,NNP,SHOP_NAME
114,4_94,Mart,NNP,SHOP_NAME
114,4_94,Northway,NNP,SHOP_NAME
114,4_94,#,#,SHOP_ADDRESS
114,4_94,184,CD,SHOP_ADDRESS
114,4_94,",",",",SHOP_ADDRESS
114,4_94,Palaly,NNP,SHOP_ADDRESS
114,4_94,Road,NNP,SHOP_ADDRESS
114,4_94,Thirunelveli,NNP,SHOP_ADDRESS
114,4_94,Tp:0212226002,NNP,TELEPHONE_NUMBER
114,4_94,CASHIER,NNP,CASHIER
114,4_94,:,:,CASHIER
114,4_94,A,DT,CASHIER
114,4_94,SALESMAN,NNP,CASHIER
114,4_94,:0,NNP,CASHIER
114,4_94,UNIT,NNP,CASHIER
114,4_94,:2,NNP,CASHIER
114,4_94,INVOICE,NNP,INVOICE_NUMBER
114,4_94,:00000209,NNP,INVOICE_NUMBER
114,4_94,(,(,PRODUCT_NUMBER
114,4_94,1,CD,PRODUCT_NUMBER
114,4_94,),),PRODUCT_NUMBER
114,4_94,b.onion,NN,PRODUCT_NAME
114,4_94,26,CD,BATCH_CODE
114,4_94,(,(,EXTRA
114,4_94,80,CD,UNIT_PRICE
114,4_94,*,RB,EXTRA
114,4_94,1.118,CD,QTY
114,4_94,),),EXTRA
114,4_94,89.44,CD,AMOUNT
114,4_94,(,(,PRODUCT_NUMBER
114,4_94,2,CD,PRODUCT_NUMBER
114,4_94,),),PRODUCT_NUMBER
114,4_94,highland,NN,PRODUCT_NAME
114,4_94,chew,VBP,PRODUCT_NAME
114,4_94,bottle,RB,PRODUCT_NAME
114,4_94,500,CD,PRODUCT_NAME
114,4_94,ml,NNS,PRODUCT_NAME
114,4_94,[,VBD,PRODUCT_NAME
114,4_94,4.79E+12,CD,PRODUCT_NAME
114,4_94,],JJ,PRODUCT_NAME
114,4_94,900416,CD,BATCH_CODE
114,4_94,(,(,EXTRA
114,4_94,575,CD,UNIT_PRICE
114,4_94,*,RB,EXTRA
114,4_94,1,CD,QTY
114,4_94,),),EXTRA
114,4_94,575,CD,AMOUNT
114,4_94,SUB,NNP,TOTAL
114,4_94,TOTAL,NNP,TOTAL
114,4_94,664.44,CD,TOTAL
114,4_94,CASH,NNP,CASH
114,4_94,1000,CD,CASH
114,4_94,BALANCE,NNP,BALANCE
114,4_94,335.56,CD,BALANCE
114,4_94,No,NNP,TOTAL_ITEM
114,4_94,of,IN,TOTAL_ITEM
114,4_94,Items,NNPS,TOTAL_ITEM
114,4_94,:,:,TOTAL_ITEM
114,4_94,2,CD,TOTAL_ITEM
114,4_94,No,DT,TOTAL_COUNT
114,4_94,of,IN,TOTAL_COUNT
114,4_94,Pcs,$,TOTAL_COUNT
114,4_94,2,CD,TOTAL_COUNT
114,4_94,Date,NNP,DATE
114,4_94,:,:,DATE
114,4_94,21/03/2019,CD,DATE
114,4_94,Time,NN,TIME
114,4_94,:,:,TIME
114,4_94,5:15:41,CD,TIME
114,4_94,YOUR,NNP,DISCOUNT
114,4_94,DISCOUT,NNP,DISCOUNT
114,4_94,0,CD,DISCOUNT
114,4_94,Thank,NNP,EXTRA
114,4_94,You,PRP,EXTRA
114,4_94,come,VBP,EXTRA
114,4_94,Again,RB,EXTRA
114,4_94,No,NNP,EXTRA
114,4_94,cash,NN,EXTRA
114,4_94,refund,NN,EXTRA
114,4_94,for,IN,EXTRA
114,4_94,software,NN,EXTRA
114,4_94,info,NN,EXTRA
114,4_94,759667588,CD,EXTRA
114,4_94,System,NN,EXTRA
114,4_94,by,IN,EXTRA
114,4_94,Sarasa,NNP,EXTRA
114,4_94,tel,NN,EXTRA
114,4_94,:,:,EXTRA
114,4_94,117,CD,EXTRA
114,4_94,455,CD,EXTRA
115,4_86,400,CD,EXTRA
115,4_86,Family,NNP,SHOP_NAME
115,4_86,Mart,NNP,SHOP_NAME
115,4_86,Northway,NNP,SHOP_NAME
115,4_86,#,#,SHOP_ADDRESS
115,4_86,184,CD,SHOP_ADDRESS
115,4_86,",",",",SHOP_ADDRESS
115,4_86,Palaly,NNP,SHOP_ADDRESS
115,4_86,Road,NNP,SHOP_ADDRESS
115,4_86,Thirunelveli,NNP,SHOP_ADDRESS
115,4_86,Tp:0212226002,NNP,TELEPHONE_NUMBER
115,4_86,CASHIER,NNP,CASHIER
115,4_86,:,:,CASHIER
115,4_86,sinthuja,NN,CASHIER
115,4_86,SALESMAN,NNP,CASHIER
115,4_86,:0,NNP,CASHIER
115,4_86,UNIT,NNP,CASHIER
115,4_86,:1,NNP,CASHIER
115,4_86,INVOICE,NNP,INVOICE_NUMBER
115,4_86,:00000240,NNP,INVOICE_NUMBER
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,1,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,harpic,NN,PRODUCT_NAME
115,4_86,pine,NN,PRODUCT_NAME
115,4_86,500ml,CD,PRODUCT_NAME
115,4_86,[,NN,PRODUCT_NAME
115,4_86,4.79E+12,CD,PRODUCT_NAME
115,4_86,],NN,PRODUCT_NAME
115,4_86,30200034,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,195,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,3,CD,QTY
115,4_86,),),EXTRA
115,4_86,585,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,2,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,rashika,FW,PRODUCT_NAME
115,4_86,lambo,JJ,PRODUCT_NAME
115,4_86,[,FW,PRODUCT_NAME
115,4_86,4.80E+12,CD,PRODUCT_NAME
115,4_86,],$,PRODUCT_NAME
115,4_86,6100047,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,50,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,2,CD,QTY
115,4_86,),),EXTRA
115,4_86,100,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,3,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,tharmini,NN,PRODUCT_NAME
115,4_86,bites,VBZ,PRODUCT_NAME
115,4_86,10500245,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,50,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,4,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,200,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,4,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,anchor,NN,PRODUCT_NAME
115,4_86,400g,CD,PRODUCT_NAME
115,4_86,[,NN,PRODUCT_NAME
115,4_86,4.79E+12,CD,PRODUCT_NAME
115,4_86,],NN,PRODUCT_NAME
115,4_86,51000065,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,345,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,3,CD,QTY
115,4_86,),),EXTRA
115,4_86,1035,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,5,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,garlic,NN,PRODUCT_NAME
115,4_86,54,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,190,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,0.5,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,108.3,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,6,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,EH,NNP,PRODUCT_NAME
115,4_86,cream,NN,PRODUCT_NAME
115,4_86,soda,NN,PRODUCT_NAME
115,4_86,1ltr,CD,PRODUCT_NAME
115,4_86,[,NN,PRODUCT_NAME
115,4_86,4.79E+12,CD,PRODUCT_NAME
115,4_86,],NN,PRODUCT_NAME
115,4_86,20600037,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,150,CD,UNIT_PRICE
115,4_86,*,CD,EXTRA
115,4_86,1,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,150,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,7,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,sprite,NN,PRODUCT_NAME
115,4_86,1.5L,CD,PRODUCT_NAME
115,4_86,[,NN,PRODUCT_NAME
115,4_86,4.79E+12,CD,PRODUCT_NAME
115,4_86,],NN,PRODUCT_NAME
115,4_86,20600294,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,250,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,1,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,250,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,8,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,anchor,NN,PRODUCT_NAME
115,4_86,newdale-80g,JJ,PRODUCT_NAME
115,4_86,[,NN,PRODUCT_NAME
115,4_86,10230091,CD,PRODUCT_NAME
115,4_86,],NN,PRODUCT_NAME
115,4_86,50500152,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,35,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,4,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,140,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,9,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,(,(,PRODUCT_NAME
115,4_86,free,JJ,PRODUCT_NAME
115,4_86,),),PRODUCT_NAME
115,4_86,anchor,VBZ,PRODUCT_NAME
115,4_86,newdale-80g,JJ,PRODUCT_NAME
115,4_86,[,JJ,PRODUCT_NAME
115,4_86,10230091,CD,PRODUCT_NAME
115,4_86,],JJ,PRODUCT_NAME
115,4_86,50500152,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,0,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,2,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,0,CD,AMOUNT
115,4_86,(,(,PRODUCT_NUMBER
115,4_86,10,CD,PRODUCT_NUMBER
115,4_86,),),PRODUCT_NUMBER
115,4_86,roasted,VBD,PRODUCT_NAME
115,4_86,gram-100g,JJ,PRODUCT_NAME
115,4_86,[,NN,PRODUCT_NAME
115,4_86,4.80E+12,CD,PRODUCT_NAME
115,4_86,],NN,PRODUCT_NAME
115,4_86,10800006,CD,BATCH_CODE
115,4_86,(,(,EXTRA
115,4_86,60,CD,UNIT_PRICE
115,4_86,*,RB,EXTRA
115,4_86,3,CD,QTY
115,4_86,),CD,EXTRA
115,4_86,180,CD,AMOUNT
115,4_86,SUB,NNP,TOTAL
115,4_86,TOTAL,NNP,TOTAL
115,4_86,2600,CD,TOTAL
115,4_86,CASH,NNP,CASH
115,4_86,3000,CD,CASH
115,4_86,BALANCE,NNP,BALANCE
115,4_86,400,CD,BALANCE
115,4_86,No,NNP,TOTAL_ITEM
115,4_86,of,IN,TOTAL_ITEM
115,4_86,Items,NNPS,TOTAL_ITEM
115,4_86,:,:,TOTAL_ITEM
