receipt_index,receipt_number,word,POS,tag
48,1_3,0,0,EXTRA
48,1_3,$,$,EXTRA
48,1_3,THANKS,NNP,EXTRA
48,1_3,FOR,NNP,EXTRA
48,1_3,MAKING,NNP,EXTRA
48,1_3,YOUR,NNP,EXTRA
48,1_3,PURCHASE,NNP,EXTRA
48,1_3,$,$,EXTRA
48,1_3,Software,NNP,EXTRA
48,1_3,by,IN,EXTRA
48,1_3,mypos,JJ,EXTRA
48,1_3,0114-500199,JJ,EXTRA
48,1_3,www.mypos.lk,NN,EXTRA
49,1_51,ANNAI,NNP,SHOP_NAME
49,1_51,NAGA,NNP,SHOP_NAME
49,1_51,FOOD,NNP,SHOP_NAME
49,1_51,CITY,NNP,SHOP_NAME
49,1_51,341,CD,SHOP_ADDRESS
49,1_51,",",",",SHOP_ADDRESS
49,1_51,POINT,NNP,SHOP_ADDRESS
49,1_51,PEDRO,NNP,SHOP_ADDRESS
49,1_51,ROAD,NNP,SHOP_ADDRESS
49,1_51,",",",",SHOP_ADDRESS
49,1_51,NALLUR,NNP,SHOP_ADDRESS
49,1_51,",",",",SHOP_ADDRESS
49,1_51,JAFFNA,NNP,SHOP_ADDRESS
49,1_51,021-4927082,NNP,TELEPHONE_NUMBER
49,1_51,INVOICE,NNP,EXTRA
49,1_51,CASHIER,NNP,CASHIER
49,1_51,:,:,CASHIER
49,1_51,KIRU,NNP,CASHIER
49,1_51,INV.NO,NNP,INVOICE_NUMBER
49,1_51,1086057,CD,INVOICE_NUMBER
49,1_51,DATE,NNP,DATE
49,1_51,:,:,DATE
49,1_51,26/03/2019,CD,DATE
49,1_51,TIME,NN,TIME
49,1_51,:,:,TIME
49,1_51,20:49:26,CD,TIME
49,1_51,PRODUCT,NNP,PRODUCT_NAME
49,1_51,PRICE,NNP,UNIT_PRICE
49,1_51,QTY,NNP,QTY
49,1_51,AMOUNT,NNP,AMOUNT
49,1_51,FUJI,NNP,PRODUCT_NAME
49,1_51,RED,NNP,PRODUCT_NAME
49,1_51,APPLE,NNP,PRODUCT_NAME
49,1_51,(,(,PRODUCT_NAME
49,1_51,L,NNP,PRODUCT_NAME
49,1_51,),),PRODUCT_NAME
49,1_51,4,CD,BATCH_CODE
49,1_51,75,CD,UNIT_PRICE
49,1_51,1,CD,QTY
49,1_51,75,CD,AMOUNT
49,1_51,TOTAL,NNPS,TOTAL_ITEM
49,1_51,ITEMS,NNP,TOTAL_ITEM
49,1_51,1,CD,TOTAL_ITEM
49,1_51,TOTAL,NNP,TOTAL_QTY
49,1_51,QTY,NNP,TOTAL_QTY
49,1_51,1,CD,TOTAL_QTY
49,1_51,NET,NNP,TOTAL
49,1_51,TOTAL,NNP,TOTAL
49,1_51,75,CD,TOTAL
49,1_51,CASH,NNP,CASH
49,1_51,75,CD,CASH
49,1_51,IN,NNP,EXTRA
49,1_51,CASE,NNP,EXTRA
49,1_51,OF,NNP,EXTRA
49,1_51,PRICE,NNP,EXTRA
49,1_51,DISCREPANCY,NNP,EXTRA
49,1_51,RETURN,NNP,EXTRA
49,1_51,THE,NNP,EXTRA
49,1_51,ITEM,NNP,EXTRA
49,1_51,&,CC,EXTRA
49,1_51,BILL,NNP,EXTRA
49,1_51,WITHIN,NNP,EXTRA
49,1_51,7,CD,EXTRA
49,1_51,DAYS,NNP,EXTRA
49,1_51,TO,NNP,EXTRA
49,1_51,REFUND,NNP,EXTRA
49,1_51,THE,NNP,EXTRA
49,1_51,DIFFERENCE,NNP,EXTRA
49,1_51,0,0,EXTRA
49,1_51,$,$,EXTRA
49,1_51,THANKS,NNP,EXTRA
49,1_51,FOR,NNP,EXTRA
49,1_51,MAKING,NNP,EXTRA
49,1_51,YOUR,NNP,EXTRA
49,1_51,PURCHASE,NNP,EXTRA
49,1_51,$,$,EXTRA
49,1_51,Software,NNP,EXTRA
49,1_51,by,IN,EXTRA
49,1_51,myPOS,JJ,EXTRA
49,1_51,0114-500199,JJ,EXTRA
49,1_51,www.mypos.lk,NN,EXTRA
50,1_6,ANNAI,NNP,SHOP_NAME
50,1_6,NAGA,NNP,SHOP_NAME
50,1_6,FOOD,NNP,SHOP_NAME
50,1_6,CITY,NNP,SHOP_NAME
50,1_6,341,CD,SHOP_ADDRESS
50,1_6,",",",",SHOP_ADDRESS
50,1_6,POINT,NNP,SHOP_ADDRESS
50,1_6,PEDRO,NNP,SHOP_ADDRESS
50,1_6,ROAD,NNP,SHOP_ADDRESS
50,1_6,",",",",SHOP_ADDRESS
50,1_6,NALLUR,NNP,SHOP_ADDRESS
50,1_6,",",",",SHOP_ADDRESS
50,1_6,JAFFNA,NNP,SHOP_ADDRESS
50,1_6,021-4927082,NNP,TELEPHONE_NUMBER
50,1_6,INVOICE,NNP,EXTRA
50,1_6,CASHIER,NNP,CASHIER
50,1_6,:,:,CASHIER
50,1_6,THAR,NNP,CASHIER
50,1_6,INV.NO,NNP,INVOICE_NUMBER
50,1_6,1084798,CD,INVOICE_NUMBER
50,1_6,DATE,NNP,DATE
50,1_6,:,:,DATE
50,1_6,22/03/2019,CD,DATE
50,1_6,TIME,NN,TIME
50,1_6,:,:,TIME
50,1_6,13:47:04,CD,TIME
50,1_6,PRODUCT,NNP,PRODUCT_NAME
50,1_6,PRICE,NNP,UNIT_PRICE
50,1_6,QTY,NNP,QTY
50,1_6,AMOUNT,NNP,AMOUNT
50,1_6,STREPILLS,NNP,PRODUCT_NAME
50,1_6,REGULAR,NNP,PRODUCT_NAME
50,1_6,2098,CD,BATCH_CODE
50,1_6,18,CD,UNIT_PRICE
50,1_6,2,CD,QTY
50,1_6,36,CD,AMOUNT
50,1_6,TOTAL,NNPS,TOTAL_ITEM
50,1_6,ITEMS,NNP,TOTAL_ITEM
50,1_6,1,CD,TOTAL_ITEM
50,1_6,TOTAL,NNP,TOTAL_QTY
50,1_6,QTY,NNP,TOTAL_QTY
50,1_6,2,CD,TOTAL_QTY
50,1_6,NET,NNP,TOTAL
50,1_6,TOTAL,NNP,TOTAL
50,1_6,36,CD,TOTAL
50,1_6,CASH,NNP,CASH
50,1_6,100,CD,CASH
50,1_6,CHANGE,NNP,BALANCE
50,1_6,64,CD,BALANCE
50,1_6,IN,NNP,EXTRA
50,1_6,CASE,NNP,EXTRA
50,1_6,OF,NNP,EXTRA
50,1_6,PRICE,NNP,EXTRA
50,1_6,DISCREPANCY,NNP,EXTRA
50,1_6,RETURN,NNP,EXTRA
50,1_6,THE,NNP,EXTRA
50,1_6,ITEM,NNP,EXTRA
50,1_6,&,CC,EXTRA
50,1_6,BILL,NNP,EXTRA
50,1_6,WITHIN,NNP,EXTRA
50,1_6,7,CD,EXTRA
50,1_6,DAYS,NNP,EXTRA
50,1_6,TO,NNP,EXTRA
50,1_6,REFUND,NNP,EXTRA
50,1_6,THE,NNP,EXTRA
50,1_6,DIFFERENCE,NNP,EXTRA
50,1_6,0,0,EXTRA
50,1_6,$,$,EXTRA
50,1_6,THANKS,NNP,EXTRA
50,1_6,FOR,NNP,EXTRA
50,1_6,MAKING,NNP,EXTRA
50,1_6,YOUR,NNP,EXTRA
50,1_6,PURCHASE,NNP,EXTRA
50,1_6,$,$,EXTRA
50,1_6,Software,NNP,EXTRA
50,1_6,by,IN,EXTRA
50,1_6,mypos,JJ,EXTRA
50,1_6,0114-500199,JJ,EXTRA
50,1_6,www.mypos.lk,NN,EXTRA
51,1_94,ANNAI,NNP,SHOP_NAME
51,1_94,NAGA,NNP,SHOP_NAME
51,1_94,FOOD,NNP,SHOP_NAME
51,1_94,CITY,NNP,SHOP_NAME
51,1_94,341,CD,SHOP_ADDRESS
51,1_94,",",",",SHOP_ADDRESS
51,1_94,POINT,NNP,SHOP_ADDRESS
51,1_94,PEDRO,NNP,SHOP_ADDRESS
51,1_94,ROAD,NNP,SHOP_ADDRESS
51,1_94,",",",",SHOP_ADDRESS
51,1_94,NALLUR,NNP,SHOP_ADDRESS
51,1_94,",",",",SHOP_ADDRESS
51,1_94,JAFFNA,NNP,SHOP_ADDRESS
51,1_94,021-4927082,NNP,TELEPHONE_NUMBER
51,1_94,INVOICE,NNP,EXTRA
51,1_94,CASHIER,NNP,CASHIER
51,1_94,:,:,CASHIER
51,1_94,KIRU,NNP,CASHIER
51,1_94,INV.NO,NNP,INVOICE_NUMBER
51,1_94,1083843,CD,INVOICE_NUMBER
51,1_94,DATE,NNP,DATE
51,1_94,:,:,DATE
51,1_94,18/03/2019,CD,DATE
51,1_94,TIME,NN,TIME
51,1_94,:,:,TIME
51,1_94,18:49:48,CD,TIME
51,1_94,PRODUCT,NNP,PRODUCT_NAME
51,1_94,PRICE,NNP,UNIT_PRICE
51,1_94,QTY,NNP,QTY
51,1_94,AMOUNT,NNP,AMOUNT
51,1_94,Sugar,NNP,PRODUCT_NAME
51,1_94,White,NNP,PRODUCT_NAME
51,1_94,Bulk,NNP,PRODUCT_NAME
51,1_94,PC,NNP,PRODUCT_NAME
51,1_94,-1kg,VBZ,PRODUCT_NAME
51,1_94,6,CD,BATCH_CODE
51,1_94,100,CD,UNIT_PRICE
51,1_94,2,CD,QTY
51,1_94,200,CD,AMOUNT
51,1_94,Red,NNP,PRODUCT_NAME
51,1_94,dhall,NN,PRODUCT_NAME
51,1_94,(,(,PRODUCT_NAME
51,1_94,s,PRP,PRODUCT_NAME
51,1_94,),),PRODUCT_NAME
51,1_94,Bulk,NNP,PRODUCT_NAME
51,1_94,PC,NN,PRODUCT_NAME
51,1_94,1kg,CD,PRODUCT_NAME
51,1_94,190,CD,BATCH_CODE
51,1_94,120,CD,UNIT_PRICE
51,1_94,1,CD,QTY
51,1_94,120,CD,AMOUNT
51,1_94,TOTAL,NNPS,TOTAL_ITEM
51,1_94,ITEMS,NNP,TOTAL_ITEM
51,1_94,2,CD,TOTAL_ITEM
51,1_94,TOTAL,NNP,TOTAL_QTY
51,1_94,QTY,NNP,TOTAL_QTY
51,1_94,3,CD,TOTAL_QTY
51,1_94,NET,NNP,TOTAL
51,1_94,TOTAL,NNP,TOTAL
51,1_94,320,CD,TOTAL
51,1_94,CASH,NNP,CASH
51,1_94,320,CD,CASH
51,1_94,IN,NNP,EXTRA
51,1_94,CASE,NNP,EXTRA
51,1_94,OF,NNP,EXTRA
51,1_94,PRICE,NNP,EXTRA
51,1_94,DISCREPANCY,NNP,EXTRA
51,1_94,RETURN,NNP,EXTRA
51,1_94,THE,NNP,EXTRA
51,1_94,ITEM,NNP,EXTRA
51,1_94,&,CC,EXTRA
51,1_94,BILL,NNP,EXTRA
51,1_94,WITHIN,NNP,EXTRA
51,1_94,7,CD,EXTRA
51,1_94,DAYS,NNP,EXTRA
51,1_94,TO,NNP,EXTRA
51,1_94,REFUND,NNP,EXTRA
51,1_94,THE,NNP,EXTRA
51,1_94,DIFFERENCE,NNP,EXTRA
51,1_94,0,0,EXTRA
51,1_94,$,$,EXTRA
51,1_94,THANKS,NNP,EXTRA
51,1_94,FOR,NNP,EXTRA
51,1_94,MAKING,NNP,EXTRA
51,1_94,YOUR,NNP,EXTRA
51,1_94,PURCHASE,NNP,EXTRA
51,1_94,$,$,EXTRA
51,1_94,Software,NNP,EXTRA
51,1_94,by,IN,EXTRA
51,1_94,myPOS,JJ,EXTRA
51,1_94,0114-500199,JJ,EXTRA
51,1_94,www.mypos.lk,NN,EXTRA
52,1_89,ANNAI,NNP,SHOP_NAME
52,1_89,NAGA,NNP,SHOP_NAME
52,1_89,FOOD,NNP,SHOP_NAME
52,1_89,CITY,NNP,SHOP_NAME
52,1_89,341,CD,SHOP_ADDRESS
52,1_89,",",",",SHOP_ADDRESS
52,1_89,POINT,NNP,SHOP_ADDRESS
52,1_89,PEDRO,NNP,SHOP_ADDRESS
52,1_89,ROAD,NNP,SHOP_ADDRESS
52,1_89,",",",",SHOP_ADDRESS
52,1_89,NALLUR,NNP,SHOP_ADDRESS
52,1_89,",",",",SHOP_ADDRESS
52,1_89,JAFFNA,NNP,SHOP_ADDRESS
52,1_89,021-4927082,NNP,TELEPHONE_NUMBER
52,1_89,INVOICE,NNP,EXTRA
52,1_89,CASHIER,NNP,CASHIER
52,1_89,:,:,CASHIER
52,1_89,KIRU,NNP,CASHIER
52,1_89,INV.NO,NNP,INVOICE_NUMBER
52,1_89,1083758,CD,INVOICE_NUMBER
52,1_89,DATE,NNP,DATE
52,1_89,:,:,DATE
52,1_89,18/03/2019,CD,DATE
52,1_89,TIME,NN,TIME
52,1_89,:,:,TIME
52,1_89,15:44:42,CD,TIME
52,1_89,PRODUCT,NNP,PRODUCT_NAME
52,1_89,PRICE,NNP,UNIT_PRICE
52,1_89,QTY,NNP,QTY
52,1_89,AMOUNT,NNP,AMOUNT
52,1_89,Kist,NNP,PRODUCT_NAME
52,1_89,mango,NNP,PRODUCT_NAME
52,1_89,nectar,RB,PRODUCT_NAME
52,1_89,1LT,CD,PRODUCT_NAME
52,1_89,J,NNP,PRODUCT_NAME
52,1_89,694,CD,BATCH_CODE
52,1_89,250,CD,UNIT_PRICE
52,1_89,1,CD,QTY
52,1_89,250,CD,AMOUNT
52,1_89,TOTAL,NNPS,TOTAL_ITEM
52,1_89,ITEMS,NNP,TOTAL_ITEM
52,1_89,1,CD,TOTAL_ITEM
52,1_89,TOTAL,NNP,TOTAL_QTY
52,1_89,QTY,NNP,TOTAL_QTY
52,1_89,1,CD,TOTAL_QTY
52,1_89,NET,NNP,TOTAL
52,1_89,TOTAL,NNP,TOTAL
52,1_89,250,CD,TOTAL
52,1_89,CASH,NNP,CASH
52,1_89,500,CD,CASH
52,1_89,Change,NNP,BALANCE
52,1_89,250,CD,BALANCE
52,1_89,IN,NNP,EXTRA
52,1_89,CASE,NNP,EXTRA
52,1_89,OF,NNP,EXTRA
52,1_89,PRICE,NNP,EXTRA
52,1_89,DISCREPANCY,NNP,EXTRA
52,1_89,RETURN,NNP,EXTRA
52,1_89,THE,NNP,EXTRA
52,1_89,ITEM,NNP,EXTRA
52,1_89,&,CC,EXTRA
52,1_89,BILL,NNP,EXTRA
52,1_89,WITHIN,NNP,EXTRA
52,1_89,7,CD,EXTRA
52,1_89,DAYS,NNP,EXTRA
52,1_89,TO,NNP,EXTRA
52,1_89,REFUND,NNP,EXTRA
52,1_89,THE,NNP,EXTRA
52,1_89,DIFFERENCE,NNP,EXTRA
52,1_89,0,0,EXTRA
52,1_89,$,$,EXTRA
52,1_89,THANKS,NNP,EXTRA
52,1_89,FOR,NNP,EXTRA
52,1_89,MAKING,NNP,EXTRA
52,1_89,YOUR,NNP,EXTRA
52,1_89,PURCHASE,NNP,EXTRA
52,1_89,$,$,EXTRA
52,1_89,Software,NNP,EXTRA
52,1_89,by,IN,EXTRA
52,1_89,myPOS,JJ,EXTRA
52,1_89,0114-500199,JJ,EXTRA
52,1_89,www.mypos.lk,NN,EXTRA
53,1_80,ANNAI,NNP,SHOP_NAME
53,1_80,NAGA,NNP,SHOP_NAME
53,1_80,FOOD,NNP,SHOP_NAME
53,1_80,CITY,NNP,SHOP_NAME
53,1_80,341,CD,SHOP_ADDRESS
53,1_80,",",",",SHOP_ADDRESS
53,1_80,POINT,NNP,SHOP_ADDRESS
53,1_80,PEDRO,NNP,SHOP_ADDRESS
53,1_80,ROAD,NNP,SHOP_ADDRESS
53,1_80,",",",",SHOP_ADDRESS
53,1_80,NALLUR,NNP,SHOP_ADDRESS
53,1_80,",",",",SHOP_ADDRESS
53,1_80,JAFFNA,NNP,SHOP_ADDRESS
53,1_80,021-4927082,NNP,TELEPHONE_NUMBER
53,1_80,INVOICE,NNP,EXTRA
53,1_80,CASHIER,NNP,CASHIER
53,1_80,:,:,CASHIER
53,1_80,KIRU,NNP,CASHIER
53,1_80,INV.NO,NNP,INVOICE_NUMBER
53,1_80,1083811,CD,INVOICE_NUMBER
53,1_80,DATE,NNP,DATE
53,1_80,:,:,DATE
53,1_80,18/03/2019,CD,DATE
53,1_80,TIME,NN,TIME
53,1_80,:,:,TIME
53,1_80,18:07:43,CD,TIME
53,1_80,PRODUCT,NNP,PRODUCT_NAME
53,1_80,PRICE,NNP,UNIT_PRICE
53,1_80,QTY,NNP,QTY
53,1_80,AMOUNT,NNP,AMOUNT
53,1_80,E.H,NNP,PRODUCT_NAME
53,1_80,drinking,VBG,PRODUCT_NAME
53,1_80,water-500ml,JJ,PRODUCT_NAME
53,1_80,190903,CD,BATCH_CODE
53,1_80,35,CD,UNIT_PRICE
53,1_80,1,CD,QTY
53,1_80,35,CD,AMOUNT
53,1_80,TOTAL,NNPS,TOTAL_ITEM
53,1_80,ITEMS,NNP,TOTAL_ITEM
53,1_80,1,CD,TOTAL_ITEM
53,1_80,TOTAL,NNP,TOTAL_QTY
53,1_80,QTY,NNP,TOTAL_QTY
53,1_80,1,CD,TOTAL_QTY
53,1_80,NET,NNP,TOTAL
53,1_80,TOTAL,NNP,TOTAL
53,1_80,35,CD,TOTAL
53,1_80,CASH,NNP,CASH
53,1_80,35,CD,CASH
53,1_80,IN,NNP,EXTRA
53,1_80,CASE,NNP,EXTRA
53,1_80,OF,NNP,EXTRA
53,1_80,PRICE,NNP,EXTRA
53,1_80,DISCREPANCY,NNP,EXTRA
53,1_80,RETURN,NNP,EXTRA
53,1_80,THE,NNP,EXTRA
53,1_80,ITEM,NNP,EXTRA
53,1_80,&,CC,EXTRA
53,1_80,BILL,NNP,EXTRA
53,1_80,WITHIN,NNP,EXTRA
53,1_80,7,CD,EXTRA
53,1_80,DAYS,NNP,EXTRA
53,1_80,TO,NNP,EXTRA
53,1_80,REFUND,NNP,EXTRA
53,1_80,THE,NNP,EXTRA
53,1_80,DIFFERENCE,NNP,EXTRA
53,1_80,0,0,EXTRA
53,1_80,$,$,EXTRA
53,1_80,THANKS,NNP,EXTRA
53,1_80,FOR,NNP,EXTRA
53,1_80,MAKING,NNP,EXTRA
53,1_80,YOUR,NNP,EXTRA
53,1_80,PURCHASE,NNP,EXTRA
53,1_80,$,$,EXTRA
53,1_80,Software,NNP,EXTRA
53,1_80,by,IN,EXTRA
53,1_80,myPOS,JJ,EXTRA
53,1_80,0114-500199,JJ,EXTRA
53,1_80,www.mypos.lk,NN,EXTRA
54,1_82,ANNAI,NNP,SHOP_NAME
54,1_82,NAGA,NNP,SHOP_NAME
54,1_82,FOOD,NNP,SHOP_NAME
54,1_82,CITY,NNP,SHOP_NAME
54,1_82,341,CD,SHOP_ADDRESS
54,1_82,",",",",SHOP_ADDRESS
54,1_82,POINT,NNP,SHOP_ADDRESS
54,1_82,PEDRO,NNP,SHOP_ADDRESS
54,1_82,ROAD,NNP,SHOP_ADDRESS
54,1_82,",",",",SHOP_ADDRESS
54,1_82,NALLUR,NNP,SHOP_ADDRESS
54,1_82,",",",",SHOP_ADDRESS
54,1_82,JAFFNA,NNP,SHOP_ADDRESS
54,1_82,021-4927082,NNP,TELEPHONE_NUMBER
54,1_82,INVOICE,NNP,EXTRA
54,1_82,CASHIER,NNP,CASHIER
54,1_82,:,:,CASHIER
54,1_82,KIRU,NNP,CASHIER
54,1_82,INV.NO,NNP,INVOICE_NUMBER
54,1_82,1084945,CD,INVOICE_NUMBER
54,1_82,DATE,NNP,DATE
54,1_82,:,:,DATE
54,1_82,19/03/2019,CD,DATE
54,1_82,TIME,NN,TIME
54,1_82,:,:,TIME
54,1_82,10:08:51,CD,TIME
54,1_82,PRODUCT,NNP,PRODUCT_NAME
54,1_82,PRICE,NNP,UNIT_PRICE
54,1_82,QTY,NNP,QTY
54,1_82,AMOUNT,NNP,AMOUNT
54,1_82,TOTAL,NNP,TOTAL_ITEM
54,1_82,ITEMS,NNP,TOTAL_ITEM
54,1_82,7,CD,TOTAL_ITEM
54,1_82,TOTAL,NNP,TOTAL_QTY
54,1_82,QTY,NNP,TOTAL_QTY
54,1_82,NET,NNP,TOTAL
54,1_82,TOTAL,NNP,TOTAL
54,1_82,1380,CD,TOTAL
54,1_82,**,NNP,EXTRA
54,1_82,suspended,VBD,EXTRA
54,1_82,invoice,NN,EXTRA
54,1_82,0,0,EXTRA
54,1_82,**,NN,EXTRA
54,1_82,IN,NNP,EXTRA
54,1_82,CASE,NNP,EXTRA
54,1_82,OF,NNP,EXTRA
54,1_82,PRICE,NNP,EXTRA
54,1_82,DISCREPANCY,NNP,EXTRA
54,1_82,RETURN,NNP,EXTRA
54,1_82,THE,NNP,EXTRA
54,1_82,ITEM,NNP,EXTRA
54,1_82,&,CC,EXTRA
54,1_82,BILL,NNP,EXTRA
54,1_82,WITHIN,NNP,EXTRA
54,1_82,7,CD,EXTRA
54,1_82,DAYS,NNP,EXTRA
54,1_82,TO,NNP,EXTRA
54,1_82,REFUND,NNP,EXTRA
54,1_82,THE,NNP,EXTRA
54,1_82,DIFFERENCE,NNP,EXTRA
54,1_82,0,0,EXTRA
54,1_82,$,$,EXTRA
54,1_82,THANKS,NNP,EXTRA
54,1_82,FOR,NNP,EXTRA
54,1_82,MAKING,NNP,EXTRA
54,1_82,YOUR,NNP,EXTRA
54,1_82,PURCHASE,NNP,EXTRA
54,1_82,$,$,EXTRA
54,1_82,Software,NNP,EXTRA
54,1_82,by,IN,EXTRA
54,1_82,myPOS,JJ,EXTRA
54,1_82,0114-500199,JJ,EXTRA
54,1_82,www.mypos.lk,NN,EXTRA
55,1_55,ANNAI,NNP,SHOP_NAME
55,1_55,NAGA,NNP,SHOP_NAME
55,1_55,FOOD,NNP,SHOP_NAME
55,1_55,CITY,NNP,SHOP_NAME
55,1_55,341,CD,SHOP_ADDRESS
55,1_55,",",",",SHOP_ADDRESS
55,1_55,POINT,NNP,SHOP_ADDRESS
55,1_55,PEDRO,NNP,SHOP_ADDRESS
55,1_55,ROAD,NNP,SHOP_ADDRESS
55,1_55,",",",",SHOP_ADDRESS
55,1_55,NALLUR,NNP,SHOP_ADDRESS
55,1_55,",",",",SHOP_ADDRESS
55,1_55,JAFFNA,NNP,SHOP_ADDRESS
55,1_55,021-4927082,NNP,TELEPHONE_NUMBER
55,1_55,INVOICE,NNP,EXTRA
55,1_55,CASHIER,NNP,CASHIER
55,1_55,:,:,CASHIER
55,1_55,KIRU,NNP,CASHIER
55,1_55,INV.NO,NNP,INVOICE_NUMBER
55,1_55,1084645,CD,INVOICE_NUMBER
55,1_55,DATE,NNP,DATE
55,1_55,:,:,DATE
55,1_55,21/03/2019,CD,DATE
55,1_55,TIME,NN,TIME
55,1_55,:,:,TIME
55,1_55,18:35:47,CD,TIME
55,1_55,PRODUCT,NNP,PRODUCT_NAME
55,1_55,PRICE,NNP,UNIT_PRICE
55,1_55,QTY,NNP,QTY
55,1_55,AMOUNT,NNP,AMOUNT
55,1_55,E.H,NNP,PRODUCT_NAME
55,1_55,WONDER,NNP,PRODUCT_NAME
55,1_55,CONE,NNP,PRODUCT_NAME
55,1_55,VANILLA,NNP,PRODUCT_NAME
55,1_55,-,:,PRODUCT_NAME
55,1_55,120ML,CD,PRODUCT_NAME
55,1_55,20,CD,BATCH_CODE
55,1_55,80,CD,UNIT_PRICE
55,1_55,1,CD,QTY
55,1_55,70,CD,AMOUNT
55,1_55,(,(,DISCOUNT
55,1_55,Line,NNP,DISCOUNT
55,1_55,discount,NN,DISCOUNT
55,1_55,amount,NN,DISCOUNT
55,1_55,10,CD,DISCOUNT
55,1_55,),),DISCOUNT
55,1_55,TOTAL,NNPS,TOTAL_ITEM
55,1_55,ITEMS,NNP,TOTAL_ITEM
55,1_55,1,CD,TOTAL_ITEM
55,1_55,TOTAL,NNP,TOTAL_QTY
55,1_55,QTY,NNP,TOTAL_QTY
55,1_55,1,CD,TOTAL_QTY
55,1_55,NET,NNP,TOTAL
55,1_55,TOTAL,NNP,TOTAL
55,1_55,70,CD,TOTAL
55,1_55,CASH,NNP,CASH
55,1_55,100,CD,CASH
55,1_55,CHANGE,NNP,BALANCE
55,1_55,30,CD,BALANCE
55,1_55,IN,NNP,EXTRA
55,1_55,CASE,NNP,EXTRA
55,1_55,OF,NNP,EXTRA
55,1_55,PRICE,NNP,EXTRA
55,1_55,DISCREPANCY,NNP,EXTRA
55,1_55,RETURN,NNP,EXTRA
55,1_55,THE,NNP,EXTRA
55,1_55,ITEM,NNP,EXTRA
55,1_55,&,CC,EXTRA
55,1_55,BILL,NNP,EXTRA
55,1_55,WITHIN,NNP,EXTRA
55,1_55,7,CD,EXTRA
55,1_55,DAYS,NNP,EXTRA
55,1_55,TO,NNP,EXTRA
55,1_55,REFUND,NNP,EXTRA
55,1_55,THE,NNP,EXTRA
55,1_55,DIFFERENCE,NNP,EXTRA
55,1_55,0,0,EXTRA
55,1_55,$,$,EXTRA
55,1_55,THANKS,NNP,EXTRA
55,1_55,FOR,NNP,EXTRA
55,1_55,MAKING,NNP,EXTRA
55,1_55,YOUR,NNP,EXTRA
55,1_55,PURCHASE,NNP,EXTRA
55,1_55,$,$,EXTRA
55,1_55,Software,NNP,EXTRA
55,1_55,by,IN,EXTRA
55,1_55,myPOS,JJ,EXTRA
55,1_55,0114-500199,JJ,EXTRA
55,1_55,www.mypos.lk,NN,EXTRA
56,1_67,ANNAI,NNP,SHOP_NAME
56,1_67,NAGA,NNP,SHOP_NAME
56,1_67,FOOD,NNP,SHOP_NAME
56,1_67,CITY,NNP,SHOP_NAME
56,1_67,341,CD,SHOP_ADDRESS
56,1_67,",",",",SHOP_ADDRESS
56,1_67,POINT,NNP,SHOP_ADDRESS
56,1_67,PEDRO,NNP,SHOP_ADDRESS
56,1_67,ROAD,NNP,SHOP_ADDRESS
56,1_67,",",",",SHOP_ADDRESS
56,1_67,NALLUR,NNP,SHOP_ADDRESS
56,1_67,",",",",SHOP_ADDRESS
56,1_67,JAFFNA,NNP,SHOP_ADDRESS
56,1_67,021-4927082,NNP,TELEPHONE_NUMBER
56,1_67,INVOICE,NNP,EXTRA
56,1_67,CASHIER,NNP,CASHIER
56,1_67,:,:,CASHIER
56,1_67,KIRU,NNP,CASHIER
56,1_67,INV.NO,NNP,INVOICE_NUMBER
56,1_67,1084006,CD,INVOICE_NUMBER
56,1_67,DATE,NNP,DATE
56,1_67,:,:,DATE
56,1_67,19/03/2019,CD,DATE
56,1_67,TIME,NN,TIME
56,1_67,:,:,TIME
56,1_67,13:09:33,CD,TIME
56,1_67,PRODUCT,NNP,PRODUCT_NAME
56,1_67,PRICE,NNP,UNIT_PRICE
56,1_67,QTY,NNP,QTY
56,1_67,AMOUNT,NNP,AMOUNT
56,1_67,NESTLE,NNP,PRODUCT_NAME
56,1_67,MILKMAID,NNP,PRODUCT_NAME
56,1_67,510,CD,PRODUCT_NAME
56,1_67,G,NNP,PRODUCT_NAME
56,1_67,145,CD,BATCH_CODE
56,1_67,290,CD,UNIT_PRICE
56,1_67,1,CD,QTY
56,1_67,290,CD,AMOUNT
56,1_67,MUNCHEE,NNP,PRODUCT_NAME
56,1_67,SUPER,NNP,PRODUCT_NAME
56,1_67,CREAM,NNP,PRODUCT_NAME
56,1_67,CRACKER,NNP,PRODUCT_NAME
56,1_67,500,CD,PRODUCT_NAME
56,1_67,G,NNP,PRODUCT_NAME
56,1_67,897,CD,BATCH_CODE
56,1_67,200,CD,UNIT_PRICE
56,1_67,1,CD,QTY
56,1_67,200,CD,AMOUNT
56,1_67,TOTAL,NNPS,TOTAL_ITEM
56,1_67,ITEMS,NNP,TOTAL_ITEM
56,1_67,2,CD,TOTAL_ITEM
56,1_67,TOTAL,NNP,TOTAL_QTY
56,1_67,QTY,NNP,TOTAL_QTY
56,1_67,2,CD,TOTAL_QTY
56,1_67,NET,NNP,TOTAL
56,1_67,TOTAL,NNP,TOTAL
56,1_67,490,CD,TOTAL
56,1_67,CASH,NNP,CASH
56,1_67,1000,CD,CASH
56,1_67,CHANGE,NNP,BALANCE
56,1_67,510,CD,BALANCE
56,1_67,IN,NNP,EXTRA
56,1_67,CASE,NNP,EXTRA
