receipt_number,word,POS,tag
1_94,1kg,CD,PRODUCT_NAME
1_94,190,CD,BATCH_CODE
1_94,120,CD,UNIT_PRICE
1_94,1,CD,QTY
1_94,120,CD,AMOUNT
1_94,TOTAL,NNPS,TOTAL_ITEM
1_94,ITEMS,NNP,TOTAL_ITEM
1_94,2,CD,TOTAL_ITEM
1_94,TOTAL,NNP,TOTAL_QTY
1_94,QTY,NNP,TOTAL_QTY
1_94,3,CD,TOTAL_QTY
1_94,NET,NNP,TOTAL
1_94,TOTAL,NNP,TOTAL
1_94,320,CD,TOTAL
1_94,CASH,NNP,CASH
1_94,320,CD,CASH
1_94,IN,NNP,EXTRA
1_94,CASE,NNP,EXTRA
1_94,OF,NNP,EXTRA
1_94,PRICE,NNP,EXTRA
1_94,DISCREPANCY,NNP,EXTRA
1_94,RETURN,NNP,EXTRA
1_94,THE,NNP,EXTRA
1_94,ITEM,NNP,EXTRA
1_94,&,CC,EXTRA
1_94,BILL,NNP,EXTRA
1_94,WITHIN,NNP,EXTRA
1_94,7,CD,EXTRA
1_94,DAYS,NNP,EXTRA
1_94,TO,NNP,EXTRA
1_94,REFUND,NNP,EXTRA
1_94,THE,NNP,EXTRA
1_94,DIFFERENCE,NNP,EXTRA
1_94,0,0,EXTRA
1_94,$,$,EXTRA
1_94,THANKS,NNP,EXTRA
1_94,FOR,NNP,EXTRA
1_94,MAKING,NNP,EXTRA
1_94,YOUR,NNP,EXTRA
1_94,PURCHASE,NNP,EXTRA
1_94,$,$,EXTRA
1_94,Software,NNP,EXTRA
1_94,by,IN,EXTRA
1_94,myPOS,JJ,EXTRA
1_94,0114-500199,JJ,EXTRA
1_94,www.mypos.lk,NN,EXTRA
1_89,ANNAI,NNP,SHOP_NAME
1_89,NAGA,NNP,SHOP_NAME
1_89,FOOD,NNP,SHOP_NAME
1_89,CITY,NNP,SHOP_NAME
1_89,341,CD,SHOP_ADDRESS
1_89,",",",",SHOP_ADDRESS
1_89,POINT,NNP,SHOP_ADDRESS
1_89,PEDRO,NNP,SHOP_ADDRESS
1_89,ROAD,NNP,SHOP_ADDRESS
1_89,",",",",SHOP_ADDRESS
1_89,NALLUR,NNP,SHOP_ADDRESS
1_89,",",",",SHOP_ADDRESS
1_89,JAFFNA,NNP,SHOP_ADDRESS
1_89,021-4927082,NNP,TELEPHONE_NUMBER
1_89,INVOICE,NNP,EXTRA
1_89,CASHIER,NNP,CASHIER
1_89,:,:,CASHIER
1_89,KIRU,NNP,CASHIER
1_89,INV.NO,NNP,INVOICE_NUMBER
1_89,1083758,CD,INVOICE_NUMBER
1_89,DATE,NNP,DATE
1_89,:,:,DATE
1_89,18/03/2019,CD,DATE
1_89,TIME,NN,TIME
1_89,:,:,TIME
1_89,15:44:42,CD,TIME
1_89,PRODUCT,NNP,PRODUCT_NAME
1_89,PRICE,NNP,UNIT_PRICE
1_89,QTY,NNP,QTY
1_89,AMOUNT,NNP,AMOUNT
1_89,Kist,NNP,PRODUCT_NAME
1_89,mango,NNP,PRODUCT_NAME
1_89,nectar,RB,PRODUCT_NAME
1_89,1LT,CD,PRODUCT_NAME
1_89,J,NNP,PRODUCT_NAME
1_89,694,CD,BATCH_CODE
1_89,250,CD,UNIT_PRICE
1_89,1,CD,QTY
1_89,250,CD,AMOUNT
1_89,TOTAL,NNPS,TOTAL_ITEM
1_89,ITEMS,NNP,TOTAL_ITEM
1_89,1,CD,TOTAL_ITEM
1_89,TOTAL,NNP,TOTAL_QTY
1_89,QTY,NNP,TOTAL_QTY
1_89,1,CD,TOTAL_QTY
1_89,NET,NNP,TOTAL
1_89,TOTAL,NNP,TOTAL
1_89,250,CD,TOTAL
1_89,CASH,NNP,CASH
1_89,500,CD,CASH
1_89,Change,NNP,BALANCE
1_89,250,CD,BALANCE
1_89,IN,NNP,EXTRA
1_89,CASE,NNP,EXTRA
1_89,OF,NNP,EXTRA
1_89,PRICE,NNP,EXTRA
1_89,DISCREPANCY,NNP,EXTRA
1_89,RETURN,NNP,EXTRA
1_89,THE,NNP,EXTRA
1_89,ITEM,NNP,EXTRA
1_89,&,CC,EXTRA
1_89,BILL,NNP,EXTRA
1_89,WITHIN,NNP,EXTRA
1_89,7,CD,EXTRA
1_89,DAYS,NNP,EXTRA
1_89,TO,NNP,EXTRA
1_89,REFUND,NNP,EXTRA
1_89,THE,NNP,EXTRA
1_89,DIFFERENCE,NNP,EXTRA
1_89,0,0,EXTRA
1_89,$,$,EXTRA
1_89,THANKS,NNP,EXTRA
1_89,FOR,NNP,EXTRA
1_89,MAKING,NNP,EXTRA
1_89,YOUR,NNP,EXTRA
1_89,PURCHASE,NNP,EXTRA
1_89,$,$,EXTRA
1_89,Software,NNP,EXTRA
1_89,by,IN,EXTRA
1_89,myPOS,JJ,EXTRA
1_89,0114-500199,JJ,EXTRA
1_89,www.mypos.lk,NN,EXTRA
1_80,ANNAI,NNP,SHOP_NAME
1_80,NAGA,NNP,SHOP_NAME
1_80,FOOD,NNP,SHOP_NAME
1_80,CITY,NNP,SHOP_NAME
1_80,341,CD,SHOP_ADDRESS
1_80,",",",",SHOP_ADDRESS
1_80,POINT,NNP,SHOP_ADDRESS
1_80,PEDRO,NNP,SHOP_ADDRESS
1_80,ROAD,NNP,SHOP_ADDRESS
1_80,",",",",SHOP_ADDRESS
1_80,NALLUR,NNP,SHOP_ADDRESS
1_80,",",",",SHOP_ADDRESS
1_80,JAFFNA,NNP,SHOP_ADDRESS
1_80,021-4927082,NNP,TELEPHONE_NUMBER
1_80,INVOICE,NNP,EXTRA
1_80,CASHIER,NNP,CASHIER
1_80,:,:,CASHIER
1_80,KIRU,NNP,CASHIER
1_80,INV.NO,NNP,INVOICE_NUMBER
1_80,1083811,CD,INVOICE_NUMBER
1_80,DATE,NNP,DATE
1_80,:,:,DATE
1_80,18/03/2019,CD,DATE
1_80,TIME,NN,TIME
1_80,:,:,TIME
1_80,18:07:43,CD,TIME
1_80,PRODUCT,NNP,PRODUCT_NAME
1_80,PRICE,NNP,UNIT_PRICE
1_80,QTY,NNP,QTY
1_80,AMOUNT,NNP,AMOUNT
1_80,E.H,NNP,PRODUCT_NAME
1_80,drinking,VBG,PRODUCT_NAME
1_80,water-500ml,JJ,PRODUCT_NAME
1_80,190903,CD,BATCH_CODE
1_80,35,CD,UNIT_PRICE
1_80,1,CD,QTY
1_80,35,CD,AMOUNT
1_80,TOTAL,NNPS,TOTAL_ITEM
1_80,ITEMS,NNP,TOTAL_ITEM
1_80,1,CD,TOTAL_ITEM
1_80,TOTAL,NNP,TOTAL_QTY
1_80,QTY,NNP,TOTAL_QTY
1_80,1,CD,TOTAL_QTY
1_80,NET,NNP,TOTAL
1_80,TOTAL,NNP,TOTAL
1_80,35,CD,TOTAL
1_80,CASH,NNP,CASH
1_80,35,CD,CASH
1_80,IN,NNP,EXTRA
1_80,CASE,NNP,EXTRA
1_80,OF,NNP,EXTRA
1_80,PRICE,NNP,EXTRA
1_80,DISCREPANCY,NNP,EXTRA
1_80,RETURN,NNP,EXTRA
1_80,THE,NNP,EXTRA
1_80,ITEM,NNP,EXTRA
1_80,&,CC,EXTRA
1_80,BILL,NNP,EXTRA
1_80,WITHIN,NNP,EXTRA
1_80,7,CD,EXTRA
1_80,DAYS,NNP,EXTRA
1_80,TO,NNP,EXTRA
1_80,REFUND,NNP,EXTRA
1_80,THE,NNP,EXTRA
1_80,DIFFERENCE,NNP,EXTRA
1_80,0,0,EXTRA
1_80,$,$,EXTRA
1_80,THANKS,NNP,EXTRA
1_80,FOR,NNP,EXTRA
1_80,MAKING,NNP,EXTRA
1_80,YOUR,NNP,EXTRA
1_80,PURCHASE,NNP,EXTRA
1_80,$,$,EXTRA
1_80,Software,NNP,EXTRA
1_80,by,IN,EXTRA
1_80,myPOS,JJ,EXTRA
1_80,0114-500199,JJ,EXTRA
1_80,www.mypos.lk,NN,EXTRA
1_82,ANNAI,NNP,SHOP_NAME
1_82,NAGA,NNP,SHOP_NAME
1_82,FOOD,NNP,SHOP_NAME
1_82,CITY,NNP,SHOP_NAME
1_82,341,CD,SHOP_ADDRESS
1_82,",",",",SHOP_ADDRESS
1_82,POINT,NNP,SHOP_ADDRESS
1_82,PEDRO,NNP,SHOP_ADDRESS
1_82,ROAD,NNP,SHOP_ADDRESS
1_82,",",",",SHOP_ADDRESS
1_82,NALLUR,NNP,SHOP_ADDRESS
1_82,",",",",SHOP_ADDRESS
1_82,JAFFNA,NNP,SHOP_ADDRESS
1_82,021-4927082,NNP,TELEPHONE_NUMBER
1_82,INVOICE,NNP,EXTRA
1_82,CASHIER,NNP,CASHIER
1_82,:,:,CASHIER
1_82,KIRU,NNP,CASHIER
1_82,INV.NO,NNP,INVOICE_NUMBER
1_82,1084945,CD,INVOICE_NUMBER
1_82,DATE,NNP,DATE
1_82,:,:,DATE
1_82,19/03/2019,CD,DATE
1_82,TIME,NN,TIME
1_82,:,:,TIME
1_82,10:08:51,CD,TIME
1_82,PRODUCT,NNP,PRODUCT_NAME
1_82,PRICE,NNP,UNIT_PRICE
1_82,QTY,NNP,QTY
1_82,AMOUNT,NNP,AMOUNT
1_82,TOTAL,NNP,TOTAL_ITEM
1_82,ITEMS,NNP,TOTAL_ITEM
1_82,7,CD,TOTAL_ITEM
1_82,TOTAL,NNP,TOTAL_QTY
1_82,QTY,NNP,TOTAL_QTY
1_82,NET,NNP,TOTAL
1_82,TOTAL,NNP,TOTAL
1_82,1380,CD,TOTAL
1_82,**,NNP,EXTRA
1_82,suspended,VBD,EXTRA
1_82,invoice,NN,EXTRA
1_82,0,0,EXTRA
1_82,**,NN,EXTRA
1_82,IN,NNP,EXTRA
1_82,CASE,NNP,EXTRA
1_82,OF,NNP,EXTRA
1_82,PRICE,NNP,EXTRA
1_82,DISCREPANCY,NNP,EXTRA
1_82,RETURN,NNP,EXTRA
1_82,THE,NNP,EXTRA
1_82,ITEM,NNP,EXTRA
1_82,&,CC,EXTRA
1_82,BILL,NNP,EXTRA
1_82,WITHIN,NNP,EXTRA
1_82,7,CD,EXTRA
1_82,DAYS,NNP,EXTRA
1_82,TO,NNP,EXTRA
1_82,REFUND,NNP,EXTRA
1_82,THE,NNP,EXTRA
1_82,DIFFERENCE,NNP,EXTRA
1_82,0,0,EXTRA
1_82,$,$,EXTRA
1_82,THANKS,NNP,EXTRA
1_82,FOR,NNP,EXTRA
1_82,MAKING,NNP,EXTRA
1_82,YOUR,NNP,EXTRA
1_82,PURCHASE,NNP,EXTRA
1_82,$,$,EXTRA
1_82,Software,NNP,EXTRA
1_82,by,IN,EXTRA
1_82,myPOS,JJ,EXTRA
1_82,0114-500199,JJ,EXTRA
1_82,www.mypos.lk,NN,EXTRA
1_55,ANNAI,NNP,SHOP_NAME
1_55,NAGA,NNP,SHOP_NAME
1_55,FOOD,NNP,SHOP_NAME
1_55,CITY,NNP,SHOP_NAME
1_55,341,CD,SHOP_ADDRESS
1_55,",",",",SHOP_ADDRESS
1_55,POINT,NNP,SHOP_ADDRESS
1_55,PEDRO,NNP,SHOP_ADDRESS
1_55,ROAD,NNP,SHOP_ADDRESS
1_55,",",",",SHOP_ADDRESS
1_55,NALLUR,NNP,SHOP_ADDRESS
1_55,",",",",SHOP_ADDRESS
1_55,JAFFNA,NNP,SHOP_ADDRESS
1_55,021-4927082,NNP,TELEPHONE_NUMBER
1_55,INVOICE,NNP,EXTRA
1_55,CASHIER,NNP,CASHIER
1_55,:,:,CASHIER
1_55,KIRU,NNP,CASHIER
1_55,INV.NO,NNP,INVOICE_NUMBER
1_55,1084645,CD,INVOICE_NUMBER
1_55,DATE,NNP,DATE
1_55,:,:,DATE
1_55,21/03/2019,CD,DATE
1_55,TIME,NN,TIME
1_55,:,:,TIME
1_55,18:35:47,CD,TIME
1_55,PRODUCT,NNP,PRODUCT_NAME
1_55,PRICE,NNP,UNIT_PRICE
1_55,QTY,NNP,QTY
1_55,AMOUNT,NNP,AMOUNT
1_55,E.H,NNP,PRODUCT_NAME
1_55,WONDER,NNP,PRODUCT_NAME
1_55,CONE,NNP,PRODUCT_NAME
1_55,VANILLA,NNP,PRODUCT_NAME
1_55,-,:,PRODUCT_NAME
1_55,120ML,CD,PRODUCT_NAME
1_55,20,CD,BATCH_CODE
1_55,80,CD,UNIT_PRICE
1_55,1,CD,QTY
1_55,70,CD,AMOUNT
1_55,(,(,DISCOUNT
1_55,Line,NNP,DISCOUNT
1_55,discount,NN,DISCOUNT
1_55,amount,NN,DISCOUNT
1_55,10,CD,DISCOUNT
1_55,),),DISCOUNT
1_55,TOTAL,NNPS,TOTAL_ITEM
1_55,ITEMS,NNP,TOTAL_ITEM
1_55,1,CD,TOTAL_ITEM
1_55,TOTAL,NNP,TOTAL_QTY
1_55,QTY,NNP,TOTAL_QTY
1_55,1,CD,TOTAL_QTY
1_55,NET,NNP,TOTAL
1_55,TOTAL,NNP,TOTAL
1_55,70,CD,TOTAL
1_55,CASH,NNP,CASH
1_55,100,CD,CASH
1_55,CHANGE,NNP,BALANCE
1_55,30,CD,BALANCE
1_55,IN,NNP,EXTRA
1_55,CASE,NNP,EXTRA
1_55,OF,NNP,EXTRA
1_55,PRICE,NNP,EXTRA
1_55,DISCREPANCY,NNP,EXTRA
1_55,RETURN,NNP,EXTRA
1_55,THE,NNP,EXTRA
1_55,ITEM,NNP,EXTRA
1_55,&,CC,EXTRA
1_55,BILL,NNP,EXTRA
1_55,WITHIN,NNP,EXTRA
1_55,7,CD,EXTRA
1_55,DAYS,NNP,EXTRA
1_55,TO,NNP,EXTRA
1_55,REFUND,NNP,EXTRA
1_55,THE,NNP,EXTRA
1_55,DIFFERENCE,NNP,EXTRA
1_55,0,0,EXTRA
1_55,$,$,EXTRA
1_55,THANKS,NNP,EXTRA
1_55,FOR,NNP,EXTRA
1_55,MAKING,NNP,EXTRA
1_55,YOUR,NNP,EXTRA
1_55,PURCHASE,NNP,EXTRA
1_55,$,$,EXTRA
1_55,Software,NNP,EXTRA
1_55,by,IN,EXTRA
1_55,myPOS,JJ,EXTRA
1_55,0114-500199,JJ,EXTRA
1_55,www.mypos.lk,NN,EXTRA
1_67,ANNAI,NNP,SHOP_NAME
1_67,NAGA,NNP,SHOP_NAME
1_67,FOOD,NNP,SHOP_NAME
1_67,CITY,NNP,SHOP_NAME
1_67,341,CD,SHOP_ADDRESS
1_67,",",",",SHOP_ADDRESS
1_67,POINT,NNP,SHOP_ADDRESS
1_67,PEDRO,NNP,SHOP_ADDRESS
1_67,ROAD,NNP,SHOP_ADDRESS
1_67,",",",",SHOP_ADDRESS
1_67,NALLUR,NNP,SHOP_ADDRESS
1_67,",",",",SHOP_ADDRESS
1_67,JAFFNA,NNP,SHOP_ADDRESS
1_67,021-4927082,NNP,TELEPHONE_NUMBER
1_67,INVOICE,NNP,EXTRA
1_67,CASHIER,NNP,CASHIER
1_67,:,:,CASHIER
1_67,KIRU,NNP,CASHIER
1_67,INV.NO,NNP,INVOICE_NUMBER
1_67,1084006,CD,INVOICE_NUMBER
1_67,DATE,NNP,DATE
1_67,:,:,DATE
1_67,19/03/2019,CD,DATE
1_67,TIME,NN,TIME
1_67,:,:,TIME
1_67,13:09:33,CD,TIME
1_67,PRODUCT,NNP,PRODUCT_NAME
1_67,PRICE,NNP,UNIT_PRICE
1_67,QTY,NNP,QTY
1_67,AMOUNT,NNP,AMOUNT
1_67,NESTLE,NNP,PRODUCT_NAME
1_67,MILKMAID,NNP,PRODUCT_NAME
1_67,510,CD,PRODUCT_NAME
1_67,G,NNP,PRODUCT_NAME
1_67,145,CD,BATCH_CODE
1_67,290,CD,UNIT_PRICE
1_67,1,CD,QTY
1_67,290,CD,AMOUNT
1_67,MUNCHEE,NNP,PRODUCT_NAME
1_67,SUPER,NNP,PRODUCT_NAME
1_67,CREAM,NNP,PRODUCT_NAME
1_67,CRACKER,NNP,PRODUCT_NAME
1_67,500,CD,PRODUCT_NAME
1_67,G,NNP,PRODUCT_NAME
1_67,897,CD,BATCH_CODE
1_67,200,CD,UNIT_PRICE
1_67,1,CD,QTY
1_67,200,CD,AMOUNT
1_67,TOTAL,NNPS,TOTAL_ITEM
1_67,ITEMS,NNP,TOTAL_ITEM
1_67,2,CD,TOTAL_ITEM
1_67,TOTAL,NNP,TOTAL_QTY
1_67,QTY,NNP,TOTAL_QTY
1_67,2,CD,TOTAL_QTY
1_67,NET,NNP,TOTAL
1_67,TOTAL,NNP,TOTAL
1_67,490,CD,TOTAL
1_67,CASH,NNP,CASH
1_67,1000,CD,CASH
1_67,CHANGE,NNP,BALANCE
1_67,510,CD,BALANCE
1_67,IN,NNP,EXTRA
1_67,CASE,NNP,EXTRA
1_67,OF,NNP,EXTRA
1_67,PRICE,NNP,EXTRA
1_67,DISCREPANCY,NNP,EXTRA
1_67,RETURN,NNP,EXTRA
1_67,THE,NNP,EXTRA
1_67,ITEM,NNP,EXTRA
1_67,&,CC,EXTRA
1_67,BILL,NNP,EXTRA
1_67,WITHIN,NNP,EXTRA
1_67,7,CD,EXTRA
1_67,DAYS,NNP,EXTRA
1_67,TO,NNP,EXTRA
1_67,REFUND,NNP,EXTRA
1_67,THE,NNP,EXTRA
1_67,DIFFERENCE,NNP,EXTRA
1_67,0,0,EXTRA
1_67,$,$,EXTRA
1_67,THANKS,NNP,EXTRA
1_67,FOR,NNP,EXTRA
1_67,MAKING,NNP,EXTRA
1_67,YOUR,NNP,EXTRA
1_67,PURCHASE,NNP,EXTRA
1_67,$,$,EXTRA
1_67,Software,NNP,EXTRA
1_67,by,IN,EXTRA
1_67,myPOS,JJ,EXTRA
1_67,0114-500199,JJ,EXTRA
1_67,www.mypos.lk,NN,EXTRA
1_13,ANNAI,NNP,SHOP_NAME
1_13,NAGA,NNP,SHOP_NAME
1_13,FOOD,NNP,SHOP_NAME
1_13,CITY,NNP,SHOP_NAME
1_13,341,CD,SHOP_ADDRESS
1_13,",",",",SHOP_ADDRESS
1_13,POINT,NNP,SHOP_ADDRESS
1_13,PEDRO,NNP,SHOP_ADDRESS
1_13,ROAD,NNP,SHOP_ADDRESS
1_13,",",",",SHOP_ADDRESS
1_13,NALLUR,NNP,SHOP_ADDRESS
1_13,",",",",SHOP_ADDRESS
1_13,JAFFNA,NNP,SHOP_ADDRESS
1_13,021-4927082,NNP,TELEPHONE_NUMBER
1_13,INVOICE,NNP,EXTRA
1_13,CASHIER,NNP,CASHIER
1_13,:,:,CASHIER
1_13,THAR,NNP,CASHIER
1_13,INV.NO,NNP,INVOICE_NUMBER
1_13,1084813,CD,INVOICE_NUMBER
1_13,DATE,NNP,DATE
1_13,:,:,DATE
1_13,22/03/2019,CD,DATE
1_13,TIME,NN,TIME
1_13,:,:,TIME
1_13,14:19:06,CD,TIME
1_13,PRODUCT,NNP,PRODUCT_NAME
1_13,PRICE,NNP,UNIT_PRICE
1_13,QTY,NNP,QTY
1_13,AMOUNT,NNP,AMOUNT
1_13,7UP,CD,PRODUCT_NAME
1_13,SODA,NNP,PRODUCT_NAME
1_13,4282,CD,BATCH_CODE
1_13,250,CD,UNIT_PRICE
1_13,1,CD,QTY
1_13,200,CD,AMOUNT
1_13,TOTAL,NNPS,TOTAL_ITEM
1_13,ITEMS,NNP,TOTAL_ITEM
1_13,1,CD,TOTAL_ITEM
1_13,TOTAL,NNP,TOTAL_QTY
1_13,QTY,NNP,TOTAL_QTY
1_13,1,CD,TOTAL_QTY
1_13,NET,NNP,TOTAL
1_13,TOTAL,NNP,TOTAL
1_13,200,CD,TOTAL
1_13,CASH,NNP,CASH
1_13,200,CD,CASH
1_13,IN,NNP,EXTRA
1_13,CASE,NNP,EXTRA
1_13,OF,NNP,EXTRA
1_13,PRICE,NNP,EXTRA
1_13,DISCREPANCY,NNP,EXTRA
1_13,RETURN,NNP,EXTRA
1_13,THE,NNP,EXTRA
1_13,ITEM,NNP,EXTRA
1_13,&,CC,EXTRA
1_13,BILL,NNP,EXTRA
1_13,WITHIN,NNP,EXTRA
1_13,7,CD,EXTRA
1_13,DAYS,NNP,EXTRA
1_13,TO,NNP,EXTRA
1_13,REFUND,NNP,EXTRA
1_13,THE,NNP,EXTRA
1_13,DIFFERENCE,NNP,EXTRA
1_13,0,0,EXTRA
1_13,$,$,EXTRA
1_13,THANKS,NNP,EXTRA
1_13,FOR,NNP,EXTRA
1_13,MAKING,NNP,EXTRA
1_13,YOUR,NNP,EXTRA
1_13,PURCHASE,NNP,EXTRA
1_13,$,$,EXTRA
1_13,Software,NNP,EXTRA
1_13,by,IN,EXTRA
1_13,mypos,JJ,EXTRA
1_13,0114-500199,JJ,EXTRA
1_13,www.mypos.lk,NN,EXTRA
1_85,ANNAI,NNP,SHOP_NAME
1_85,NAGA,NNP,SHOP_NAME
1_85,FOOD,NNP,SHOP_NAME
1_85,CITY,NNP,SHOP_NAME
1_85,341,CD,SHOP_ADDRESS
1_85,",",",",SHOP_ADDRESS
1_85,POINT,NNP,SHOP_ADDRESS
1_85,PEDRO,NNP,SHOP_ADDRESS
1_85,ROAD,NNP,SHOP_ADDRESS
1_85,",",",",SHOP_ADDRESS
1_85,NALLUR,NNP,SHOP_ADDRESS
1_85,",",",",SHOP_ADDRESS
1_85,JAFFNA,NNP,SHOP_ADDRESS
1_85,021-4927082,NNP,TELEPHONE_NUMBER
1_85,INVOICE,NNP,EXTRA
1_85,CASHIER,NNP,CASHIER
1_85,:,:,CASHIER
1_85,KIRU,NNP,CASHIER
1_85,INV.NO,NNP,INVOICE_NUMBER
1_85,1083836,CD,INVOICE_NUMBER
1_85,DATE,NNP,DATE
1_85,:,:,DATE
1_85,18/03/2019,CD,DATE
1_85,TIME,NN,TIME
1_85,:,:,TIME
1_85,18:43:48,CD,TIME
1_85,PRODUCT,NNP,PRODUCT_NAME
1_85,PRICE,NNP,UNIT_PRICE
1_85,QTY,NNP,QTY
1_85,AMOUNT,NNP,AMOUNT
1_85,Lucky,NNP,PRODUCT_NAME
1_85,land,NN,PRODUCT_NAME
1_85,milk,NN,PRODUCT_NAME
1_85,cream,NN,PRODUCT_NAME
1_85,smileys,VBD,PRODUCT_NAME
1_85,100g,CD,PRODUCT_NAME
1_85,1588,CD,BATCH_CODE
1_85,60,CD,UNIT_PRICE
1_85,1,CD,QTY
1_85,60,CD,AMOUNT
1_85,TOTAL,NNPS,TOTAL_ITEM
1_85,ITEMS,NNP,TOTAL_ITEM
1_85,1,CD,TOTAL_ITEM
1_85,TOTAL,NNP,TOTAL_QTY
1_85,QTY,NNP,TOTAL_QTY
1_85,1,CD,TOTAL_QTY
1_85,NET,NNP,TOTAL
1_85,TOTAL,NNP,TOTAL
1_85,60,CD,TOTAL
1_85,CASH,NNP,CASH
1_85,60,CD,CASH
1_85,IN,NNP,EXTRA
1_85,CASE,NNP,EXTRA
1_85,OF,NNP,EXTRA
1_85,PRICE,NNP,EXTRA
1_85,DISCREPANCY,NNP,EXTRA
1_85,RETURN,NNP,EXTRA
1_85,THE,NNP,EXTRA
1_85,ITEM,NNP,EXTRA
1_85,&,CC,EXTRA
1_85,BILL,NNP,EXTRA
1_85,WITHIN,NNP,EXTRA
1_85,7,CD,EXTRA
1_85,DAYS,NNP,EXTRA
1_85,TO,NNP,EXTRA
1_85,REFUND,NNP,EXTRA
1_85,THE,NNP,EXTRA
1_85,DIFFERENCE,NNP,EXTRA
1_85,0,0,EXTRA
1_85,$,$,EXTRA
1_85,THANKS,NNP,EXTRA
1_85,FOR,NNP,EXTRA
1_85,MAKING,NNP,EXTRA
1_85,YOUR,NNP,EXTRA
1_85,PURCHASE,NNP,EXTRA
1_85,$,$,EXTRA
1_85,Software,NNP,EXTRA
1_85,by,IN,EXTRA
1_85,myPOS,JJ,EXTRA
1_85,0114-500199,JJ,EXTRA
1_85,www.mypos.lk,NN,EXTRA
1_37,ANNAI,NNP,SHOP_NAME
1_37,NAGA,NNP,SHOP_NAME
1_37,FOOD,NNP,SHOP_NAME
1_37,CITY,NNP,SHOP_NAME
1_37,341,CD,SHOP_ADDRESS
1_37,",",",",SHOP_ADDRESS
1_37,POINT,NNP,SHOP_ADDRESS
1_37,PEDRO,NNP,SHOP_ADDRESS
1_37,ROAD,NNP,SHOP_ADDRESS
1_37,",",",",SHOP_ADDRESS
1_37,NALLUR,NNP,SHOP_ADDRESS
1_37,",",",",SHOP_ADDRESS
1_37,JAFFNA,NNP,SHOP_ADDRESS
1_37,021-4927082,NNP,TELEPHONE_NUMBER
1_37,INVOICE,NNP,EXTRA
1_37,CASHIER,NNP,CASHIER
1_37,:,:,CASHIER
1_37,KIRU,NNP,CASHIER
1_37,INV.NO,NNP,INVOICE_NUMBER
1_37,1085910,CD,INVOICE_NUMBER
1_37,DATE,NNP,DATE
1_37,:,:,DATE
1_37,26/03/2019,CD,DATE
1_37,TIME,NN,TIME
1_37,:,:,TIME
1_37,13:51:46,CD,TIME
1_37,PRODUCT,NNP,PRODUCT_NAME
1_37,PRICE,NNP,UNIT_PRICE
1_37,QTY,NNP,QTY
1_37,AMOUNT,NNP,AMOUNT
1_37,E,NNP,PRODUCT_NAME
1_37,0,0,PRODUCT_NAME
1_37,H,NNP,PRODUCT_NAME
1_37,DRINKING,NNP,PRODUCT_NAME
1_37,WATER,NNP,PRODUCT_NAME
1_37,-,:,PRODUCT_NAME
1_37,500ml,CD,PRODUCT_NAME
1_37,190903,CD,BATCH_CODE
1_37,35,CD,UNIT_PRICE
1_37,1,CD,QTY
1_37,35,CD,AMOUNT
1_37,TOTAL,NNPS,TOTAL_ITEM
1_37,ITEMS,NNP,TOTAL_ITEM
1_37,1,CD,TOTAL_ITEM
1_37,TOTAL,NNP,TOTAL_QTY
1_37,QTY,NNP,TOTAL_QTY
1_37,1,CD,TOTAL_QTY
1_37,NET,NNP,TOTAL
1_37,TOTAL,NNP,TOTAL
1_37,35,CD,TOTAL
1_37,CASH,NNP,CASH
1_37,100,CD,CASH
1_37,CHANGE,NNP,BALANCE
1_37,65,CD,BALANCE
1_37,IN,NNP,EXTRA
1_37,CASE,NNP,EXTRA
1_37,OF,NNP,EXTRA
1_37,PRICE,NNP,EXTRA
1_37,DISCREPANCY,NNP,EXTRA
1_37,RETURN,NNP,EXTRA
1_37,THE,NNP,EXTRA
1_37,ITEM,NNP,EXTRA
1_37,&,CC,EXTRA
1_37,BILL,NNP,EXTRA
1_37,WITHIN,NNP,EXTRA
1_37,7,CD,EXTRA
1_37,DAYS,NNP,EXTRA
1_37,TO,NNP,EXTRA
1_37,REFUND,NNP,EXTRA
1_37,THE,NNP,EXTRA
1_37,DIFFERENCE,NNP,EXTRA
1_37,0,0,EXTRA
1_37,$,$,EXTRA
1_37,THANKS,NNP,EXTRA
1_37,FOR,NNP,EXTRA
1_37,MAKING,NNP,EXTRA
1_37,YOUR,NNP,EXTRA
1_37,PURCHASE,NNP,EXTRA
1_37,$,$,EXTRA
1_37,Software,NNP,EXTRA
1_37,by,IN,EXTRA
1_37,myPOS,JJ,EXTRA
1_37,0114-500199,JJ,EXTRA
1_37,www.mypos.lk,NN,EXTRA
1_61,ANNAI,NNP,SHOP_NAME
1_61,NAGA,NNP,SHOP_NAME
1_61,FOOD,NNP,SHOP_NAME
1_61,CITY,NNP,SHOP_NAME
1_61,341,CD,SHOP_ADDRESS
1_61,",",",",SHOP_ADDRESS
1_61,POINT,NNP,SHOP_ADDRESS
1_61,PEDRO,NNP,SHOP_ADDRESS
1_61,ROAD,NNP,SHOP_ADDRESS
1_61,",",",",SHOP_ADDRESS
1_61,NALLUR,NNP,SHOP_ADDRESS
1_61,",",",",SHOP_ADDRESS
1_61,JAFFNA,NNP,SHOP_ADDRESS
1_61,021-4927082,NNP,TELEPHONE_NUMBER
1_61,INVOICE,NNP,EXTRA
1_61,CASHIER,NNP,CASHIER
1_61,:,:,CASHIER
